naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S14286	2.62119747327877e-123	2.94179614577507e-24	1.90466042525726e-18	0	1	1.84055981288823e-202	8.06393274635555e-103	1.69654333149966e-58
S14287	9.81177493272341e-124	1.59389575605624e-24	8.30869502342931e-19	0	1	2.18864500009398e-202	9.45521506379048e-103	1.63904819730087e-58
S14290	9.79886153008569e-124	2.0597329173258e-24	9.21204783685156e-19	0	1	1.28575993430286e-202	8.03414002923868e-103	1.43749633565744e-58
S14297	9.6744801479191e-124	2.27029107400429e-24	1.5598570345902e-18	0	1	1.62316309326785e-202	9.83549007708373e-103	1.49433465894125e-58
S14303	1.20477275172809e-123	2.10330384392396e-24	1.15188269847391e-18	0	1	1.21211056295018e-202	6.12443577832417e-103	2.03264500978413e-58
S14305	9.00083684521502e-124	2.29560954361761e-24	7.32862173987654e-19	0	1	1.44062146012947e-202	8.94096328483506e-103	1.87436676476141e-58
S1432	2.56153933527841e-123	2.12528641149412e-24	2.82959153456467e-18	0	1	1.30586398149688e-202	8.955104536098e-103	1.62781108564937e-58
S14320	1.1120186977952e-123	1.92036064742575e-24	1.08644399566911e-18	0	1	1.08551121697566e-202	7.61492735322751e-103	1.71969567105131e-58
S14332	2.08371222628065e-123	2.79932167155318e-24	1.83377140738851e-18	0	1	1.59408066309953e-202	9.12587951559856e-103	2.26616558201279e-58
S14339	6.19334640582962e-124	1.60318095728418e-24	1.11718941363355e-18	0	1	1.50507422134639e-202	9.8707310635037e-103	1.84591775939377e-58
S14340	1.10050526408987e-123	1.71230212331627e-24	1.00261922855741e-18	0	1	1.17237542647869e-202	1.07263718902477e-102	1.56429572852487e-58
S14342	1.03858986065765e-123	1.58238129476316e-24	7.57350905416566e-19	0	1	1.15020788576379e-202	8.23603678406848e-103	1.71379943136565e-58
S14346	1.9320012748435e-123	1.60850149545937e-24	1.15129201603476e-18	0	1	1.5428501723778e-202	9.91654072377367e-103	2.05272914533926e-58
S14348	1.63467184233033e-123	1.7470213960709e-24	1.33879383061429e-18	0	1	1.3350353723385e-202	1.20526928331001e-102	1.47008368008377e-58
S14354	2.6429535066897e-123	1.81277174198709e-24	1.5279886298688e-18	0	1	1.41045564772293e-202	8.2795380351288e-103	1.73303198164727e-58
S14358	1.02339000342804e-123	2.13520897878873e-24	8.41545865580921e-19	0	1	1.31426660919335e-202	7.04807987092749e-103	1.51422362076053e-58
S1436	1.76890435844262e-123	2.26730311484863e-24	9.69702298009456e-19	0	1	1.4085635293271e-202	8.25859830401427e-103	1.70536231142449e-58
S1437	8.37114020621173e-124	2.07472090728064e-24	1.1272861755279e-18	0	1	1.40656994962006e-202	1.12423386492904e-102	1.6350879945507e-58
S14372	1.17621846666513e-123	1.81475812734866e-24	6.55066741355592e-19	0	1	1.22150347447366e-202	8.50334382648902e-103	1.69170531150023e-58
S14379	1.19606520842375e-123	2.48408971266931e-24	1.1107651416977e-18	0	1	1.24253053012953e-202	7.58774015202466e-103	1.73017537252335e-58
S14381	6.76940550681151e-124	2.13627485487806e-24	9.22124726638887e-19	0	1	1.20427201738908e-202	7.93731066483931e-103	1.41546225490715e-58
S14389	2.07162955520253e-123	1.98733802059194e-24	1.21190264466799e-18	0	1	1.36866366931268e-202	8.87547053751143e-103	1.59924201339051e-58
S14392	1.75873856840789e-123	2.38789148637707e-24	9.50971366692338e-19	0	1	1.58864998363064e-202	1.00154611175098e-102	1.9135323330043e-58
S14393	1.15036448869822e-123	2.33534756181321e-24	9.84097939568675e-19	0	1	1.37470109844977e-202	9.22015033077645e-103	2.00557133085935e-58
S14395	8.46473052751901e-124	2.10958216189855e-24	6.66415475270691e-19	0	1	1.47468276483262e-202	1.07225559592288e-102	1.72824563093556e-58
S14397	3.92532211119394e-123	3.42560136877441e-24	9.01309066283136e-19	0	1	1.48009314199187e-202	7.84773834094738e-103	1.8127541522963e-58
S144	8.22653068172287e-124	1.77876667003859e-24	8.05755372582736e-19	0	1	1.43419510686489e-202	9.29655977188869e-103	1.9260942204146e-58
S14402	1.14075268236969e-123	1.72662798554765e-24	9.76433574545935e-19	0	1	1.62469769220107e-202	1.0649227977667e-102	1.65276691345886e-58
S14405	1.34599312976559e-123	3.81323984713185e-24	7.81032132093778e-19	0	1	1.47363711284237e-202	8.65901911242584e-103	2.03713738387973e-58
S14409	9.77525366912595e-124	1.8309308149333e-24	8.8639018275682e-19	0	1	1.37803064101187e-202	1.27188554023481e-102	2.21096820492611e-58
S1441	1.70562565809456e-123	2.64523753339352e-24	1.01103560735488e-18	0	1	1.37448830724465e-202	9.41362428386216e-103	1.85722457812037e-58
S14414	1.34617040599396e-123	2.04820096632185e-24	1.02051246766373e-18	0	1	1.56058611301326e-202	1.06433244287513e-102	2.19806382523372e-58
S14415	1.03699292134054e-123	1.69029760262612e-24	7.30124202003615e-19	0	1	1.31902749150113e-202	8.93187837842558e-103	1.67371429419181e-58
S14416	9.64689150484072e-124	2.01944279230347e-24	8.94959193506658e-19	0	1	1.29895786486474e-202	9.02218544543312e-103	1.61429951419846e-58
S14417	1.00443976228653e-123	1.54139570627728e-24	1.16818908327525e-18	0	1	1.10986533150655e-202	9.43653320935417e-103	1.7459209970426e-58
S14428	9.88680337692424e-124	1.93615879030309e-24	9.6783553013996e-19	0	1	1.41509080651972e-202	1.1208207047743e-102	1.76045491256889e-58
S14432	7.82046364046589e-124	2.05836278309288e-24	9.51142764548023e-19	0	1	1.36422155920951e-202	9.43539952035138e-103	1.68190740056299e-58
S14433	1.23873796947989e-123	1.83581066777184e-24	7.74777416777644e-19	0	1	1.19826580347921e-202	6.97424448885608e-103	1.5478796224913e-58
S14434	9.39233678714885e-124	1.80672543294023e-24	1.14307004207085e-18	0	1	1.41651050464398e-202	1.20843134559599e-102	2.0341531156802e-58
S14437	5.29750902725324e-124	1.17467143290619e-24	6.21055372431646e-19	0	1	1.009719546088e-202	8.7704058614967e-103	1.07278299835795e-58
S14438	9.28327683220079e-124	1.98408973625242e-24	1.00292505877605e-18	0	1	1.43062077842289e-202	8.29224996750005e-103	1.80072550351364e-58
S14440	1.9247699794401e-123	2.22107371831226e-24	1.28439932142673e-18	0	1	1.73305963709507e-202	9.10721708465202e-103	1.7185695978096e-58
S14462	8.28785717396611e-124	1.77413682478361e-24	7.7746724911952e-19	0	1	1.23427565622195e-202	8.54336018238051e-103	1.59700438988139e-58
S14467	1.62242416554575e-123	2.2320932151935e-24	1.10193093811442e-18	0	1	1.35128123580802e-202	1.14051770694313e-102	1.8803461612455e-58
S14469	1.04264717810197e-123	1.74001202609484e-24	1.20943548029095e-18	0	1	1.10593094112903e-202	7.80545972690561e-103	1.40665962723842e-58
S14488	1.6362702494267e-123	1.90574788802117e-24	1.29764324818082e-18	0	1	1.75763800131461e-202	1.00218499679082e-102	1.53361173179917e-58
S14492	1.10407336855164e-123	1.50124274854588e-24	1.39425438465073e-18	0	1	1.34518503465777e-202	9.641183624055e-103	1.45832096297614e-58
S14493	1.46738866508304e-123	1.91467201355464e-24	1.42823542552917e-18	0	1	1.99983083383768e-202	1.01327247704914e-102	2.05708053753711e-58
S14495	1.04687997476253e-123	1.25137768027686e-24	7.80436851819576e-19	0	1	1.28169053756293e-202	8.53921592364907e-103	1.83161753071938e-58
S14502	1.23623759652657e-123	1.86655403936536e-24	1.11443603113517e-18	0	1	1.79154957686374e-202	9.56211842566973e-103	1.69987454816186e-58
S14507	6.00460415328776e-124	1.78514006796495e-24	8.79633106100027e-19	0	1	3.79627534145258e-202	1.02233086208814e-102	1.72394443888621e-58
S14513	1.17718498517895e-123	2.1351497790461e-24	9.60244571494888e-19	0	1	1.33434768668527e-202	8.03699920985392e-103	1.67045171129937e-58
S14522	1.03857906227923e-123	2.15301336816475e-24	1.53580367803946e-18	0	1	1.76319002505739e-202	9.02406175123121e-103	1.80858108245669e-58
S14532	9.14874683300397e-124	1.84129052421141e-24	8.296954662939e-19	0	1	1.30705027428321e-202	8.07840386869096e-103	1.75478378268138e-58
S14533	9.69166233484768e-124	1.7798273206455e-24	1.20353142162009e-18	0	1	1.47051139859596e-202	9.6488495674002e-103	1.43002292810111e-58
S14534	1.37910857859639e-123	2.22770357689828e-24	8.66873753446164e-19	0	1	1.37180108378917e-202	1.21637003251867e-102	1.7728964544419e-58
S14538	8.78522442272175e-124	1.71462998391976e-24	8.78572841147755e-19	0	1	1.58836737558449e-202	9.92075744168021e-103	1.38297327575821e-58
S1454	9.60222765771296e-124	1.33185523409059e-24	1.04085839456703e-18	0	1	1.29940512510878e-202	9.19547185479576e-103	1.3684694978377e-58
S14549	5.42156416590672e-124	1.24097777431621e-24	5.62339700448425e-19	0	1	1.2954691266442e-202	8.55991778470638e-103	1.42242568297294e-58
S14554	1.15261927119148e-123	2.64824624702283e-24	1.0049848881889e-18	0	1	1.91235624299216e-202	1.03844790624393e-102	1.96099829132321e-58
S14562	1.31268981001538e-123	1.72380582918194e-24	9.1912552435403e-19	0	1	1.59182083786728e-202	9.90266572270052e-103	1.8131814144869e-58
S14564	1.74844940120787e-123	2.3023342180254e-24	1.7475500897996e-18	0	1	1.62346689624417e-202	9.68812137839899e-103	1.35862591531633e-58
S1457	1.16550568872596e-123	1.61661627541692e-24	5.77348291593719e-19	0	1	2.04832025804872e-202	9.04380743200964e-103	1.53469639420861e-58
S14570	1.34151301020032e-123	2.34836600472882e-24	1.15965350800085e-18	0	1	1.57513043376158e-202	9.52252127963977e-103	2.02480542574573e-58
S14571	9.33499429675757e-124	1.01256693348532e-24	1.05515416964833e-18	0	1	1.41207296115036e-202	7.09910395564872e-103	1.32858752988652e-58
S14579	1.12622184994336e-123	2.00088364907431e-24	1.175254991554e-18	0	1	1.92190181431147e-202	1.31072241026324e-102	1.9365158082256e-58
S1458	7.33023342782241e-124	1.77212120042425e-24	6.55975486433834e-19	0	1	1.47738035650748e-202	8.79528467231529e-103	1.23396654281513e-58
S1459	6.70003736392486e-124	1.16234414053713e-24	6.22382675716526e-19	0	1	1.31628141822754e-202	7.98277458553431e-103	9.73304599905317e-59
S14594	1.01246079626799e-123	1.60941599651385e-24	1.08475843762126e-18	0	1	1.14046167601022e-202	9.16831708306471e-103	1.59910345563155e-58
S14595	6.3309593883465e-124	1.55575758207083e-24	6.94696054132899e-19	0	1	1.26315466683738e-202	1.0100374914482e-102	1.68905730837347e-58
S14599	1.42731231088765e-123	2.42804856351881e-24	1.55458964097807e-18	0	1	1.31322243358509e-202	9.52476571708736e-103	1.75710240929131e-58
S14608	9.92212505818574e-124	1.97961143004854e-24	1.44949846737891e-18	0	1	1.14820584159986e-202	8.18228396562886e-103	1.69154701780289e-58
S14614	1.49714717045505e-123	1.95197865535684e-24	9.57718654430556e-19	0	1	1.31902139631388e-202	8.1300089475135e-103	1.73581509902173e-58
S14619	8.72009674488246e-124	1.12173918705281e-24	9.65985747286856e-19	0	1	1.29214499456444e-202	8.78975898187631e-103	1.56744332380187e-58
S14640	1.19566733098752e-123	1.96746405356103e-24	8.24718575766166e-19	0	1	2.42351548496293e-202	7.90184897770868e-103	1.61215256460016e-58
S14641	9.11848496696469e-124	1.79146179570101e-24	1.34282733275521e-18	0	1	1.32430427221439e-202	8.45471978451411e-103	1.63908228070438e-58
S14644	7.96411548378601e-124	1.67685422690478e-24	7.96305434129311e-19	0	1	1.19310523703602e-202	8.24913934382134e-103	1.79590156705363e-58
S14647	1.38251108316313e-123	2.02502157281771e-24	1.00686747586115e-18	0	1	1.30424777053915e-202	7.7479981353102e-103	1.71257038000619e-58
S1465	8.62006734797783e-124	1.95330505413813e-24	1.00184117239422e-18	0	1	1.27126485635211e-202	9.99451763601968e-103	2.02819065894334e-58
S14650	1.18378004793735e-123	1.86179893481562e-24	8.59419137222e-19	0	1	1.71365651779275e-202	8.69478451555556e-103	1.80156197015958e-58
S14653	1.60341296644139e-123	2.81808919961065e-24	1.1389889952294e-18	0	1	1.63498942055762e-202	8.46672251035209e-103	1.84566827518009e-58
S14660	7.71916149419019e-124	1.54096839988211e-24	6.70948439141866e-19	0	1	1.54552961672101e-202	9.39845495598216e-103	1.45928662621995e-58
S14663	1.74790411650603e-123	2.55513103214038e-24	1.33935073511274e-18	0	1	1.5045978847408e-202	8.54561076505324e-103	1.77322213706973e-58
S14664	1.32981084288303e-123	2.61519274021543e-24	1.05164939300272e-18	0	1	1.32177929373067e-202	8.47435523901617e-103	1.96447427880186e-58
S14674	9.34085195892037e-124	2.12622942786811e-24	8.87447578984817e-19	0	1	1.5171649707077e-202	9.52388548249646e-103	1.80224891227318e-58
S14676	1.04742434767638e-123	2.14268129429469e-24	7.12150372744941e-19	0	1	1.11793111969386e-202	7.43880187469081e-103	1.7273294584922e-58
S14678	1.58516832667334e-123	1.71458244494125e-24	1.20296428268838e-18	0	1	1.45332225189278e-202	9.08451990426309e-103	1.39881801220636e-58
S14682	1.1741331685124e-123	2.36184989284511e-24	9.80135970639009e-19	0	1	1.6131321533778e-202	1.00480033140721e-102	2.09887795332343e-58
S14683	8.02988396863894e-124	2.03608427564439e-24	1.15984643858222e-18	0	1	1.23213582474338e-202	8.18330490418803e-103	1.49269900047696e-58
S14685	1.41680484048145e-123	2.21305188772585e-24	8.21751339431638e-19	0	1	1.80083745364139e-202	1.11849761376331e-102	1.9316561131964e-58
S14694	1.49531149104387e-123	2.11303589817585e-24	1.23777904914929e-18	0	1	1.47401169115763e-202	1.06273029711681e-102	2.10157111767773e-58
S14696	1.17357174828304e-123	1.48955074925407e-24	1.00292505877603e-18	0	1	1.37218465095841e-202	1.13994865537627e-102	1.42543601249158e-58
S14705	1.25582552956624e-123	1.69203249737764e-24	1.60324377768361e-18	0	1	2.44952944503238e-202	7.83885862685302e-103	1.20180953940094e-58
S14707	8.63723259534467e-124	1.34456292776121e-24	7.57214429247057e-19	0	1	1.18352044947428e-202	8.09982238973929e-103	1.39193156147654e-58
S14714	1.13610096001446e-123	2.10327468614348e-24	1.1977059947412e-18	0	1	1.2990449034489e-202	9.67116891804055e-103	1.47474271088292e-58
S14729	1.52273621718432e-123	1.97374727914138e-24	1.1076282905564e-18	0	1	1.53598908839448e-202	9.24382708749408e-103	2.24515224538092e-58
S14733	1.09245665997014e-123	1.90052404411769e-24	7.4032661908071e-19	0	1	1.10089583300111e-202	9.37715495782665e-103	1.93434922201241e-58
S14735	1.18529490123678e-123	2.35906844561643e-24	1.3445783341088e-18	0	1	1.23761675543606e-202	8.96976552914312e-103	1.65670677476933e-58
S14749	1.06824017356755e-123	1.91064172678638e-24	1.17120515441149e-18	0	1	1.23418155099352e-202	6.94100037418083e-103	1.57383388843087e-58
S14761	8.16701649217549e-124	2.24276316020748e-24	9.42858911046539e-19	0	1	1.45911268088498e-202	6.31214467915839e-103	1.38590491393151e-58
S14762	1.08873364453274e-123	2.08550573174763e-24	9.87555550550237e-19	0	1	1.19574627793937e-202	6.48055305985945e-103	2.00976006887615e-58
S14766	9.78491379672864e-124	3.44254920996068e-24	1.08486370834428e-18	0	1	1.58775828768672e-202	1.00460997973856e-102	1.73577298839558e-58
S14767	1.1794718985654e-123	2.07072687495155e-24	9.51828664944453e-19	0	1	1.45474669376415e-202	9.64639758561690e-103	1.79460119687215e-58
S14769	1.71620994114106e-123	2.89446613507356e-24	1.29812904628189e-18	0	1	1.44150712452555e-202	7.68041148511387e-103	2.48323927144256e-58
S14770	8.74477367594167e-123	2.95922065879717e-24	7.57991622172748e-19	0	1	8.95613367997907e-203	6.19013242573332e-103	1.92578050527291e-58
S14774	9.4223644864706e-124	2.96525726340512e-24	9.3497118485927e-19	0	1	1.2324433216374e-202	8.73582288615216e-103	1.8782749657337e-58
S14780	1.24560448668384e-123	2.47378012702626e-24	1.07889450791736e-18	0	1	1.25849367630719e-202	1.04362893217807e-102	1.74780384180344e-58
S14793	8.32306059784407e-124	1.80832912235345e-24	7.72171818933752e-19	0	1	1.13129195791971e-202	8.79455313152666e-103	1.47159765090468e-58
S14796	1.24952610823585e-123	2.18567254961186e-24	1.41119153100086e-18	0	1	1.59339943365016e-202	9.82413423404511e-103	1.53395193549491e-58
S14803	1.79244772674812e-123	2.87981727903813e-24	1.38282041514856e-18	0	1	1.37712352055864e-202	7.83878618075061e-103	2.1614182610463e-58
S14804	1.28795398074898e-123	2.18022537473197e-24	8.3365005421719e-19	0	1	1.40696974002353e-202	1.0846795192549e-102	1.94053341856955e-58
S14805	1.15144543516616e-123	1.75250344143689e-24	9.65637633472537e-19	0	1	1.44091107242023e-202	8.71703160358931e-103	1.51290172750236e-58
S14814	8.07892949975659e-124	1.92820344333436e-24	7.25573569073204e-19	0	1	1.11140756642027e-202	8.92783443803012e-103	1.51019335931396e-58
S14816	1.2895440416308e-123	2.32972113670635e-24	1.11844460847118e-18	0	1	1.25959037103343e-202	8.45386030797535e-103	2.31836589739607e-58
S1482	1.19938600680844e-123	2.10455801094659e-24	1.37922115469164e-18	0	1	1.22417909244465e-202	1.05249169197755e-102	1.97683612283658e-58
S14823	1.26024658603906e-123	1.87693316316938e-24	9.00634599741933e-19	0	1	1.54541178046872e-202	9.49606804901325e-103	1.61970185900374e-58
S14824	1.02579400583069e-123	2.67796531926187e-24	1.16237357278264e-18	0	1	1.22908495066798e-202	9.77089199531072e-103	1.80639485042049e-58
S14829	1.85551677784333e-123	2.01491262283562e-24	1.14937837264411e-18	0	1	1.193733920738e-202	6.92111082740692e-103	1.7226961711727e-58
S14838	9.74163643016837e-124	1.4619128173697e-24	9.99372072779984e-19	0	1	1.4652071373998e-202	1.04616869972431e-102	1.52931254353797e-58
S14841	1.21998722952049e-123	2.06929205378507e-24	1.36176127088078e-18	0	1	1.58469071979423e-202	1.0536255080794e-102	1.90120391616285e-58
S14848	1.17098374250438e-123	2.62409013734139e-24	9.0944217049137e-19	0	1	1.54092641268651e-202	9.87173458869324e-103	2.17994733029044e-58
S14853	8.80055275516449e-124	1.67207235417838e-24	9.29015007803038e-19	0	1	1.48500518391012e-202	9.57998639240692e-103	1.61167771446905e-58
S1486	1.12463047482685e-123	2.56293568782781e-24	8.64078211451951e-19	0	1	1.29142270820682e-202	7.29740541657527e-103	2.14205909031427e-58
S14862	9.40663771003671e-124	1.80000046256154e-24	1.32430351405189e-18	0	1	1.31263090017368e-202	8.71207841894953e-103	1.65760272341829e-58
S14873	1.27014750156391e-123	1.7528679021751e-24	1.61412667913079e-18	0	1	1.64750323785624e-202	9.10675416934894e-103	2.18013621651649e-58
S14885	1.24188453658017e-123	2.28782591245906e-24	1.15469658318741e-18	0	1	1.4016161471875e-202	8.48038800009801e-103	2.03722210780357e-58
S14888	1.83516660822346e-123	2.21415662225755e-24	1.80987970158251e-18	0	1	1.48684538766962e-202	7.71470116202589e-103	1.6735170836526e-58
S14890	8.70720168587694e-124	1.77470259442749e-24	1.14346626861612e-18	0	1	1.38691044533106e-202	8.25955242981417e-103	1.82500862028681e-58
S14895	1.00900340720303e-123	2.18461231191213e-24	8.12372781401209e-19	0	1	1.1893785538373e-202	8.03183857111545e-103	1.91557601726621e-58
S14896	1.07740901824796e-123	1.74331983757513e-24	9.08131930500256e-19	0	1	1.18701209384036e-202	9.19398475146595e-103	1.58237142466945e-58
S14900	1.0395621746129e-123	1.98549300378696e-24	8.53068683671311e-19	0	1	1.42015129432213e-202	1.06023850772949e-102	1.68926805927648e-58
S14906	1.38817172243573e-123	1.76144237375346e-24	8.10842608901607e-19	0	1	1.27171139607513e-202	8.31381285685548e-103	2.14281645290379e-58
S14909	9.65227581297543e-124	2.05272060663129e-24	9.02734599256056e-19	0	1	1.22559696852003e-202	8.96678168905824e-103	1.64203886974103e-58
S1491	7.57520085057612e-124	1.26161986126945e-24	7.55505313971541e-19	0	1	1.38577333427767e-202	8.28152777283855e-103	1.47371063630216e-58
S14913	1.077558389206e-123	2.09004974092376e-24	8.22891318670518e-19	0	1	1.13902649064365e-202	8.20227211529301e-103	1.87828147534995e-58
S14914	9.91789630137771e-124	1.80022505631635e-24	9.37840058386141e-19	0	1	1.58319756717738e-202	9.41436381598404e-103	1.25712514791332e-58
