T cells	CD8 T cells	Cytotoxic lymphocytes	NK cells	B lineage	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
S21076	7.36211538461539	4.5873	7.18612	6.397675	6.5793	6.45094285714286	4.84406	8.38066428571429	4.90788571428571	5.379325
S21079	7.59812307692308	3.983	6.95542	6.223825	6.4640375	6.48424285714286	4.87898	8.77586428571429	5.00920357142857	5.3499375
S21084	7.75969230769231	4.5122	7.3578	6.325625	6.4079375	6.3109	4.9033	8.41612142857143	4.92521428571429	5.207975
S21089	7.41074615384615	4.1972	6.9144	6.115625	6.7770875	6.15822857142857	4.97204	8.51991428571429	4.9499	5.2149
S21090	7.55262307692308	4.979	7.06996	5.506575	6.43955	6.09218571428571	4.86322	8.41045714285714	5.08948571428571	5.523725
S21094	6.76840769230769	3.8398	6.70268	5.882975	6.48525	6.48774285714286	5.16234	8.79965714285714	4.98890714285714	5.29825
S21101	7.04168461538462	4.229	7.64162	6.618575	5.8710625	6.53112857142857	5.03614	8.67845714285714	4.941475	5.1669625
S21107	6.76586153846154	3.72	6.3416	5.471	7.8618125	5.76738571428571	4.6268	7.80826428571429	4.99098928571429	5.4521875
S21110	7.5657	5.1203	7.80842	6.68015	6.5954625	6.71137142857143	5.39688	8.4119	5.03246785714286	5.5382
S21111	7.48166923076923	4.3457	7.0939	6.05975	6.25965	6.58047142857143	4.93192	8.16405714285714	5.10029285714286	5.3199625
S21123	7.33259230769231	5.1545	7.15162	6.090875	6.6747875	6.5823	5.06122	8.38832142857143	4.93008928571429	5.2628375
S21128	7.08861538461538	3.9531	6.91732	6.190525	6.1722125	6.57688571428571	5.1267	8.75949285714286	4.908175	5.2591
S21129	7.08073076923077	3.8966	6.71594	5.560525	6.2840625	6.06714285714286	4.99384	8.34440714285714	5.15885357142857	5.4608
S21130	7.76032307692308	5.1445	7.8505	6.473325	6.432725	6.48601428571429	5.78246	8.41347857142857	4.92158571428571	5.1627125
S21132	7.44744615384615	4.2246	7.0697	6.343925	6.553275	6.63112857142857	5.05696	8.55493571428571	4.96049642857143	5.3395125
S21134	7.42384615384615	4.3529	7.01804	6.399325	6.953	6.38745714285714	4.9387	8.42737142857143	4.85005714285714	5.1781125
S21139	7.43118461538462	4.2583	7.08598	5.9058	6.4483625	6.75051428571429	5.15612	9.04144285714286	4.94375357142857	5.1886
S21141	7.58033076923077	4.2985	7.10436	5.86555	6.1458	6.28972857142857	5.04458	8.46047142857143	4.982875	5.3884
S21151	7.47453846153846	4.7612	7.14336	6.14025	6.80535	6.24197142857143	4.98064	8.50930714285714	4.932575	5.330225
S21156	7.19046923076923	3.842	6.94016	6.384975	6.1380625	6.28558571428571	4.9068	8.30119285714286	4.90695714285714	5.224375
S2116	7.38857692307692	3.7731	6.92788	6.0653	6.1815	6.33658571428571	4.96398	8.37797142857143	4.88226428571429	5.263725
S21160	7.69295384615385	4.704	7.55066	6.444475	6.726675	6.36891428571429	4.94448	8.05732142857143	4.90852857142857	5.2676125
S21165	7.3855	4.0958	6.94938	5.932175	6.537725	6.05881428571429	4.88158	8.50905714285714	5.03322857142857	5.372675
S21166	7.69377692307692	4.7645	7.21704	6.18955	6.5319	6.31852857142857	5.09494	8.42958571428571	4.93771071428571	5.2483
S21177	7.61349230769231	4.6569	6.61314	6.124175	6.7139625	6.05235714285714	4.77752	8.59162142857143	4.88995357142857	5.230925
S21179	7.41288461538462	4.1716	6.92566	6.218125	6.13995	6.761	5.0059	8.58554285714286	4.92184285714286	5.160075
S21188	7.67957692307692	4.2514	7.4528	6.450675	6.3671	6.85032857142857	5.17104	8.19492857142857	4.98863928571429	5.155275
S21191	7.1606	4.2634	7.38374	6.452525	6.66505	6.74737142857143	5.0208	8.67953571428571	5.17083214285714	5.4634375
S21195	7.36247692307692	4.7009	7.7284	6.843825	6.31015	6.62721428571429	4.90306	8.57637142857143	4.90602142857143	5.17105
S21198	7.55725384615385	4.5451	6.9348	6.103775	7.0252	6.13858571428571	4.86708	8.39367857142857	5.04888214285714	5.5187625
S21199	7.4547	3.9842	7.16896	6.6522	6.6170125	6.7554	5.0637	8.69357857142857	5.01483571428571	5.2502
S21202	7.37042307692308	3.8901	6.85268	5.91555	6.1338	6.12204285714286	5.02732	8.67888571428571	4.93603214285714	5.33215
S21207	7.58446153846154	4.4764	7.08356	6.2756	7.1250375	6.16995714285714	4.85758	8.11914285714286	4.88823928571429	5.3118875
S21208	7.50498461538462	3.9116	6.65034	5.88425	7.1733125	6.6245	4.94356	8.62217857142857	4.83855714285714	5.2038625
S21213	7.55728461538462	4.8975	7.37174	6.400925	6.3880875	6.41158571428571	5.02506	8.52984285714286	4.94483571428571	5.312225
S21216	7.59823076923077	4.3341	6.9867	6.056475	7.109825	6.64538571428571	5.20218	8.41065	4.89380357142857	5.17205
S21218	7.36314615384615	4.2771	7.19672	5.856125	6.4345625	6.01712857142857	4.85946	8.42141428571429	5.14965	5.5421625
S21221	7.52869230769231	4.1675	7.40842	6.3808	6.2067875	6.51635714285714	4.88846	8.03833571428572	5.06753214285714	5.454925
S21222	7.65184615384615	5.8592	7.70778	5.9473	6.819275	6.2344	4.46016	8.42071428571429	4.98475714285714	5.3860875
S21224	7.62226153846154	4.7278	7.09702	6.02195	6.2238375	6.41607142857143	5.31294	8.50281428571428	4.97326428571429	5.123175
S21234	7.31043076923077	4.9561	7.0568	6.201725	6.0529125	6.2411	5.02148	8.48282857142857	5.01504642857143	5.246575
S21242	7.36583076923077	4.2923	6.75998	5.801425	6.518125	6.15111428571429	4.83834	8.73118571428571	4.97571785714286	5.3478375
S21247	7.41634615384615	4.1276	7.13874	5.967175	6.2564	6.68307142857143	4.9335	8.45850714285714	4.94347142857143	5.1218875
S2125	7.26476923076923	4.3273	7.56362	5.960125	6.3076625	6.44918571428571	5.0881	8.63422857142857	4.89487142857143	5.211575
S21252	7.61453846153846	4.2536	6.82606	5.76855	6.2476375	6.35227142857143	4.92008	8.86785	4.97030357142857	5.3183375
S21253	7.67888461538462	4.8281	6.72124	5.854175	6.8638375	6.005	4.744	8.36197142857143	4.95974285714286	5.2364875
S21254	7.28494615384615	4.2393	6.79872	6.093575	6.41055	6.24064285714286	4.99284	8.38762142857143	5.06694642857143	5.529925
S21265	7.5232	4.4881	7.33108	6.20295	6.7236	6.30797142857143	4.83882	8.65198571428571	4.98706071428571	5.4416
S21273	7.46349230769231	3.9412	7.2287	6.246025	6.516025	6.28244285714286	4.93638	8.15847142857143	4.92734642857143	5.29025
S21275	7.42945384615385	3.884	6.43418	5.577125	6.3587375	6.28201428571429	5.12392	8.38893571428572	5.01637857142857	5.330475
S21276	7.48389230769231	4.2819	7.28202	6.29505	6.556625	6.51025714285714	5.23152	8.60062142857143	5.06197857142857	5.2817
S21280	7.45215384615385	4.5944	6.60134	5.87385	6.74065	6.46468571428571	4.92024	8.46328571428571	4.81094642857143	5.2001125
S21281	7.48666923076923	4.5954	7.28466	6.3013	6.5060125	6.34715714285714	4.63754	8.52274285714286	4.88686071428571	5.3353875
S21292	7.13536153846154	3.3278	6.927	5.97105	6.5776375	6.12114285714286	4.92538	8.90690714285714	4.97461071428571	5.4899
S21296	7.41658461538462	4.6772	6.74076	5.7931	6.4455375	6.6503	5.03988	8.91225714285714	4.88452142857143	5.108225
S21300	7.25962307692308	3.6962	6.93252	5.986775	6.1140375	6.39721428571429	4.73948	8.72277142857143	5.11654285714286	5.4371625
S21301	7.50292307692308	4.5345	7.24074	6.21195	6.0625875	6.30884285714286	4.819	8.85212142857143	4.91472142857143	5.2034375
S21306	7.57167692307692	4.3109	7.0534	5.83225	6.1174	6.32077142857143	4.88064	8.71282142857143	4.836275	5.1705
S21316	7.42353076923077	5.3054	7.04036	5.8707	6.9888875	6.37955714285714	5.1978	8.54208571428571	4.86895	5.1355875
S21317	7.30909230769231	4.1983	6.8741	6.0947	6.2882	5.8512	4.88362	8.20240714285714	4.99599285714286	5.4191125
S21328	6.68032307692308	3.864	6.65542	5.503375	5.7342375	5.86781428571429	5.00894	8.64133571428571	5.18438214285714	5.5754125
S21332	6.93920769230769	4.8703	6.58042	5.4	6.6955375	5.75707142857143	4.66596	8.49164285714286	5.04153214285714	5.5292625
S21333	6.99208461538462	3.646	6.82292	5.8555	6.2056125	5.8057	4.88416	8.64212857142857	5.192325	5.6367625
S21335	7.40673846153846	4.0963	7.06474	6.205075	6.527225	6.49168571428571	4.95328	7.9516	4.96590714285714	5.3870875
S21338	7.39438461538462	3.8782	7.18538	6.18445	6.5382125	6.23677142857143	4.84386	8.80466428571428	4.91596785714286	5.1770875
S21340	7.27756923076923	4.0728	7.12436	6.2443	6.41935	5.93028571428571	4.92066	8.40339285714286	5.04863214285714	5.266675
S21343	7.68025384615385	4.776	7.16774	6.06625	6.3248625	6.55008571428571	4.79938	8.5919	4.89231785714286	5.2827625
S21351	7.27737692307692	4.1568	7.12538	6.6782	6.4078375	6.37398571428571	4.79762	8.60462142857143	4.99900357142857	5.3766125
S21353	7.45716923076923	4.0302	6.63412	6.029425	6.5422625	6.02187142857143	4.71384	8.03437142857143	5.00932142857143	5.4739875
S21361	7.06513846153846	4.3949	7.32614	6.3832	5.9826125	6.09471428571429	4.74844	8.18914285714286	4.95463928571429	5.3988625
S21363	7.50296153846154	4.433	7.30666	5.755125	6.63575	6.54567142857143	4.90242	8.62727857142857	4.87041785714286	5.1663375
S21368	7.41526153846154	4.5356	6.72556	5.7918	6.24385	6.67155714285714	5.19032	8.60671428571429	4.91237142857143	5.25335
S21372	7.41471538461539	4.6619	7.09598	5.964175	5.9637875	5.93334285714286	4.77838	8.43806428571428	5.04052142857143	5.6055125
S21378	7.12035384615385	4.1546	7.42318	5.861475	6.2220625	5.94412857142857	4.92652	8.14756428571429	5.16641071428571	5.5791125
S21391	7.47698461538462	4.6015	7.64448	6.3072	6.218475	6.60457142857143	4.94264	8.47067857142857	4.97061785714286	5.1962125
S21396	7.55726153846154	5.0741	7.23114	6.207225	6.7834875	6.71301428571429	5.17942	8.85055714285714	4.89421428571429	5.03635
S21400	7.5693	4.072	6.8377	5.9928	6.56955	6.81788571428571	5.00526	8.55972142857143	4.79637142857143	5.070775
S21402	7.6119	3.9021	6.79544	5.80305	6.3961875	6.10104285714286	5.1463	8.34579285714286	5.01741428571429	5.470825
S21407	7.30341538461538	4.1309	7.38394	6.6124	6.6831875	6.41741428571429	4.91514	8.25219285714286	4.99536428571429	5.3820625
S21410	7.39511538461538	4.1962	7.49188	6.5797	6.255	6.6425	5.26588	8.7256	4.93890714285714	5.2159
S21414	7.21233076923077	4.2428	6.75396	6.248075	6.4195	6.1284	5.29892	8.28046428571429	5.07726785714286	5.3299125
S21418	7.15413846153846	3.3723	6.51656	5.94935	6.0728875	6.7307	4.97708	8.37013571428571	4.98002142857143	5.340275
S21420	7.74783846153846	4.916	7.21966	6.1827	6.805525	6.00944285714286	5.21774	8.57197857142857	4.99169642857143	5.444125
S21426	7.67839230769231	5.1997	7.45672	6.154475	6.290075	6.22072857142857	5.02676	8.53208571428571	5.03609285714286	5.3181125
S21427	7.60896153846154	4.3758	6.9754	5.710675	6.560925	6.08918571428571	4.98192	8.36510714285714	5.01461071428571	5.4013875
S21428	7.74937692307692	5.2213	6.56492	5.69855	7.2678625	6.39281428571429	4.94254	8.38007142857143	4.83483214285714	5.1386375
S21431	7.37250769230769	3.7401	6.94952	6.298	6.01445	6.7063	4.9571	8.71907857142857	4.94072857142857	5.3171125
S21437	7.55146923076923	4.6687	7.09934	6.123925	6.468825	6.5319	5.00652	8.43096428571429	5.0158	5.235875
S21438	7.46184615384615	4.4509	6.86008	5.930625	6.011	5.85314285714286	4.72968	8.3197	5.03882857142857	5.2949375
S21441	7.64849230769231	5.1249	7.11266	6.0171	6.6940625	6.01981428571429	5.02326	8.40602142857143	4.93316071428571	5.34275
S21442	7.6854	4.312	6.69476	5.675825	6.747125	6.13725714285714	4.97508	8.40705714285714	5.02593928571429	5.3993875
S21444	6.98716153846154	3.8103	6.33384	5.864125	6.0526875	6.39412857142857	4.82844	8.71840714285714	4.94094642857143	5.3916875
S21446	7.47421538461538	3.5463	7.10738	6.212375	6.4191125	6.46921428571429	5.00732	8.73789285714286	5.01470714285714	5.2400875
S21450	7.41386153846154	4.6856	7.15038	5.855025	6.9138625	6.40064285714286	4.80158	8.77325	5.09616428571429	5.3308
S21453	7.74253076923077	4.8822	7.34136	6.296975	6.4173875	6.28998571428571	5.12524	8.46512857142857	4.92737857142857	5.30015
S21456	7.38260769230769	4.2375	6.88642	5.53385	6.3052875	5.99477142857143	4.72136	8.19022142857143	5.03292857142857	5.5008375
S21461	7.21756153846154	4.4336	6.92472	5.83165	6.8044375	6.29578571428571	5.00034	8.59890714285714	5.02913928571429	5.51865
S21475	7.09805384615385	3.9472	6.54408	5.540475	6.94365	5.91087142857143	4.87596	8.3727	5.04534285714286	5.43045
S21478	7.35160769230769	3.9555	7.11486	6.22475	6.2641625	6.17068571428571	4.98112	8.76267142857143	5.02204642857143	5.359325
S21480	7.28837692307692	3.587	7.14028	6.15125	6.1856125	6.63757142857143	5.00758	8.37268571428571	4.9883	5.3510125
S21486	7.56825384615385	4.5165	7.5282	6.25935	6.626125	6.36958571428571	5.1915	8.36723571428571	4.85848214285714	5.2574875
S21490	7.88259230769231	4.2469	7.17914	6.3391	6.5610375	5.97817142857143	4.9829	8.45238571428571	4.93446071428571	5.26805
S21491	7.64302307692308	4.1787	6.9247	5.861	6.6523625	6.97764285714286	5.2382	8.53929285714286	4.92893928571429	5.4026125
S21498	7.44306923076923	4.3127	7.19336	6.42295	6.3732375	6.27082857142857	4.67738	8.68980714285714	5.03325714285714	5.4188125
S2150	7.30000769230769	3.656	6.6413	5.886975	5.8889125	6.55048571428571	5.21504	8.2802	5.0556	5.3915375
S21502	7.37892307692308	4.0911	7.11194	6.429325	5.905875	6.45517142857143	4.85394	8.63102857142857	4.92485714285714	5.1678375
S21505	7.09015384615385	3.8868	7.19878	5.8215	6.5528125	6.23872857142857	4.82608	8.15786428571429	5.00443928571429	5.3958
S21512	7.06382307692308	3.6924	6.53042	6.024575	6.495825	5.95204285714286	4.78376	8.07730714285714	5.04548928571429	5.46835
S21518	7.60515384615385	4.6659	6.94092	6.118475	6.30495	6.59714285714286	5.41928	8.47356428571429	5.04259642857143	5.3147
S21520	7.45313076923077	4.7774	7.03022	5.8597	6.3828375	6.11094285714286	4.71314	8.70466428571429	4.936	5.36845
S21528	7.34496923076923	4.3014	7.01886	6.118125	6.3557625	6.35684285714286	4.91074	8.50625	4.94861428571429	5.437925
S21533	7.56420769230769	4.6066	6.9678	6.412825	6.7327125	6.53784285714286	4.8605	8.69367142857143	4.917975	5.1435375
S21536	7.46987692307692	4.4135	7.10506	6.107	6.275475	6.49138571428571	4.98182	8.78445714285714	4.96130714285714	5.1929875
S21537	7.38189230769231	4.2071	7.24598	6.311425	6.7174625	6.63271428571429	5.1284	8.57339285714286	4.82853571428571	5.18675
S2154	7.38814615384615	4.2513	7.09304	6.0498	6.04875	6.5723	4.94514	9.07571428571429	4.94869285714286	5.342675
S21540	7.17915384615385	3.776	7.09154	6.173575	6.2088125	6.34742857142857	4.89812	8.51585	4.9573	5.27205
S21543	7.13174615384615	4.1073	7.14484	5.8288	6.0452375	6.40515714285714	5.28194	8.57620714285714	5.05651428571429	5.327975
S2155	7.64666153846154	4.4563	7.6548	6.26775	6.3734875	6.38212857142857	5.1288	8.5711	4.88290714285714	5.183125
S21550	7.34498461538462	3.9038	7.0163	5.910275	6.8149625	6.43255714285714	4.7624	8.40684285714286	4.82534642857143	5.209325
S21557	7.08603846153846	3.9716	6.75086	6.0345	6.042275	6.62681428571429	5.15422	8.86071428571429	4.87284642857143	5.24745
S2156	7.3435	3.8837	7.0532	5.739875	6.7430875	6.33202857142857	5.10996	8.84967857142857	4.99354285714286	5.3326375
S21562	7.26750769230769	4.388	6.75834	5.949975	6.2605125	6.11592857142857	4.72422	7.95402857142857	5.08913928571429	5.560575
S21563	7.89226923076923	4.6621	7.39622	6.531725	6.5749125	6.87135714285714	5.27232	8.26888571428571	4.82751785714286	4.9336125
S21567	7.71496153846154	4.3147	6.83358	5.9846	6.2204875	6.38552857142857	4.9491	8.74375	4.92754285714286	5.258775
S21570	7.3918	4.0444	7.07156	6.071475	6.6143	6.46851428571429	5.0058	8.64017142857143	5.00492857142857	5.369925
S21577	7.20949230769231	3.7212	6.9118	6.054925	6.51035	6.01047142857143	4.92852	8.33497142857143	5.10775	5.393075
S21578	7.27022307692308	4.0778	6.66648	5.7776	6.32065	6.11924285714286	5.08056	8.02735	5.08445357142857	5.5092875
S21589	7.38486923076923	4.5597	6.76652	5.872475	6.4672125	6.4645	4.82106	8.69964285714286	4.89593928571429	5.2670875
S21597	7.6716	4.0507	7.14578	5.904775	6.4899	6.46734285714286	5.24456	8.3702	4.94543571428571	5.29255
S21602	7.08208461538462	4.0181	7.29518	6.123675	6.0975625	6.7703	5.08996	8.86602857142857	4.95521785714286	5.302575
S21618	7.60265384615385	4.6583	6.94478	6.06395	6.5358125	6.33355714285714	4.9789	8.40286428571429	4.99089285714286	5.2583875
S21619	7.2882	3.999	6.69496	6.2279	6.6533875	6.7622	5.11402	8.41942142857143	4.97825357142857	5.2233875
S21626	7.89112307692308	4.9621	7.11354	6.2009	7.1024625	5.9805	4.97416	8.71525	4.91475357142857	5.174825
S21628	7.6936	4.056	7.0096	5.868025	6.5857375	6.2188	4.81536	8.57342857142857	4.95677857142857	5.271175
S21629	6.9991	4.2296	6.78554	5.91425	6.4338	6.27238571428571	4.96666	8.40607857142857	5.10232857142857	5.469225
S21630	7.47973846153846	4.5774	7.4018	6.54425	6.946375	6.5996	4.96314	8.50155714285714	4.90823214285714	5.2654625
S21631	7.63624615384615	4.5594	7.09912	6.39715	6.7068375	6.2549	5.1128	8.86450714285714	4.92199642857143	5.1360375
S21637	7.42353076923077	4.2401	6.68186	5.595025	6.6035	5.99527142857143	5.0269	8.73181428571429	5.003775	5.36025
S21641	7.49726153846154	4.0065	7.23398	6.247875	6.4837	6.06262857142857	4.9111	8.40336428571429	5.08013928571429	5.43735
S21642	7.56248461538462	5.103	7.06916	6.216875	6.8337875	6.57094285714286	4.99316	8.17861428571429	4.88592857142857	5.1994
S21646	7.29477692307692	4.7729	6.50542	5.670625	6.7323125	6.05301428571429	5.27614	8.29962857142857	5.05819642857143	5.4795875
S21647	7.09516923076923	4.3981	7.37774	6.315675	6.6206125	6.3921	4.88244	8.73123571428571	5.03993571428571	5.423525
S21651	6.72714615384615	4.4278	7.11316	5.784325	7.4690625	5.95921428571429	4.65268	8.2712	4.98295714285714	5.506425
S21652	7.49876923076923	4.4345	7.72762	6.45935	6.4778125	6.55167142857143	4.73836	8.73475	4.99109642857143	5.291425
S21656	7.33316153846154	4.6133	7.26394	5.686625	6.5439625	5.98504285714286	4.87128	8.53666428571429	5.09571785714286	5.6062
S21657	7.18993846153846	4.5609	7.01248	5.998375	6.640675	6.41472857142857	4.92114	8.47950714285714	5.05285	5.265375
S2166	8.01148461538462	4.9122	6.88112	6.38635	6.4229375	6.14475714285714	4.82648	8.17674285714286	4.92405357142857	5.2738625
S21660	7.13316923076923	4.4532	6.6182	5.504575	6.2181375	6.19761428571429	4.60464	8.70426428571429	5.03581785714286	5.53055
S21672	7.86925384615385	5.5545	7.97002	6.711375	6.188725	6.56324285714286	5.08802	8.1276	5.01119285714286	5.339525
S21674	7.37124615384615	4.8273	6.94252	5.886925	6.091425	5.8888	4.75834	8.76226428571429	5.05122857142857	5.449625
S21683	7.75506153846154	4.362	6.83088	5.78735	6.394225	6.08881428571429	5.02628	8.77567142857143	4.94247857142857	5.2438
S21693	6.87994615384615	3.678	6.85264	6.22565	5.8925625	6.67592857142857	5.16178	8.6523	4.95451785714286	5.398725
S21695	7.72293846153846	4.2562	7.0404	6.063825	6.89535	6.50257142857143	4.7253	8.43725714285714	4.84625357142857	5.229275
S21696	7.74297692307692	4.7092	6.91324	6.3108	6.6730875	6.16402857142857	5.387	8.71123571428571	4.953425	5.19925
S21697	7.36074615384615	4.2342	6.49194	5.622125	6.738575	5.85878571428571	4.67242	8.31140714285714	5.02012857142857	5.508
S21710	7.16917692307692	3.9183	6.92486	6.344075	6.064375	6.27921428571429	4.67104	8.64931428571429	5.11066785714286	5.4379
S21715	7.3359	4.2915	7.48124	6.1904	6.234975	6.13528571428571	5.18036	8.69116428571429	4.95913214285714	5.30885
S21726	7.32026153846154	4.7264	7.13248	6.17755	6.4525125	6.26225714285714	4.88078	8.54687142857143	5.07620714285714	5.383825
S21740	7.57151538461538	4.4696	7.18208	6.30785	6.7222875	6.90641428571429	5.17134	8.50324285714286	4.83791785714286	5.13645
S21750	7.29288461538462	3.6199	6.73386	5.94935	6.361575	6.31747142857143	4.70486	8.35772142857143	4.97843928571429	5.3405875
S21753	7.55156153846154	4.4478	7.66588	6.71015	6.6491625	6.5742	4.90616	8.73911428571428	4.91048928571429	5.0478125
S21754	7.11593846153846	3.6213	6.91644	5.585525	6.3199125	6.3758	4.9311	8.67768571428571	5.06141785714286	5.1696375
S21761	7.62867692307692	4.8438	6.84568	5.877875	6.477	6.3049	4.9995	8.30737142857143	4.87034285714286	5.2592875
S21773	7.43473076923077	4.1248	7.1457	6.237775	6.4974875	6.30112857142857	5.05364	8.55309285714286	4.92718928571429	5.2210375
S2178	7.07455384615385	3.923	7.09784	6.393425	6.5045375	6.73714285714286	5.11316	8.9392	4.85868928571429	5.0709
S21780	7.34907692307692	4.4017	6.78924	5.937375	6.9121625	6.07217142857143	4.84498	8.36794285714286	4.98770714285714	5.4226375
