CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S16910	0.0564	0.1079	0.1666	0.1192	0.1687	0.1537	0.1376	0.09
S16915	0.032	0.1156	0.1421	0.1575	0.1617	0.1743	0.1014	0.1152
S16928	0.0439	0.0871	0.1899	0.1083	0.171	0.1629	0.145	0.0919
S16929	0.0249	0.1367	0.136	0.1099	0.2195	0.1694	0.1225	0.081
S16932	0.0372	0.1064	0.1582	0.1045	0.2214	0.141	0.1506	0.0807
S16933	0.0142	0.1164	0.1895	0.1206	0.1899	0.1416	0.1458	0.0819
S16939	0.0287	0.0949	0.1407	0.1467	0.1566	0.157	0.1812	0.0941
S16947	0.0481	0.1164	0.1694	0.14	0.2203	0.1577	0.0765	0.0714
S16949	0.0378	0.11	0.1304	0.0988	0.2608	0.1616	0.1582	0.0424
S16951	0.0326	0.1206	0.162	0.1108	0.1801	0.1573	0.1643	0.0724
S16961	0.0326	0.1045	0.1652	0.1884	0.164	0.1569	0.0913	0.0971
S16963	0.0649	0.1036	0.1277	0.0922	0.1929	0.1589	0.2071	0.0527
S1697	0.0423	0.0807	0.1386	0.0955	0.2519	0.1488	0.1478	0.0944
S16976	0.0366	0.1216	0.1387	0.1367	0.2412	0.1565	0.1165	0.0522
S16977	0.0356	0.1288	0.167	0.1002	0.2272	0.1549	0.1011	0.0853
S16992	0.0283	0.176	0.1849	0.1019	0.1558	0.193	0.0843	0.0759
S16994	0.0344	0.1101	0.1455	0.1127	0.2253	0.1692	0.1506	0.0521
S16995	0.0483	0.1108	0.1611	0.1107	0.1569	0.185	0.1267	0.1005
S17000	0.0376	0.1121	0.1543	0.1198	0.2146	0.1768	0.121	0.0638
S17002	0.0309	0.108	0.1476	0.1093	0.2176	0.1533	0.0891	0.1442
S17012	0.0414	0.0851	0.2131	0.1116	0.2124	0.1526	0.1062	0.0775
S17015	0.0492	0.1084	0.1101	0.1204	0.1826	0.1972	0.1485	0.0834
S1702	0.0669	0.0951	0.1319	0.0939	0.1596	0.184	0.1974	0.0713
S17021	0.0343	0.1275	0.1504	0.1238	0.1836	0.1489	0.1186	0.1129
S17025	0.0403	0.091	0.1972	0.1155	0.1702	0.1402	0.1997	0.0459
S17027	0.0264	0.0936	0.178	0.0943	0.1923	0.1792	0.151	0.0852
S17030	0.0596	0.0945	0.1896	0.091	0.2209	0.1693	0.1059	0.0693
S17037	0.0378	0.0851	0.1815	0.1227	0.2054	0.1289	0.1399	0.0987
S17040	0.0377	0.1079	0.1471	0.1003	0.2814	0.1279	0.1137	0.084
S17046	0.0396	0.1001	0.1237	0.1035	0.28	0.1724	0.1161	0.0646
S17047	0.0366	0.1193	0.1533	0.1258	0.1214	0.1505	0.1445	0.1487
S17055	0.0333	0.099	0.1828	0.1196	0.2261	0.1654	0.1405	0.0334
S17056	0.0285	0.0967	0.3086	0.1023	0.113	0.1598	0.1263	0.0648
S17057	0.0223	0.1271	0.1629	0.1095	0.1971	0.1611	0.1416	0.0784
S1706	0.0192	0.1081	0.1522	0.1305	0.1792	0.1622	0.1563	0.0923
S17068	0.0522	0.1051	0.1489	0.1337	0.121	0.1804	0.1993	0.0594
S17070	0.0375	0.1017	0.1775	0.1337	0.1741	0.142	0.132	0.1017
S17077	0.0258	0.1234	0.1514	0.1108	0.2402	0.1514	0.121	0.076
S17078	0.0314	0.1011	0.1598	0.0753	0.3792	0.1308	0.072	0.0504
S17079	0.038	0.0939	0.1398	0.0949	0.2338	0.1386	0.1704	0.0905
S17080	0.0337	0.0983	0.1734	0.1458	0.2141	0.1473	0.0944	0.0932
S17091	0.044	0.1217	0.1377	0.1204	0.2073	0.1969	0.0986	0.0735
S17095	0.0409	0.1057	0.1561	0.1105	0.2354	0.1712	0.0904	0.0897
S17097	0.0368	0.092	0.1471	0.1774	0.1668	0.1732	0.1039	0.1029
S17099	0.036	0.0791	0.221	0.1436	0.1256	0.1238	0.2352	0.0357
S17102	0.0363	0.1007	0.1805	0.086	0.2548	0.1329	0.1316	0.0772
S17110	0.0518	0.0748	0.1973	0.1556	0.1822	0.1371	0.1384	0.0627
S17114	0.0489	0.1138	0.1835	0.1156	0.1667	0.1592	0.1108	0.1014
S17117	0.0323	0.0918	0.1504	0.0866	0.229	0.182	0.1869	0.041
S17131	0.0726	0.1207	0.1247	0.1195	0.1768	0.1994	0.1158	0.0705
S17132	0.0287	0.1071	0.1267	0.0907	0.2436	0.1788	0.1455	0.0789
S17133	0.033	0.0974	0.1549	0.1001	0.2621	0.1481	0.1336	0.0708
S17134	0.0394	0.0946	0.1898	0.0998	0.2376	0.156	0.1331	0.0497
S17142	0.0352	0.0845	0.164	0.1271	0.29	0.1605	0.0988	0.0398
S17148	0.0356	0.0917	0.142	0.1211	0.2129	0.1753	0.1454	0.076
S17150	0.0418	0.1024	0.185	0.0978	0.1848	0.1706	0.1333	0.0843
S17151	0.0519	0.0981	0.1371	0.2101	0.135	0.1519	0.1052	0.1108
S17180	0.037	0.1424	0.1865	0.0941	0.1627	0.2279	0.1202	0.0292
S17187	0.0312	0.1134	0.2069	0.0971	0.2639	0.1439	0.0888	0.0549
S17197	0.0306	0.1201	0.1419	0.1156	0.172	0.1622	0.1769	0.0807
S17198	0.038	0.1067	0.1693	0.139	0.2365	0.1483	0.0765	0.0857
S17205	0.0383	0.0881	0.1655	0.0842	0.2888	0.1505	0.1135	0.071
S1721	0.0379	0.1131	0.1502	0.0928	0.2008	0.1713	0.132	0.1019
S17210	0.0316	0.1058	0.176	0.1025	0.2142	0.1888	0.1264	0.0548
S17211	0.0235	0.087	0.1323	0.121	0.2418	0.1596	0.1131	0.1218
S17212	0.0258	0.1085	0.2072	0.1084	0.2056	0.1464	0.1242	0.0739
S17219	0.045	0.1245	0.1578	0.111	0.1864	0.1895	0.0983	0.0875
S17223	0.0419	0.1327	0.1412	0.118	0.1791	0.1893	0.1265	0.0713
S17229	0.0369	0.1438	0.1361	0.1306	0.1539	0.166	0.1424	0.0902
S17230	0.0387	0.0984	0.1172	0.1108	0.2689	0.1557	0.1373	0.073
S17233	0.0218	0.1377	0.1218	0.1204	0.2359	0.1661	0.1311	0.0653
S17240	0.0498	0.1138	0.1349	0.1091	0.2324	0.1674	0.1361	0.0566
S1725	0.0316	0.0981	0.1628	0.0856	0.248	0.1938	0.1069	0.0732
S17251	0.0218	0.1193	0.1757	0.0986	0.2182	0.171	0.1223	0.0733
S17252	0.0444	0.1208	0.1196	0.1076	0.2085	0.1732	0.14	0.0858
S17254	0.0256	0.0897	0.1908	0.2064	0.1834	0.1536	0.064	0.0865
S17256	0.0428	0.1096	0.1284	0.0962	0.2414	0.1669	0.1268	0.0878
S17259	0.0494	0.1242	0.1582	0.1128	0.1973	0.1705	0.0972	0.0904
S1726	0.0545	0.1223	0.1242	0.1546	0.1651	0.1706	0.1314	0.0774
S17275	0.0388	0.1178	0.14	0.0804	0.2335	0.1583	0.1589	0.0723
S17281	0.0413	0.0981	0.184	0.1094	0.1924	0.1443	0.1054	0.1251
S17283	0.0361	0.098	0.1956	0.1002	0.215	0.1586	0.1134	0.0832
S17284	0.0304	0.1127	0.1789	0.1088	0.1787	0.1752	0.1438	0.0715
S17290	0.0444	0.1164	0.1273	0.1209	0.1952	0.1731	0.1203	0.1024
S17291	0.0334	0.1078	0.1512	0.1294	0.1867	0.1931	0.1089	0.0896
S17295	0.0422	0.1084	0.1534	0.1038	0.1333	0.1552	0.2297	0.074
S17301	0.0503	0.1155	0.1951	0.097	0.1371	0.1669	0.1555	0.0826
S1731	0.0347	0.1056	0.1624	0.104	0.2217	0.157	0.1307	0.0839
S17311	0.0733	0.0903	0.154	0.1014	0.1869	0.1736	0.1503	0.0702
S17316	0.0477	0.1	0.1525	0.1523	0.1885	0.1667	0.1205	0.0718
S17320	0.0369	0.0962	0.1744	0.1332	0.1904	0.1939	0.1139	0.0612
S17322	0.0447	0.1083	0.1815	0.1495	0.1865	0.1628	0.1046	0.062
S17323	0.1373	0.3618	0.0572	0.0724	0.0943	0.0999	0.0922	0.0849
S17332	0.029	0.109	0.1538	0.097	0.2809	0.1422	0.1354	0.0529
S17333	0.0334	0.1175	0.1574	0.1157	0.2358	0.1428	0.1134	0.0839
S17334	0.0489	0.1072	0.1419	0.1307	0.1519	0.2111	0.0827	0.1257
S17346	0.0335	0.1058	0.1143	0.1174	0.2492	0.1482	0.1506	0.081
S17351	0.061	0.1075	0.1712	0.1026	0.1767	0.1283	0.1615	0.0912
S17353	0.0456	0.1123	0.146	0.1058	0.1427	0.1573	0.2026	0.0878
S17362	0.0393	0.1179	0.1774	0.1207	0.1943	0.1663	0.111	0.0732
S17365	0.0418	0.0959	0.1286	0.0919	0.3043	0.1315	0.1563	0.0497
S17367	0.0269	0.1081	0.1845	0.105	0.2496	0.1429	0.1131	0.0701
S17369	0.0382	0.0895	0.2005	0.0936	0.2151	0.1493	0.1447	0.069
S17370	0.0391	0.1132	0.1635	0.1241	0.2018	0.17	0.1115	0.0768
S17373	0.0395	0.1446	0.1091	0.1418	0.199	0.182	0.0988	0.0853
S17378	0.0441	0.1411	0.1065	0.1043	0.2645	0.1443	0.1243	0.071
S1738	0.0249	0.1555	0.1226	0.1578	0.1828	0.1694	0.1172	0.0698
S17381	0.0313	0.1116	0.1479	0.098	0.1743	0.1751	0.1897	0.0721
S17393	0.0399	0.1265	0.1422	0.1315	0.1889	0.1793	0.1	0.0917
S17396	0.055	0.0987	0.1711	0.1073	0.2214	0.1495	0.1623	0.0348
S17411	0.0414	0.1076	0.1694	0.0962	0.2336	0.1488	0.1437	0.0594
S17412	0.041	0.0826	0.1625	0.1085	0.1433	0.1234	0.2871	0.0515
S17413	0.0528	0.1279	0.1615	0.0941	0.1632	0.1593	0.179	0.0622
S17415	0.0449	0.1145	0.1759	0.0972	0.1758	0.1234	0.1732	0.0951
S1742	0.035	0.112	0.1521	0.0874	0.1481	0.162	0.2449	0.0585
S17421	0.0468	0.1083	0.1567	0.1205	0.1678	0.1538	0.1896	0.0564
S17422	0.0386	0.1184	0.203	0.1197	0.2168	0.1656	0.0632	0.0746
S17427	0.0198	0.1131	0.1458	0.0953	0.2713	0.1681	0.1072	0.0795
S17428	0.0311	0.1278	0.1744	0.1137	0.1632	0.1606	0.1418	0.0873
S17430	0.0332	0.1196	0.1764	0.0935	0.2142	0.1647	0.1242	0.0741
S17431	0.045	0.1122	0.1829	0.1	0.1864	0.1886	0.1336	0.0512
S17435	0.0378	0.1055	0.1244	0.1132	0.2168	0.155	0.171	0.0764
S17437	0.0476	0.1174	0.1453	0.1207	0.2156	0.1516	0.0914	0.1104
S17446	0.0347	0.1032	0.1638	0.089	0.2107	0.1732	0.1592	0.0662
S17448	0.0243	0.0941	0.2346	0.1152	0.2079	0.1582	0.098	0.0677
S17456	0.0315	0.1054	0.2363	0.115	0.1842	0.1449	0.1019	0.0807
S17458	0.0223	0.1166	0.153	0.1642	0.1833	0.1508	0.0922	0.1176
S17460	0.0398	0.1131	0.1611	0.1131	0.1732	0.1817	0.1476	0.0703
S17464	0.0336	0.1015	0.1491	0.1329	0.1472	0.1893	0.1044	0.142
S17467	0.0374	0.1262	0.1594	0.1315	0.2109	0.1593	0.1162	0.059
S17468	0.0355	0.1191	0.22	0.1053	0.1632	0.1547	0.1263	0.076
S17472	0.045	0.1154	0.1262	0.0991	0.3094	0.1256	0.1119	0.0673
S17478	0.0446	0.1126	0.1989	0.1414	0.177	0.1386	0.1328	0.0542
S17479	0.0369	0.1099	0.1383	0.1215	0.1924	0.1926	0.122	0.0863
S17481	0.0384	0.1595	0.128	0.1332	0.1479	0.1896	0.1155	0.0879
S17485	0.031	0.0892	0.1817	0.0791	0.2728	0.1578	0.1412	0.0474
S17493	0.038	0.1023	0.1556	0.1636	0.2078	0.1599	0.1108	0.0621
S17498	0.0369	0.1088	0.1681	0.1194	0.2505	0.1614	0.0979	0.057
S17510	0.0288	0.1042	0.1733	0.1062	0.297	0.143	0.0987	0.0488
S17516	0.0432	0.1231	0.141	0.1066	0.2298	0.1679	0.085	0.1034
S1752	0.04	0.1281	0.1439	0.1075	0.1922	0.1688	0.1404	0.0792
S17520	0.0349	0.1085	0.1503	0.0802	0.2525	0.155	0.1589	0.0596
S17521	0.0339	0.1187	0.1831	0.1348	0.2005	0.1452	0.121	0.0628
S17523	0.0533	0.0934	0.1918	0.1209	0.1358	0.1719	0.1692	0.0637
S17529	0.033	0.1046	0.1542	0.1492	0.1834	0.1556	0.1197	0.1004
S17530	0.0527	0.0835	0.2236	0.1242	0.1446	0.1939	0.1147	0.0627
S17539	0.0476	0.1208	0.1377	0.0954	0.1979	0.1782	0.1336	0.0888
S1754	0.041	0.1272	0.1493	0.143	0.159	0.1672	0.1172	0.0961
S17542	0.0265	0.1038	0.1485	0.1183	0.1936	0.2172	0.1136	0.0786
S17549	0.0452	0.1109	0.1838	0.0904	0.1489	0.1986	0.159	0.0632
S17558	0.0357	0.1153	0.1599	0.11	0.2277	0.1367	0.1321	0.0826
S1756	0.0344	0.1156	0.1242	0.1052	0.2377	0.161	0.1422	0.0797
S17563	0.0523	0.1368	0.1227	0.12	0.1854	0.1878	0.0968	0.0983
S17567	0.0408	0.1129	0.1754	0.103	0.1587	0.1599	0.1459	0.1034
S17576	0.0445	0.1391	0.1226	0.1049	0.1581	0.1966	0.1524	0.0819
S17577	0.0352	0.1053	0.1551	0.132	0.1812	0.16	0.1472	0.084
S17582	0.0454	0.129	0.1311	0.1195	0.1965	0.1768	0.1113	0.0906
S17583	0.0417	0.1044	0.1892	0.1359	0.1681	0.1582	0.1168	0.0857
S17587	0.0294	0.1184	0.1305	0.0951	0.185	0.1577	0.2048	0.0791
S17590	0.0272	0.0991	0.1598	0.117	0.2425	0.1724	0.1146	0.0674
S176	0.0377	0.1402	0.1311	0.1308	0.2099	0.1593	0.1022	0.0889
S17600	0.0418	0.1098	0.1604	0.145	0.1876	0.1351	0.1334	0.0869
S17603	0.0464	0.0882	0.1444	0.1169	0.2	0.1612	0.1707	0.0722
S17609	0.0375	0.1059	0.1361	0.1031	0.1922	0.1563	0.2002	0.0687
S17621	0.0354	0.0806	0.2296	0.099	0.2603	0.1613	0.1037	0.03
S17641	0.0584	0.1075	0.1336	0.1279	0.1793	0.1541	0.1515	0.0876
S17645	0.0349	0.0971	0.1262	0.1055	0.3321	0.153	0.0785	0.0727
S17649	0.0303	0.0868	0.1882	0.1012	0.2295	0.1382	0.1576	0.0682
S17650	0.0521	0.1118	0.1466	0.1245	0.1496	0.1652	0.1523	0.0979
S17652	0.0233	0.0941	0.1596	0.0918	0.2221	0.1566	0.1599	0.0927
S17654	0.0268	0.1037	0.1731	0.1096	0.19	0.1416	0.1647	0.0905
S17658	0.0319	0.0962	0.2041	0.1146	0.1271	0.1673	0.1453	0.1134
S17660	0.0406	0.0985	0.1644	0.1453	0.1586	0.1456	0.1429	0.1042
S17663	0.0459	0.0873	0.1814	0.0995	0.2401	0.145	0.1143	0.0866
S17664	0.0432	0.1076	0.1147	0.115	0.2069	0.1549	0.1856	0.0722
S17670	0.0512	0.1308	0.1582	0.1009	0.1842	0.1492	0.143	0.0825
S1770	0.0438	0.1159	0.1306	0.1286	0.2183	0.1836	0.0776	0.1015
S17704	0.0315	0.0966	0.1711	0.0905	0.3094	0.1413	0.0916	0.068
S17712	0.0657	0.0866	0.1464	0.1116	0.1909	0.1785	0.1723	0.0481
S17720	0.0357	0.0845	0.2104	0.1629	0.1357	0.171	0.1381	0.0616
S17726	0.0409	0.1173	0.1284	0.1176	0.2256	0.1572	0.1241	0.0889
S1773	0.0364	0.1059	0.1664	0.1086	0.2439	0.1631	0.1172	0.0586
S17734	0.0256	0.0773	0.17	0.1043	0.3118	0.1338	0.1191	0.0581
S17735	0.0483	0.1229	0.1406	0.1107	0.1996	0.1595	0.1331	0.0855
S17753	0.0268	0.1006	0.179	0.111	0.2226	0.1598	0.1446	0.0555
S17755	0.0392	0.1294	0.1537	0.112	0.194	0.1576	0.1512	0.063
S17759	0.0533	0.0972	0.1461	0.0825	0.2298	0.1527	0.1772	0.0612
S17767	0.0383	0.1052	0.1792	0.1153	0.2392	0.1621	0.0886	0.072
S17774	0.046	0.1234	0.1314	0.1209	0.2261	0.1581	0.1119	0.0822
S17783	0.0392	0.1082	0.1793	0.098	0.1869	0.1722	0.1311	0.0852
S17784	0.0304	0.0949	0.1723	0.163	0.23	0.1344	0.1166	0.0583
S17790	0.0332	0.0935	0.1656	0.1273	0.2139	0.1448	0.1354	0.0864
S17791	0.027	0.0748	0.1513	0.1233	0.235	0.1881	0.1388	0.0616
S17792	0.0211	0.1009	0.1526	0.0871	0.2772	0.1798	0.1146	0.0667
S17793	0.0206	0.0848	0.1874	0.1405	0.1652	0.1743	0.1433	0.084
S17799	0.0338	0.109	0.1235	0.0871	0.2392	0.1754	0.1689	0.063
S1780	0.0279	0.1128	0.1629	0.1074	0.17	0.208	0.1312	0.0797
S17801	0.0421	0.0994	0.1497	0.0931	0.2437	0.1588	0.1139	0.0992
S17806	0.0353	0.0998	0.2093	0.1093	0.1686	0.1458	0.1372	0.0948
S17808	0.0562	0.0921	0.196	0.0852	0.1929	0.1496	0.1424	0.0856
S17810	0.0315	0.1301	0.1125	0.107	0.2019	0.1972	0.1244	0.0953
S1782	0.0433	0.1158	0.1949	0.0912	0.2148	0.1563	0.1196	0.0641
S17823	0.0277	0.1029	0.1712	0.0948	0.2301	0.156	0.1099	0.1074
S17828	0.0453	0.0772	0.1388	0.0976	0.2344	0.1218	0.2199	0.065
S17839	0.035	0.1337	0.1213	0.1241	0.163	0.1839	0.1405	0.0985
S17843	0.0339	0.1101	0.1724	0.1003	0.2562	0.1509	0.1132	0.0629
S17845	0.0369	0.1152	0.1263	0.1133	0.2221	0.181	0.124	0.0812
S1785	0.0228	0.0969	0.1708	0.1047	0.2587	0.1508	0.133	0.0625
S17850	0.0396	0.1254	0.1376	0.1094	0.2224	0.1477	0.1077	0.1101
S17857	0.0541	0.1169	0.1356	0.1202	0.161	0.1643	0.1149	0.133
S17859	0.073	0.1021	0.1398	0.115	0.1924	0.1617	0.1727	0.0433
S17865	0.051	0.1097	0.1234	0.1036	0.2113	0.1586	0.1623	0.08
S17868	0.044	0.1115	0.1745	0.0861	0.1786	0.1795	0.1573	0.0686
S1787	0.0466	0.0948	0.1631	0.0904	0.1552	0.1744	0.1796	0.0959
S17879	0.037	0.1008	0.1528	0.1212	0.2298	0.1668	0.1	0.0916
S17881	0.0394	0.1081	0.1338	0.125	0.1858	0.1539	0.1751	0.0789
S17884	0.0291	0.1403	0.1426	0.1214	0.1715	0.1853	0.1154	0.0945
S17893	0.0308	0.1046	0.1609	0.1097	0.2142	0.1772	0.138	0.0647
S17897	0.0503	0.1138	0.1598	0.0978	0.1116	0.1949	0.2134	0.0584
S17899	0.0433	0.1392	0.1183	0.1026	0.2414	0.1511	0.1154	0.0888
S17913	0.0261	0.0941	0.1585	0.155	0.2581	0.1657	0.093	0.0495
S17917	0.0521	0.0859	0.1388	0.1167	0.1424	0.1718	0.2117	0.0806
S17928	0.0259	0.0938	0.1439	0.1238	0.2417	0.1828	0.1209	0.067
S17936	0.0366	0.1125	0.155	0.1202	0.1972	0.1744	0.0962	0.1079
S17938	0.0658	0.082	0.1594	0.1108	0.1653	0.1982	0.1643	0.0542
S17940	0.0424	0.1251	0.1553	0.1033	0.1787	0.2026	0.1445	0.0482
S17946	0.0549	0.1033	0.1547	0.1009	0.1785	0.1718	0.1461	0.0898
S17948	0.0505	0.1162	0.2157	0.0918	0.1571	0.1615	0.157	0.0503
S17949	0.0426	0.091	0.1388	0.115	0.2643	0.148	0.1408	0.0597
S17959	0.0552	0.1083	0.1361	0.0977	0.1948	0.1672	0.1334	0.1073
S17960	0.0377	0.1467	0.1221	0.1181	0.2104	0.1911	0.0942	0.0798
S17973	0.0249	0.1095	0.1854	0.1308	0.1938	0.1664	0.1249	0.0642
S17985	0.0308	0.1464	0.1627	0.1247	0.1616	0.1679	0.1108	0.0952
S17988	0.0375	0.1237	0.1596	0.1012	0.2072	0.163	0.1145	0.0933
S17993	0.0425	0.1228	0.1712	0.1052	0.1909	0.1646	0.1102	0.0926
S18000	0.0319	0.1175	0.1575	0.1222	0.2821	0.1288	0.1076	0.0524
S18003	0.0408	0.1192	0.131	0.0894	0.1823	0.1812	0.1692	0.087
S18005	0.0351	0.1126	0.1728	0.0871	0.2185	0.1805	0.1316	0.0618
S18007	0.0372	0.1374	0.1521	0.1454	0.1612	0.1365	0.1413	0.0889
S18013	0.0291	0.1173	0.1422	0.0984	0.2112	0.1652	0.1772	0.0594
S18015	0.0421	0.1206	0.1646	0.1095	0.204	0.1521	0.1295	0.0776
S18016	0.0378	0.0983	0.1583	0.098	0.225	0.1826	0.1211	0.0789
S18028	0.0272	0.0801	0.2374	0.1071	0.2118	0.19	0.0898	0.0565
S1803	0.0362	0.0996	0.2	0.1098	0.223	0.1616	0.0994	0.0704
S18037	0.0499	0.1279	0.1182	0.118	0.1972	0.1623	0.1493	0.0771
S18038	0.0389	0.09	0.1473	0.0821	0.2299	0.136	0.2144	0.0614
S18040	0.0455	0.0969	0.1449	0.0934	0.2527	0.1452	0.1493	0.072
S18046	0.0576	0.1124	0.1478	0.1125	0.144	0.1758	0.18	0.07
S18055	0.0289	0.1239	0.2158	0.09	0.1883	0.1633	0.1023	0.0876
S18060	0.037	0.1093	0.1263	0.0942	0.1696	0.1625	0.1968	0.1043
S18063	0.0411	0.1453	0.1281	0.1233	0.1196	0.1701	0.1361	0.1363
S18064	0.0419	0.1115	0.163	0.109	0.2211	0.1606	0.1397	0.0533
S18067	0.028	0.0828	0.197	0.0896	0.3052	0.1241	0.1138	0.0596
S18071	0.0459	0.1275	0.1355	0.1223	0.164	0.1574	0.1125	0.1349
S18079	0.0455	0.1108	0.126	0.0986	0.1582	0.189	0.2038	0.0682
S1808	0.0386	0.1043	0.1347	0.1111	0.2688	0.1609	0.1092	0.0724
S18080	0.0385	0.0984	0.1541	0.0934	0.2542	0.1953	0.1146	0.0517
S18085	0.0377	0.1184	0.1332	0.0962	0.2813	0.1527	0.1053	0.0752
S18089	0.0364	0.1128	0.1323	0.0952	0.2496	0.1907	0.1331	0.0498
S18103	0.0432	0.1029	0.1662	0.1166	0.1934	0.1363	0.153	0.0885
S18107	0.0383	0.0816	0.1802	0.109	0.245	0.172	0.1011	0.0727
S18117	0.0379	0.0939	0.1721	0.1122	0.1443	0.1501	0.2281	0.0613
S18127	0.0312	0.0948	0.1911	0.0945	0.2728	0.1379	0.1076	0.0701
S18135	0.0258	0.0691	0.2076	0.1624	0.2534	0.1444	0.1032	0.0341
S18139	0.0281	0.1177	0.1785	0.1131	0.1804	0.1508	0.1499	0.0816
S18142	0.0476	0.1017	0.1575	0.0963	0.1932	0.1634	0.1542	0.0862
S1815	0.0288	0.092	0.1531	0.0768	0.155	0.1413	0.2971	0.0558
S18152	0.0532	0.119	0.1168	0.0986	0.2116	0.1682	0.1293	0.1033
S18155	0.0549	0.1139	0.1523	0.1145	0.1386	0.1818	0.1759	0.0682
S1816	0.0341	0.1094	0.1644	0.1346	0.1805	0.1578	0.1418	0.0774
S18161	0.0252	0.1285	0.154	0.1106	0.2047	0.1676	0.1182	0.0912
S18173	0.0276	0.1002	0.1677	0.0888	0.3285	0.1205	0.0903	0.0763
S18180	0.0388	0.1036	0.1458	0.1125	0.2217	0.1754	0.1156	0.0866
S18182	0.032	0.0909	0.182	0.1282	0.2198	0.1595	0.1246	0.0629
S18189	0.0409	0.0907	0.1441	0.1356	0.2352	0.1814	0.0998	0.0723
S18199	0.0298	0.0956	0.1776	0.1797	0.1681	0.1902	0.1181	0.0409
S18212	0.0443	0.0994	0.159	0.1529	0.1733	0.1738	0.1559	0.0414
S18222	0.0574	0.0897	0.1231	0.0829	0.2078	0.1825	0.2025	0.0542
S18228	0.0506	0.1244	0.1115	0.1084	0.2114	0.1759	0.1482	0.0697
S18234	0.0476	0.1156	0.1212	0.1177	0.2262	0.1742	0.1176	0.08
S18244	0.023	0.1058	0.1701	0.1517	0.1827	0.1493	0.1086	0.1087
S18263	0.0219	0.1016	0.1559	0.1306	0.2199	0.1644	0.1508	0.0548
S18265	0.0281	0.1052	0.1487	0.1288	0.2085	0.1441	0.1136	0.1229
S18270	0.0391	0.097	0.2103	0.1171	0.1963	0.1491	0.1418	0.0492
S18272	0.0467	0.092	0.167	0.1107	0.216	0.1573	0.1604	0.0499
S18277	0.0331	0.1103	0.1918	0.1184	0.1935	0.1551	0.1138	0.084
S18278	0.0528	0.1184	0.1699	0.1429	0.1532	0.1729	0.1154	0.0744
S18279	0.0428	0.0989	0.1886	0.1175	0.1584	0.1604	0.1554	0.078
S18282	0.0388	0.0918	0.1429	0.113	0.2135	0.157	0.178	0.0651
S183	0.0352	0.1212	0.1499	0.1195	0.1671	0.1789	0.127	0.1013
S18308	0.0378	0.0957	0.2289	0.0848	0.1771	0.1514	0.1272	0.0971
S18320	0.0278	0.0978	0.1461	0.136	0.1994	0.1547	0.1211	0.117
S18321	0.0408	0.1024	0.1448	0.1093	0.243	0.1499	0.1382	0.0715
S18324	0.0523	0.1249	0.1536	0.1135	0.1646	0.1741	0.1398	0.0772
S18330	0.0229	0.1062	0.1471	0.1432	0.1895	0.151	0.1212	0.1187
S18334	0.044	0.0995	0.1897	0.1042	0.1945	0.1658	0.1218	0.0804
S18337	0.0328	0.1103	0.1716	0.12	0.1755	0.158	0.1545	0.0775
S18339	0.0313	0.0952	0.1336	0.0998	0.2612	0.1642	0.1544	0.0603
S18346	0.0385	0.1033	0.124	0.1096	0.2252	0.1779	0.1282	0.0932
S1835	0.0264	0.0947	0.1943	0.093	0.2078	0.1517	0.1785	0.0536
S18352	0.0384	0.1146	0.1592	0.0952	0.2351	0.1514	0.1342	0.0719
S18358	0.0405	0.0838	0.1482	0.0654	0.3685	0.1316	0.1088	0.0532
S18365	0.0423	0.0818	0.1493	0.1038	0.2588	0.1445	0.1248	0.0947
S18368	0.0254	0.0767	0.1905	0.0928	0.2815	0.1698	0.1122	0.051
S18371	0.0457	0.1207	0.1494	0.0973	0.2163	0.1726	0.1105	0.0874
S18378	0.0483	0.085	0.1905	0.1012	0.1979	0.1503	0.1607	0.0661
S18385	0.047	0.1105	0.1565	0.0876	0.2015	0.1596	0.1762	0.0611
S18388	0.0416	0.1	0.1209	0.1309	0.223	0.208	0.124	0.0515
S18393	0.017	0.0824	0.1783	0.1258	0.1917	0.1308	0.1946	0.0794
S18403	0.0431	0.1161	0.1282	0.124	0.209	0.1764	0.138	0.0653
S18408	0.0358	0.1388	0.1308	0.1331	0.1791	0.2088	0.1032	0.0703
S18412	0.097	0.2562	0.0971	0.0939	0.1178	0.1259	0.1078	0.1043
S18415	0.0424	0.1116	0.1129	0.1234	0.1626	0.1805	0.172	0.0945
S18418	0.0344	0.1012	0.1324	0.0972	0.2442	0.129	0.0852	0.1764
S18422	0.0471	0.1177	0.1293	0.1001	0.2419	0.168	0.0978	0.098
S18436	0.0447	0.1092	0.1303	0.112	0.2084	0.1685	0.1419	0.085
S18441	0.0556	0.1112	0.1336	0.111	0.21	0.1617	0.1152	0.1017
S18446	0.0123	0.1552	0.1343	0.1192	0.185	0.214	0.1005	0.0794
S18450	0.0373	0.0977	0.1737	0.1087	0.2033	0.1552	0.1434	0.0806
S18451	0.0395	0.1207	0.1887	0.1191	0.2252	0.1428	0.1092	0.0548
S18452	0.0447	0.111	0.1731	0.0888	0.2094	0.1637	0.1427	0.0666
