B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
S10753	6.21075171775979e-05	0.000108108822582288	7.61859468398739e-08	0.0396605820452797	0.199317584848996	0.0340622991920557	2.39108342141359e-08	0.726789217477127
S10756	3.07628614989193e-09	1.72006220028985e-07	3.13115984173235e-08	0.0439091050409933	0.196396228252949	0.0311339614736459	2.74305161284141e-06	0.728557755786694
S10757	3.90224317579268e-06	5.93817877920057e-07	5.02395461445396e-10	0.0426242588162623	0.190031649654263	0.0339350093681554	3.51543298015407e-08	0.73340455044354
S1076	1.08350703292088e-05	1.98768877775678e-08	1.78135319802356e-06	0.0404690442469628	0.194441596559719	0.0344858348234895	1.06067955208911e-05	0.730580281273893
S10764	6.83780136687858e-05	2.02091346213822e-06	5.04202836235772e-08	0.0408531088497646	0.196541410543267	0.0312824110284692	3.46977070927576e-09	0.731252616761314
S10767	1.29353115132297e-06	9.43444566767801e-08	1.62665388429203e-08	0.0446583759834422	0.18560240153975	0.0328567422457236	1.63903031209169e-08	0.736881059698635
S10776	1.97890276979401e-09	1.18742921255193e-07	0.000116532161287384	0.0420609143760449	0.200945257924112	0.0316454524351233	4.6310004154372e-08	0.725231676071605
S10778	1.8447268070543e-07	3.84627630710087e-08	6.64851309394539e-09	0.0400696939040365	0.20226205672641	0.0332209320443127	2.8272520694765e-09	0.724447084914032
S10784	2.82677777576755e-07	7.35231503908537e-05	2.14507995350511e-08	0.0412515975759729	0.203234875824839	0.0305733080193657	1.72034868726784e-08	0.724866374097368
S10787	4.40755826717208e-10	2.68333727057364e-06	1.80504422069387e-06	0.0426478913942924	0.191951318148784	0.0323540477948907	6.72561726727396e-05	0.732974997667114
S10800	1.3993954851372e-07	1.94213593768921e-08	2.99740494565e-09	0.041319805680271	0.196552341432487	0.0329620022529351	9.18545186140657e-07	0.729164769730808
S10805	3.44795359558157e-06	1.08538429051186e-08	1.66481332661319e-05	0.0396889294607675	0.197944987862105	0.0324393406247694	5.74106560552176e-06	0.729900894046048
S10813	2.58583616349914e-08	1.15210662242899e-07	1.17994928146446e-06	0.043268636917277	0.19904467252009	0.0305861949033585	4.77080533587035e-08	0.727099126932916
S10814	1.02144692100001e-06	4.25724287384915e-07	2.00433715638704e-05	0.0416148410962434	0.194584883891602	0.029833163986608	3.04265102313726e-10	0.733945620178509
S10815	1.35318503944246e-08	2.25197519517053e-05	7.86029982223032e-08	0.0426106863720468	0.198829405734316	0.0311521744064657	3.42721223125162e-08	0.727385087328249
S10817	1.61878936836519e-06	3.42346676746461e-08	4.72668896298638e-06	0.0435422858294668	0.190515725322765	0.0314220853243659	2.11707783481521e-08	0.734513502639625
S1083	9.59907860975112e-06	8.11568346023708e-09	1.80952285810189e-08	0.0433485092655533	0.19585238538576	0.0322355983750508	2.3858179314201e-08	0.728553857825935
S10835	4.58217532939512e-05	2.41852367705425e-08	6.59524928555601e-06	0.0428429963804032	0.195638312297408	0.0311845972616263	8.21018311578014e-09	0.730281644662563
S10838	2.28244109256224e-05	6.58949352879182e-09	1.42382783909674e-07	0.0444169630635118	0.199445343307534	0.0300588034772265	2.18798741109639e-07	0.726055697969784
S10844	1.51871786632388e-07	1.02163820516142e-06	6.9091984129164e-08	0.0419158813037879	0.194037486272072	0.0331861809988776	1.12639658970344e-07	0.730859096183627
S10845	8.19257816949724e-06	4.62963559501458e-07	8.35565509570926e-07	0.0432303069120764	0.201975786646311	0.0290737487520826	2.91845894057542e-07	0.725710374736398
S10846	1.36030633567436e-08	4.09829187117556e-09	4.08458213571087e-08	0.0436446779811913	0.187090957497321	0.0342000729712959	1.31176925004468e-06	0.735062921233766
S10853	1.12542383217261e-08	1.97891236508309e-08	1.92490413699131e-07	0.0425504458363973	0.202115764367529	0.0299974879722583	5.96166689281687e-08	0.725336018673371
S10854	1.5570266879086e-06	6.17431779713759e-05	7.73331043863316e-05	0.0420803532490873	0.189669349562539	0.0343290748368003	5.17713474108658e-09	0.733780583865393
S10865	1.87275471401041e-05	6.583396079032e-09	4.99280761224848e-09	0.0419192481900976	0.197140179018508	0.0317899194816155	2.39685451933027e-08	0.72913189021789
S10866	7.54399350290441e-05	3.36716971206586e-05	7.22607596031588e-07	0.0451866362916483	0.197575143597151	0.0287301362736014	1.01710609095754e-07	0.728398147887245
S10869	6.08319496055366e-10	9.89936018701463e-09	0.00052418969337233	0.0425074575930467	0.205364138884701	0.02838173488106	8.04098722596524e-06	0.723214427452915
S10873	6.74779122938943e-07	5.2409636533926e-08	1.31841882752788e-06	0.0403299768793229	0.19834579366185	0.0326440338840539	1.91752696966147e-07	0.72867795821449
S10876	1.1911714521837e-08	6.64854074485713e-06	1.89517049640229e-07	0.043561997451041	0.195101247949023	0.0329423910843934	8.72992156340578e-06	0.72837878362447
S10883	5.72427750080692e-09	2.47385658658501e-05	1.46916430912542e-07	0.0427391815453976	0.198110135903791	0.0294373551816105	3.94073856400082e-06	0.729684495424063
S10885	1.19392222447385e-09	2.23342696533068e-05	6.79245852500855e-06	0.0406912873602523	0.195782266935388	0.0332481211810174	1.15371909775084e-09	0.730249195447523
S10893	5.24765329662544e-08	4.74380798888684e-08	9.72059482009048e-10	0.0446999617432116	0.201932570642006	0.0284344463082685	3.79378643852527e-06	0.724929126633403
S10895	3.61533366397268e-06	1.05253024166438e-07	1.47036788441712e-08	0.0439481363047351	0.200131410717819	0.0293370102886963	5.92832985945979e-09	0.726579701470053
S10902	3.83805411829465e-09	8.6724840982002e-05	2.59582468895187e-08	0.043126569761292	0.193961425704117	0.0315054170303973	8.07680215638131e-05	0.731239064845347
S10903	4.64971371364184e-09	0.000129002022552062	2.61685703108456e-06	0.0442013301917158	0.194399727378975	0.0300257616063249	1.45073674625562e-08	0.73124154278632
S1092	2.74119867324e-07	9.76291586262692e-09	1.9784178632461e-09	0.0419155440133656	0.20590974796404	0.030063065428182	7.34094532713245e-07	0.722110622638679
S10925	5.10812275103481e-09	4.98833128398279e-08	6.0751735369336e-07	0.041876642047013	0.194672217592441	0.03238791629833	4.83770590848946e-05	0.731014184494342
S10927	5.64200144565599e-05	1.09404834088141e-07	3.18841250762918e-09	0.0416898289465651	0.201805441106445	0.0316783787852283	1.5900354110177e-08	0.724769802653705
S10936	1.86769441224605e-09	5.73511912169639e-06	8.32336619924039e-06	0.0443846304698718	0.192799319932651	0.0325102296706959	8.10629057099524e-09	0.730291751467476
S10945	4.3446066366051e-09	7.10706107042364e-07	8.78549462985771e-06	0.0409063220752496	0.202105815120512	0.0315330778037769	2.44319547039138e-09	0.725445282011922
S10947	0.000118820940039937	1.8570492694841e-08	6.10387799091572e-06	0.0419649961551917	0.192169902093041	0.0316818666081361	1.28232499580447e-08	0.734058278931857
S10949	2.25936628538e-07	7.64237323359459e-09	5.63930926246233e-08	0.0439099527645867	0.193834618353091	0.0321607331834883	2.78913305980874e-08	0.730094377835409
S1095	2.81070708526308e-05	1.22846868787158e-08	3.14159915416308e-06	0.0403454180165165	0.193596188657119	0.0317712151951994	9.57921519452914e-06	0.734246337961277
S10961	1.01052817561106e-09	4.2066814674192e-06	2.95491142215621e-05	0.0445009175433557	0.199015382686485	0.0285933287147143	9.38988778336911e-08	0.72785652035035
S10969	1.28356838163839e-05	9.48578950379904e-09	3.99043437853786e-08	0.0433017636447309	0.193884255991944	0.0324581287973079	8.84183647060817e-09	0.730342957650231
S10972	2.11896948161368e-07	7.03759910352968e-10	9.73911399379294e-10	0.0437820739529239	0.194846686688041	0.0304840737424288	7.46379322516285e-06	0.730879488248762
S10973	1.62211790099373e-05	1.83473377626361e-05	5.51859761434472e-08	0.0401039587889649	0.204494316838996	0.0309501941364968	8.57318279568681e-09	0.724416897959611
S10978	2.21114074367443e-08	5.65517237276428e-07	2.20135855951384e-06	0.0423335255381883	0.202409986110012	0.0313386271511862	1.23003700877418e-05	0.723902771843321
S10979	1.38635152420894e-06	1.78209107644295e-08	4.55160429924265e-05	0.0416326992529961	0.194346193519815	0.0331938891855314	1.07253964941207e-09	0.73078029675369
S10986	1.3158838442875e-08	0.000125908503797342	4.66916555157728e-06	0.0396312720200125	0.195644575052015	0.0335460247854919	3.40276154354575e-09	0.731047533911531
S10989	1.15937848406105e-08	7.81614470296509e-07	4.18722856858336e-08	0.0424127079454711	0.197220524680135	0.0316851775924304	2.57063510158884e-09	0.728680752130788
S10995	3.38010812205453e-06	1.74511156365863e-09	2.53402691070873e-06	0.0435264834829417	0.197446947002487	0.032041587002387	8.85530205038554e-06	0.72697021132999
S11005	3.96918022719898e-09	5.12453101456595e-09	6.65271792205636e-06	0.0434214868303783	0.192597510998316	0.0319131932217836	4.35790790722184e-09	0.732061142779981
S11008	3.80864858824386e-08	2.37185302894231e-05	5.24600565134002e-09	0.0416804931308665	0.199722456026343	0.0305885817058568	6.11644331236221e-07	0.727984095629822
S11010	3.52267601748249e-07	1.52688221057419e-09	7.13260898588266e-08	0.044112670942189	0.187885752877916	0.0290251059488381	1.64576051082468e-08	0.738976028652878
S11013	3.13506693938126e-10	1.75185464095665e-07	4.57704930724382e-05	0.0435532116305462	0.195242246426372	0.0312665908878338	2.18361934990964e-07	0.72989178670127
S11016	1.16415269102882e-08	6.93872009403293e-08	3.53496323024513e-05	0.0442128471292416	0.194410895907597	0.0314351965005732	4.37367594635169e-08	0.729905586064798
S11017	2.8688710089895e-06	2.01547871372418e-09	7.82255416494592e-05	0.0422760490087543	0.196817644081882	0.0320377467602882	9.49384823729153e-09	0.72878745422709
S11020	9.585828995227e-09	2.09287399543612e-08	0.000392700379993022	0.0428748250667806	0.198795224290517	0.0309941492801111	2.00135075846174e-08	0.726943050454521
S11027	4.01650029310027e-05	1.12933765155274e-06	5.5239609221023e-08	0.0423930253288438	0.201428372975346	0.0310472877794661	1.13235265680041e-08	0.725089953012626
S11035	1.84786805020539e-08	2.41887848257296e-10	3.30788327188004e-06	0.0438148680535669	0.199872407501863	0.0296249438756008	1.21244267847776e-08	0.726684441840703
S11041	1.35452290270945e-05	9.67909608371713e-07	7.24588496077037e-08	0.0429895598070262	0.198318096312582	0.0303280554192673	2.08061767890145e-07	0.728349494801871
S1106	5.71971215235838e-08	9.12233770182951e-09	1.34992160487416e-06	0.0424247557189519	0.198894006587352	0.031497193268667	6.99562630608367e-08	0.727182558227702
S11071	4.81974686777055e-06	5.44191964315104e-08	3.08984327102317e-07	0.0454037319744885	0.183710853022068	0.0344234957003274	1.11114288273434e-08	0.736456725041296
S11076	1.67125070877411e-07	3.86826084846539e-10	2.33151651348217e-08	0.0433970228707237	0.195478860284028	0.0305987262116539	1.86650670233501e-07	0.730525013155862
S11078	5.9059972823062e-06	9.59567362350878e-09	1.12786665704761e-08	0.0396149568682139	0.201548274456331	0.0328702036389608	1.19924762108903e-08	0.725960626172396
S11081	2.97856164282831e-05	1.08655070146793e-08	9.28137855945349e-08	0.0418982246737594	0.1945351013246	0.0332101223230288	3.24882173244801e-08	0.730326629894674
S11086	6.67323258289124e-08	1.79508740370146e-08	1.57408089366013e-07	0.0413139377077467	0.197044875129867	0.0322922124572489	1.39572969285693e-05	0.729334775316919
S1109	1.39306703869584e-08	8.47223600699374e-08	1.53554540836855e-07	0.0440436211899074	0.200459772793618	0.0306773886719798	3.18325733594977e-05	0.724787132563564
S11096	4.74979497815053e-05	2.72790945119327e-08	1.22179195601989e-08	0.0417822675132771	0.203940588322856	0.031256223161434	5.65525185176202e-09	0.722973377900386
S11100	2.45258546551031e-08	4.73648431542966e-09	4.02125340897759e-05	0.0390495053433559	0.194939443764322	0.0339352766340958	1.14427832394196e-08	0.732035521019014
S11107	5.73663441018553e-07	1.69598867022582e-05	9.63705892345343e-08	0.0409433168692814	0.200006305459244	0.0318816514927621	2.51147002180077e-08	0.72715107114328
S11109	4.14193738727777e-05	3.21141172063755e-08	1.32739183279833e-07	0.0410941426373276	0.201098103067622	0.0297236401592889	6.19432821811883e-07	0.728041910475767
S1111	3.09398234582141e-05	7.93107149838072e-05	2.17341575035777e-07	0.0414687760453516	0.191388189274434	0.0348587779499884	4.71874026726708e-08	0.732173741662806
S11119	8.82294270941343e-06	1.51291271629215e-07	4.15280743145125e-08	0.0398971909335787	0.198600667224105	0.0332961243279279	4.55983936027281e-08	0.728196956153939
S11127	2.5894116105988e-09	5.54522700200699e-05	1.64324134528671e-08	0.044687557357391	0.193746746730932	0.0316891273620415	2.32920786985041e-07	0.729820864337003
S11136	1.51129055335378e-05	1.32287658216927e-07	3.57883565333699e-09	0.0378471251874417	0.191644576171446	0.0355905920160012	6.76376808904727e-09	0.734902451089316
S11147	3.53476326405996e-07	1.80066549891091e-09	9.69196897941696e-08	0.0416846359568989	0.199328516757539	0.0314594480539405	2.16230167783934e-05	0.727505324018161
S11150	4.78204830550005e-08	2.41656814667112e-06	1.26550599626496e-07	0.0410216985016802	0.204899491213779	0.0308951561830895	3.58876802533494e-08	0.723181027274541
S11152	6.21972252455436e-08	3.03466258251565e-08	8.69574036677863e-10	0.0426795294340325	0.201399814646798	0.0287369054435478	0.00010076856737255	0.727082888494824
S1116	1.878710261929e-05	3.41483883141381e-09	6.43299682658206e-08	0.0437289725973759	0.192169131963338	0.033826853962647	8.27476676360518e-08	0.730256103881545
S11163	1.79066746566569e-09	3.41993394714013e-09	1.58416390260068e-07	0.0415096466567026	0.195792606072633	0.0335958938797187	1.4105105784068e-09	0.729101688353443
S11164	7.05512223481448e-09	1.49053338676925e-08	9.09455947740756e-08	0.0412877763165658	0.202778944207339	0.0307602821972818	1.4653403858739e-08	0.725172869719359
S11166	6.71162033530555e-07	5.30152337858356e-06	8.36089739241909e-09	0.0404829503523321	0.186544355494249	0.0316444839094891	7.23094910766065e-06	0.741314998248513
S11173	1.30938742191388e-08	6.94928487165982e-08	6.11358192857319e-05	0.041894461576918	0.199714704013477	0.0320145499665627	3.87819394634428e-08	0.726315027255094
S11174	5.77105716039226e-08	2.76888905240441e-09	1.004638114476e-06	0.0423753680275024	0.193993951321847	0.0328311694123174	1.35953255853668e-07	0.730798310167503
S11182	1.04057572929366e-06	1.93979345329355e-06	4.7732740260664e-08	0.0415557832682723	0.198121683293107	0.033814260129481	1.70977369625605e-09	0.726505243497443
S11188	1.84612207201061e-07	2.64512757630845e-05	7.95294708762556e-08	0.0430046523666454	0.201729742940666	0.0305382672789151	6.92778732568476e-05	0.724631344123075
S11189	1.82053700312544e-07	4.98112835309149e-09	5.66155536897716e-09	0.0420065993947969	0.196727530820771	0.0335391675934876	3.58213133667653e-05	0.727690688181194
S1119	9.82338183925821e-08	3.3487563529849e-07	3.9480132783569e-07	0.0438671112063921	0.187372444171646	0.0336326908941773	1.07101066414868e-06	0.735125854806339
S11195	1.4275343376232e-08	2.73283484019568e-08	3.47460384488446e-07	0.041414323889103	0.192443333704379	0.0353201215560913	2.08672204565338e-08	0.73082181091913
S11197	5.0748442792539e-09	4.45224826514037e-09	1.24931413160029e-05	0.039155578057031	0.19125924289951	0.0346434974090477	9.79304804557202e-07	0.734928199661198
S11198	2.04502765923609e-08	4.14053416082332e-06	5.03421517277387e-06	0.0411534828359193	0.208724981842922	0.0288977708768605	1.75247823986905e-10	0.72121456906944
S11211	3.20298638807564e-06	1.5794889511538e-07	5.62359009002671e-05	0.0403234079030131	0.193827211757774	0.0339627294145968	3.6419599587851e-08	0.731827017668833
S11214	5.27738537384949e-08	7.31923677850064e-09	2.54438325169628e-08	0.0430491705281466	0.191462585933212	0.0324495874001977	3.11574196790121e-05	0.733007413181842
S11216	7.113958512488e-07	8.5352058712261e-09	2.32648863433712e-07	0.0405222048543974	0.198117479046889	0.0338387628148134	1.18312825596557e-07	0.727520482391154
S11224	1.58116060318078e-08	1.10777194675469e-08	2.0932839752241e-06	0.0419875563818497	0.199346578292342	0.0313995512788285	2.6558950244141e-09	0.727264191217784
S11236	1.18153765783774e-08	4.62817358540487e-07	8.74954565910137e-09	0.0427883015651583	0.197674473644697	0.032408587282236	3.70328706872575e-06	0.72712445083856
S11241	1.03153270977767e-06	1.58704924853325e-08	1.5194279637536e-07	0.0424830990666094	0.195854762257618	0.030678961896365	1.06266615639309e-06	0.730980914767253
S11243	2.20467998082759e-06	3.64795628882885e-09	8.80581503321192e-08	0.0405240800449122	0.195806739064702	0.0329920670202243	6.87703263462392e-09	0.730674810607042
S11245	7.59967695352458e-08	9.96998618846548e-07	2.26334505544303e-05	0.0404021518783451	0.195489252467777	0.0321728496973689	1.56151909712353e-09	0.731912037949048
S11249	7.20965720402628e-09	0.000363232644978966	3.62086731626099e-09	0.0405233629304951	0.191859555002521	0.0324096519202381	3.62460400444013e-07	0.734843824210841
S11274	3.22115082090802e-05	6.52436697901973e-08	1.5119314604877e-08	0.0384545337263468	0.187954262930737	0.0337429822250588	7.81862274196421e-08	0.739815851060437
S11280	9.99582149748843e-10	6.19622953550078e-07	1.45152986461094e-08	0.0419280969374789	0.193152707292966	0.0335864456156333	5.73857963607565e-09	0.731332109277508
S11281	2.08698070147893e-10	1.17707629406545e-05	1.35529092468526e-07	0.0430818099243629	0.191557620578289	0.0327577524500928	1.44103108889113e-05	0.732576500235635
