CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	otherCells
S7602	1.81979253621671e-07	0.0792476604390557	3.46578309865047e-06	6.55229019436686e-05	1.29207489287587e-06	1.51442608359521e-08	1.40621367575165e-06	5.29279044470459e-08	0.920680402535914
S7605	4.17169736092805e-06	0.0774470315647327	4.80949747662976e-06	0.000265769616559453	1.09167310804539e-05	3.91066001799096e-06	8.78858648554509e-11	1.68929510232675e-08	0.922263373251935
S7606	2.05754907312875e-07	0.0769268049806119	2.05199331051542e-05	0.000649917261458611	0.000130029555082981	2.4213907979896e-06	1.33592494364828e-09	2.53625999085808e-08	0.922270074425511
S761	3.42983355979328e-07	0.0760726119884891	4.31024511353367e-05	0.000255204203103877	0.000207410045352376	9.17783954043728e-06	1.25676791510946e-10	1.57285988970964e-05	0.923396421764449
S7622	1.06170540706731e-07	0.0771619598764945	9.39934869065801e-06	0.000285502917747233	1.25423026125534e-08	3.28906659001141e-05	1.75991621905622e-07	4.68187816190887e-07	0.922509484298886
S7627	2.34378676891017e-08	0.0775538492760336	3.75951396830419e-06	0.000583844610300952	2.84780777827756e-05	4.95488852764109e-09	1.13324668228534e-09	1.79094834245981e-07	0.921829859901077
S7630	5.53093571348157e-06	0.0770017364889336	8.94076431086868e-06	0.00057089314221988	2.82240571926894e-06	5.67270251875337e-08	5.49216765513108e-11	5.71411477377829e-07	0.922409448069679
S7635	1.90786723366321e-05	0.0774085896543555	2.36534358003818e-06	1.83971289539882e-07	0.000295237838817727	1.32599730324376e-08	1.41322954017215e-06	5.90857988312555e-09	0.922273112121528
S7639	1.72478435278064e-05	0.0773613361216547	1.74850627188582e-07	2.5622340087684e-07	1.7327502006271e-05	1.84098105224209e-08	3.29315826083285e-08	1.52923681082075e-06	0.922602076880579
S7644	3.31142960815017e-06	0.0785304119386109	5.60857825490253e-05	4.84307678866173e-05	5.77385999209764e-06	4.25293626489708e-07	3.05132323899625e-09	3.7629374334652e-07	0.92135518158266
S7652	0.000235067560074594	0.076063392879371	1.76028914990356e-06	0.000913080367647259	0.000175803171092015	1.10349356209062e-08	1.84202574093287e-06	1.56781381252252e-08	0.922609026993851
S7653	4.56994954673306e-07	0.0769307068658103	2.22477735612645e-05	6.31262263223928e-07	9.48634492240956e-05	4.99436622060093e-09	2.20512284772724e-07	7.23944083271112e-05	0.922878473739208
S7655	1.12784537188181e-06	0.0770105784625692	7.46421870507802e-06	0.000206151263249362	0.00028421033298905	4.62167272740338e-08	3.0556751667799e-09	7.16827157965998e-07	0.922489701777555
S7659	4.39641736820504e-07	0.0768944659892573	6.13346648858354e-06	0.000645937830151511	9.60978598793596e-05	4.21614193501432e-08	8.04516693423683e-08	1.16565624018648e-07	0.922356686033774
S7660	2.06926430931113e-08	0.0772388119908564	7.62796490358739e-06	0.000553536749184961	8.17372428577475e-09	1.0312769161184e-07	1.14557753137494e-09	1.70842675813826e-06	0.92219818172866
S7668	2.36114881962978e-06	0.0768244036558076	4.77030867965621e-06	0.000548599611614105	8.83210439585004e-05	1.05998853286951e-09	1.59009321623527e-09	4.07066458819784e-05	0.922490834935157
S7670	8.83663653535308e-08	0.0777486182489291	6.44264409579341e-06	0.00072558580320011	1.19069222141332e-06	2.9802674512948e-08	2.25125565764089e-08	1.30642585606434e-08	0.921518008865699
S7671	0.000231684668119111	0.0762367140804491	0.00134151901729241	3.19540651227923e-08	7.56638764864349e-07	4.38795595592777e-06	3.34412208114985e-07	6.11740334074598e-09	0.922184565155742
S7673	1.07624712036508e-05	0.0777393320537436	1.29873713439127e-06	4.77072995061435e-05	1.71485375744321e-05	5.49344848286738e-08	1.7464507996464e-09	8.73281341204815e-09	0.922183685487089
S7674	2.05724783525241e-07	0.077958539930103	3.91057371704758e-07	9.76927088847189e-05	2.35622214626501e-05	2.12255758929405e-07	5.8550972895485e-07	2.43893354208556e-09	0.921918808152973
S7678	3.17306541230047e-07	0.0772970002979741	2.24014697313269e-06	0.00011388471538622	4.25289460840113e-07	1.39668180152071e-07	3.55644054715642e-07	1.28921472127351e-06	0.922584347716708
S7691	7.02745088645819e-07	0.0768574692094039	2.8553979089532e-05	0.00072641730764759	7.56325827084003e-08	8.09670554632894e-08	9.26128158481385e-08	3.18612630332365e-08	0.922386575685053
S7693	1.53423351397396e-07	0.0772916539530792	1.77675097982181e-05	1.44400376543371e-05	0.000261823746849095	2.05054894182609e-05	6.85497030549363e-09	2.84725414623563e-09	0.922393646137625
S7694	0.000323427711107841	0.0773389150146528	6.82982952833792e-06	0.000135979202580916	2.10314227260112e-10	1.45897911348016e-07	3.91185691786189e-06	2.91461326730012e-07	0.92219049881566
S7699	9.57604967921188e-07	0.0772407331135208	3.08496950793608e-07	7.10128161161286e-06	3.68338816904608e-05	6.54848304298671e-07	1.5555680402034e-06	2.45760357633243e-05	0.92268727916915
S7703	1.56619216529467e-07	0.0776423429084074	1.61712942720928e-05	1.44282118288002e-05	0.000348727955112448	8.09684175654171e-06	1.52165439968257e-10	9.99039349188836e-06	0.921960085623749
S7711	1.44071277002212e-08	0.0774782555627506	4.80012019929658e-06	0.000634578986587234	5.77919782147039e-06	4.73770975582864e-08	1.60860748709839e-07	3.43884084266613e-08	0.921876329099259
S7712	1.00065833707991e-06	0.0765518960329061	8.24754073133805e-07	0.000703205805583156	1.10056748439124e-05	3.8082129738467e-08	2.14881108410363e-07	5.80972800782589e-08	0.922731756013738
S7714	5.12623706800717e-07	0.0776390144007377	4.28567590523474e-05	4.65735474392137e-08	1.07152787933691e-08	8.20330178209236e-06	7.19950491380361e-08	3.99396503681117e-05	0.922269343980478
S7717	4.85542885952476e-07	0.0782976516831141	9.86748627202512e-05	2.94488299154767e-06	3.78869172668693e-05	7.62857484050847e-08	6.59495501516126e-10	5.05322200356326e-07	0.921561773843577
S7723	2.68824249513003e-06	0.0783091169212552	1.08948613933582e-08	3.21438492078306e-07	2.50332416253576e-06	7.71360377612784e-09	1.07270151530649e-07	5.86538302455667e-06	0.921679378811954
S7741	5.39881761360158e-06	0.0777350856397334	0.000115976838322542	7.95627561624345e-07	1.46238640043988e-05	1.20618851404073e-07	3.05837297741533e-10	3.08637088275392e-05	0.922097134579248
S7743	1.47570965280428e-06	0.0772561602942351	4.5901877026831e-06	0.000301535403107692	3.70451742961257e-05	3.24554627329494e-08	7.43670864506278e-08	6.82352166000797e-06	0.922392262886796
S7746	1.32285045864503e-06	0.0772679794268589	4.67611358208628e-06	8.68926950685336e-05	7.21156192133531e-06	1.11666798279883e-05	1.84936374719776e-08	5.34984710430729e-08	0.922620678680174
S7747	2.48227606198416e-07	0.0772909108106879	1.5177442404923e-05	1.09378272694114e-06	0.000704178213473703	5.91711369492008e-08	1.8573904996206e-10	4.9820307063943e-08	0.921988282345917
S7764	3.17441046351328e-06	0.0784002571330711	4.55406663731466e-06	7.66327300858749e-07	0.00010264105971481	7.02203897545544e-05	7.59513119623773e-09	1.36741581147011e-08	0.921418365343768
S7781	8.89953283451755e-08	0.0765098970966159	0.000194189898857077	0.000520564120846991	9.78667312131203e-06	1.08110517029196e-08	1.37085208428263e-07	1.25681082701487e-08	0.922765312750862
S7784	1.53118674423889e-05	0.0774093830634896	2.07190853265207e-05	0.000183325855139124	7.34730181403337e-07	7.20087122486075e-09	1.25408005647047e-06	1.61830684148059e-09	0.922369262499186
S7795	1.53616445647058e-07	0.0765603344674625	3.28900092175751e-05	0.000153629620900786	0.000253693722436611	2.16367981039522e-06	4.68561472589211e-09	1.83387197895604e-07	0.922996946810914
S7800	2.98617704951257e-07	0.0751783337886562	1.87577912730853e-05	0.000845240745455161	0.00020826658285469	1.70244021594604e-05	1.66790201486468e-09	5.83368158198565e-09	0.923732070570313
S7803	4.79457498717925e-08	0.0777326023369957	1.81592253469836e-05	0.00018006888902465	6.54428263665744e-09	2.37556821856338e-08	1.52643329280299e-07	2.00337740411713e-05	0.922048904885548
S7805	2.16869522140025e-06	0.0775143854813897	1.85197277882733e-05	0.000309600538813835	2.88780685598418e-05	1.28941779587063e-06	5.25706720722754e-10	6.10078503230208e-08	0.922125096536874
S7806	6.24397347632374e-05	0.076515951509313	6.94947116354507e-10	0.000206392551444794	2.34733973236996e-05	6.9652254867927e-08	2.1896368575848e-07	1.47117929569367e-09	0.923191452025088
S7807	0.000267965510554547	0.0758955734527443	1.40113007612697e-07	0.00121906617960749	0.000566137765895201	2.3811622303422e-08	2.55505652133929e-07	1.76137721774718e-07	0.922050661523195
S7823	2.11461325254971e-08	0.0773573351568389	0.000183231285510348	5.48361129000367e-06	1.50800179641288e-05	2.44330317672132e-06	3.1856317801734e-07	1.21914735031194e-08	0.922436074724436
S7824	4.21205771686938e-05	0.0773207015114014	1.09936817489633e-05	5.94915387875799e-06	5.95929791680152e-06	4.0988916954192e-07	3.64182447253628e-07	1.357539310356e-05	0.922599926313165
S7827	4.07076513167695e-05	0.0764643584767392	5.32661753577286e-05	8.97345216595377e-07	3.45636034415887e-05	1.39894768117358e-06	2.69473620327115e-08	5.21828419780182e-05	0.923352598010907
S7829	6.44082828509879e-05	0.0758740054333013	1.02904894990283e-07	0.00073546104654699	7.76842700401549e-05	1.32684216914044e-06	8.65327029849223e-09	4.95208879042104e-07	0.923246507358047
S7831	6.64665702733492e-05	0.0782244870928863	1.81608733694244e-05	7.3459839725411e-08	5.06078667716667e-06	1.06944535483733e-08	1.46616821168858e-06	1.92074404936604e-06	0.921682353610239
S7837	5.53454911016278e-08	0.0763111529071442	5.21882609726242e-06	8.36742916974638e-07	0.00109027749590799	1.00804924750559e-05	1.39914193451946e-10	1.86062508317513e-05	0.922563771799221
S7849	1.88962768013669e-07	0.0764271033517986	3.10150452468254e-09	0.000539053077170598	9.39020960609232e-06	4.83218898671425e-06	7.33848063815272e-10	2.68003612795541e-06	0.923016748338189
S7851	1.4641821741627e-06	0.0783927632105284	6.32845995463069e-05	8.80636229533118e-06	1.02094379447121e-05	8.33506547987988e-09	7.90586855682471e-10	4.54757518890297e-08	0.921523417606107
S7853	4.41984074758076e-07	0.0770644420359678	0.000116695188352722	4.92785441271327e-05	1.2470036140131e-05	8.84880686950785e-09	1.78196851479736e-09	5.05022152435788e-07	0.92275615655841
S7855	4.32069086579563e-07	0.0779103905130778	6.37865465713065e-07	5.79132204965985e-05	3.77176721281259e-05	2.37894432268906e-06	3.58439367871918e-09	7.51915783267886e-07	0.921989774215246
S7856	2.4538345306562e-08	0.0783229145727329	2.91366624170645e-05	1.160785957302e-05	4.7301981804117e-05	1.0373307307139e-09	9.48281159821792e-10	1.28697649422249e-06	0.921587725423021
S7863	0.000143553308967694	0.0778147909775638	1.24631340331627e-05	0.000299646218584092	5.24009094590287e-09	9.16217292605784e-09	8.94611828349964e-07	5.23505227798409e-08	0.921728584996236
S7878	2.06344984942359e-07	0.0778824835427733	1.77512439330198e-05	0.000688631368967242	9.18995758902592e-05	8.59287524719164e-08	9.16191706371908e-10	6.08500664480705e-09	0.9213189349935
S7881	4.95252409938225e-05	0.0782730492229553	1.02853592194782e-05	1.75324445462435e-08	2.75196058743812e-05	1.76794672341951e-06	4.19235998282048e-10	1.30455216300009e-07	0.921637704217337
S7886	3.68324824856977e-08	0.077627821958537	2.196367899778e-05	0.000156640241169634	3.15939908055885e-07	9.7188290229376e-08	7.52157007414874e-10	2.98150018044574e-07	0.92219282525844
S7898	3.38225496705521e-08	0.0758173192998597	6.18864023631873e-05	0.000229740764408093	6.01670698625399e-05	1.43527366172867e-06	4.4597636398154e-09	4.00912919266043e-07	0.923829011994612
S7903	3.57823915167908e-07	0.0766081704731626	1.03500297749986e-05	1.46359236290542e-06	0.000745990383083573	3.54372276715071e-06	2.17161921940287e-09	9.99065354955621e-05	0.922530215267819
S7907	6.37654244530508e-07	0.0770257977400892	9.74013462571823e-06	0.000589607700006451	4.37591629678884e-06	1.84755289001114e-05	1.9353188437343e-08	1.02682856126196e-05	0.922341077687036
S7908	7.35212965918522e-08	0.075683508212193	5.81984736368468e-07	0.000123489361603794	6.80584893215604e-05	1.02939358097773e-07	4.56900004941707e-07	4.66919739502123e-06	0.924119059394091
S7913	1.01467484956964e-06	0.0767187951272607	0.000148865647861329	0.000648543763889424	1.7809296923037e-05	3.37290688041659e-08	1.05412381105488e-06	4.01079539919548e-08	0.922463843528382
S7929	6.32941624930718e-10	0.0780350414295946	8.62124383735961e-08	0.000233301413395933	7.69982529969218e-06	1.25821682650537e-05	1.09705641125646e-07	5.97384253992841e-08	0.921711118873998
S7930	4.26302130669703e-07	0.0770936357820843	8.9463897249327e-05	3.07531224997733e-08	0.000774463335133602	8.8998097973002e-06	2.12953752055579e-10	5.26789512232173e-05	0.921980400956305
S7933	3.24378391299991e-07	0.0745651733711208	1.02569865743599e-05	0.00115346470620894	1.63763938005826e-05	1.76433832005823e-07	8.29978158050461e-10	3.59945585233647e-06	0.924250627444241
S7936	7.8807425487246e-07	0.0778992586220107	7.16081731025484e-06	0.00019258395754575	1.16921811143592e-06	4.13755564623449e-07	3.21954600658878e-09	5.27678115351089e-07	0.921898094657541
S7939	5.25964146796327e-06	0.07672499853274	1.01971633891585e-05	7.62648734626108e-06	0.000900802895854609	3.00273851255987e-05	6.25431985313661e-10	5.15960440400064e-08	0.9223210356726
S7941	8.15238102160021e-06	0.0756397017335482	0.000933417375890482	1.88898736759174e-06	0.000547709462987589	2.62299921539091e-05	4.40264409071229e-08	9.70968383561603e-06	0.922833146356754
S7951	1.32848821219395e-07	0.0767207171160178	0.00105524646444547	0.000102261662437835	2.51330468903761e-06	2.08565969373622e-06	3.13837328302987e-10	1.11034413173472e-07	0.922116931595644
S7955	1.11875039535066e-06	0.0757874647487508	0.000260539870709346	0.00075872469578267	0.000192919822430934	2.20899954630923e-05	1.76133445445637e-09	6.77132454148249e-09	0.922977133583809
S7961	1.67970224497376e-08	0.0772553207645097	0.000219111784456167	7.17839838885598e-06	0.000254442191973918	2.35774685742044e-08	2.32675183384826e-09	1.84244657258317e-08	0.922263885734963
S7978	1.48016238876208e-08	0.0774755346289638	3.39182627397915e-05	3.93605855928368e-05	0.000149791956620974	8.56341408574395e-08	1.73427634598454e-09	6.63364548790821e-08	0.922301226059587
S7982	8.03153036523667e-05	0.0771113185376051	1.88649963686286e-08	0.000228096561213924	2.8537348829776e-09	8.71436546865291e-08	1.02402962035746e-05	4.13931489588561e-08	0.92256987904579
S7994	2.13320630817384e-05	0.0768833369597012	2.27726914911551e-05	0.000130031204344591	0.000114239917389608	4.65513761899966e-08	1.01740393444721e-10	1.34904321851288e-06	0.922826891467657
S7997	2.10015957342365e-07	0.077167576942527	7.21672079791095e-06	0.000198481393536717	0.000486787381628105	9.52594803593933e-07	9.77734185644111e-09	1.99333753894911e-07	0.922138565839653
S800	8.75010421563105e-08	0.0773045826858748	2.2683873053385e-07	0.000282033121644626	2.00905007895867e-05	2.18932786371467e-05	1.86577761849251e-07	9.1443726028531e-08	0.922370808051793
S8003	2.26364249343283e-05	0.0772819528985606	2.52612891873809e-05	0.00059308752150418	1.38965856607842e-09	7.19999783162375e-08	3.87453172416801e-07	1.03938902853557e-05	0.922066207132719
S8008	3.33274247818123e-06	0.0771932333758425	3.89584217175213e-05	0.000349769072251214	3.55851058168013e-06	2.7057874136564e-07	3.01339823741947e-09	5.73338880143247e-06	0.922405140896188
S8016	4.50439254945908e-07	0.0762876083474378	0.000271530127054618	0.000204709466720671	6.17902345174247e-05	8.80816716562492e-09	8.76407982596921e-10	3.67916188341368e-08	0.923173864908821
S8020	2.46426521594845e-06	0.0767986899711063	3.61649992878343e-08	0.000523399322386577	4.25296178872611e-05	4.95288427593185e-06	1.922563867522e-08	2.97020069768177e-07	0.92262761152842
S8023	3.21420604638504e-05	0.0779338200019415	8.05060866058453e-07	0.000156039428634094	1.54208091115128e-08	4.81752104324687e-07	9.80450343171522e-06	1.62240775870508e-06	0.921865269363991
S8028	2.11622267511604e-05	0.0772473378154803	3.57257423750961e-09	0.000375885433097019	0.000316650399275796	1.71472491125541e-08	8.38910795779485e-09	1.6581962848952e-08	0.922038918434502
S8033	5.60032884646833e-05	0.0773904638527947	0.000104166491346086	0.000564273583774871	5.58290454434643e-06	2.36085606560449e-06	6.05769032722248e-09	9.63701640520214e-08	0.921877046595155
S8036	2.9659775356465e-07	0.0763760376816167	3.50482413097093e-09	0.000453905330697231	7.86090414405493e-05	1.38222042381936e-08	5.1783879117904e-07	6.73824326482527e-09	0.923090609444429
S8038	1.87952517438818e-07	0.0784042901360215	2.13567404315109e-05	0.000202568865544605	9.88816502557904e-08	1.22799050086495e-05	2.28766396148643e-08	5.04911322728256e-07	0.921358689730864
S8041	1.05215877954648e-06	0.077344690468917	0.000369838598803582	3.06758815640263e-07	4.12322092305769e-05	2.79214559423354e-07	2.60243784934885e-09	9.68395996686043e-08	0.922242501148857
S8049	1.77466314687796e-07	0.0763877523907199	1.67394011887475e-05	0.000843440100866076	0.000135956742590731	2.06883178207194e-07	1.9618362094537e-09	5.49240949792786e-05	0.922560800958326
S8060	2.45137679476229e-07	0.0779810208805242	3.58399182258989e-06	3.92856244029866e-08	5.52420940590469e-06	5.46104260068659e-10	1.48720753910818e-08	9.3002508887391e-06	0.922000270825875
S8064	2.87828335869944e-07	0.0773036756283227	5.13390728509363e-05	8.10488130504198e-06	3.90716124965801e-05	1.76252391489951e-06	2.3098613017598e-09	5.71416598704881e-08	0.922595699001253
S8066	5.22387884832825e-08	0.0776015031927598	0.000103302388444102	0.000250253102719681	6.64403324029809e-05	9.14097924485396e-05	1.04582738319143e-08	4.07177698170241e-08	0.921886987776393
S8070	5.46701468051528e-07	0.0779118501473986	1.51306908527241e-05	4.61466139962611e-08	6.49267412037551e-06	1.83998213439714e-06	3.0657027991899e-09	2.76153447232453e-09	0.922064087830175
S8073	1.13511710246665e-06	0.0770926027980743	7.12917453298157e-05	3.11028246724681e-06	0.000674824095408954	1.32900196274924e-08	5.05034885760962e-10	2.7315415257944e-06	0.922154290625037
S8077	2.65540289677375e-07	0.0767815301099312	3.30899669429599e-05	0.000918733577841013	0.000197533903238356	4.88902117437336e-08	2.62788245717228e-08	1.06102035728958e-08	0.922068761122517
