naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	otherCells
S13616	0.00959111197422337	0.0673940568759713	4.35179451382123e-07	3.13573800550609e-08	0.0033520069863108	0.0899659970144845	0.253255116895871	0.270188070462017	0.00914033556826987	0.297112837686021
S13617	0.0160998546410181	0.0626622353998747	1.06828184800961e-08	0.00604756316983432	0.00595604430241922	0.0823588812930065	0.23746220200559	0.273041747647508	0.0086889149369514	0.307682545920979
S13618	0.0100342273646606	0.0655983318401782	1.3052866818443e-08	0.00352419736895245	0.00743151444266916	0.0842861820090663	0.239351108798535	0.282126560565322	0.00481053575298259	0.302837328804767
S13625	0.0213677943472533	0.0578831910183235	1.76790238706877e-08	0.00422127544726664	0.00521431193896123	0.0838760535444735	0.236329593776392	0.274440813273577	0.00919606667296831	0.307470882301761
S13627	0.0195878763559862	0.0649302850031552	1.62843492760803e-07	0.00369369027986035	0.00488960952483788	0.0827428829324304	0.245653970495034	0.265003816027333	0.00831015717279418	0.305187549365076
S13633	0.0383655584292227	0.0478393616640448	6.53977870515141e-08	0.00104844663673596	0.0082773268667422	0.0990831524137928	0.22957342215274	0.274967848297577	0.00430775443009431	0.296537063711263
S13636	0.0269627914794873	0.0569631691207749	4.71987209129071e-07	0.0104043913316925	0.00285198825038525	0.0918878464312047	0.228652805907036	0.264772227305616	0.00525114771196095	0.312253160474633
S13638	0.0236462179072676	0.0559899004839262	3.73382473172808e-08	0.00194143330393464	0.0168946004167494	0.0823137060531948	0.249460604045678	0.258524678657406	0.00252402704023093	0.308704794753366
S13646	0.0351339941558173	0.0456689532371361	1.16087628010796e-07	0.00570206378708747	2.07919858909827e-07	0.0853663623720826	0.247548577887056	0.265021707512432	0.0105942226476989	0.304963794393203
S13647	0.0317912409833915	0.0512147032950807	6.71595796021618e-08	0.000936913978822591	0.00852502275886543	0.0813032044960989	0.230035119957795	0.291816242045021	0.00820164252980726	0.296175842795537
S13649	0.0252647900584059	0.0601296062572734	2.8495770617498e-09	0.00696964101162958	0.00690153862235269	0.0867269749111707	0.234334692693619	0.260780585616826	0.0107615303221141	0.308130637657032
S1365	0.0297438107073304	0.0512448725361768	7.90622248829534e-08	0.00281153779922435	0.0107927927043861	0.082073853485932	0.243951035284713	0.274396406241689	0.00773975829393888	0.297245853884385
S13654	0.0258331285345311	0.0601774627952671	2.20664394723544e-07	0.00150607693684641	0.00303404954395005	0.0762664198348614	0.243532551085893	0.2707285359338	0.00978895329787692	0.309132601372579
S13656	0.0323739493207123	0.0497500679440162	1.74079522131631e-06	0.00577746691780254	0.00814628542623659	0.0939058019714242	0.239915724456809	0.25532007167377	0.00614364564685464	0.308665245847154
S13658	0.0278898846675796	0.0510105312577864	1.86900868263683e-07	0.00725660648407399	0.000165584688762145	0.073545882847433	0.241582456713947	0.280142459560359	0.00807069375582123	0.310335713123369
S13664	0.0136458767355644	0.0679633261299461	4.2268002959997e-08	0.00678446053362801	0.00547455827778995	0.0774280250251351	0.24993710007398	0.264632638566525	0.00627217950999044	0.307861792879439
S13672	0.013780008582507	0.0664797134316727	6.47694545019039e-09	0.00844966492124948	0.000872653062192144	0.077635427386129	0.239503670503814	0.272604999139888	0.00937127565377113	0.311302580841831
S13674	0.0191577047368674	0.0634090010419345	1.21409627436902e-08	0.00565946006730249	0.00942282084664359	0.0830074223766051	0.231908124166451	0.271165579064289	0.00936081721896869	0.306909058339975
S13675	0.017381395508085	0.0512447473480126	6.39577691838695e-09	1.04365742958165e-07	0.0132587131676242	0.0865589347541222	0.249514276934104	0.280684924478365	0.00443040638898077	0.296926490659186
S13678	0.0160138090841483	0.0583735600011139	4.29218195847055e-07	0.00293438946389239	0.00955400806440481	0.0839506236422118	0.242172849309749	0.279914670456086	0.00638872209202141	0.300696938668177
S13679	0.0162008059779809	0.0620159889470608	1.43529343044859e-08	0.00250684885118144	0.00649941506273081	0.0728149262809434	0.252259095203337	0.279474665118603	0.00719308216980557	0.301035158035423
S13698	0.0229458526494179	0.055338546371028	8.00140097225115e-09	4.43933940954605e-08	0.0133296026499332	0.0834895262677765	0.23835632030367	0.285159642883027	0.00618867467858683	0.295191781801765
S13706	0.0188975516545916	0.0612875046191273	4.4042659791747e-07	0.00349026875267198	0.0094605430682592	0.0688637338910675	0.232168696594052	0.285433822696766	0.0102707311899146	0.310126707106952
S13708	0.0200922147168837	0.0570286591020859	4.39140002773331e-07	0.00421320775104397	0.00446455695238498	0.0819103358004885	0.246293914460444	0.277415386177335	0.00713067826623281	0.301450607633098
S1371	0.0197702758803875	0.0622633149532552	1.385370626961e-08	0.0010530248661984	0.0112447196385717	0.0777598428611489	0.232860945294688	0.28111157772361	0.0101349461200706	0.303801338808363
S13716	0.0162631730513772	0.0672497867771194	4.50468255947192e-09	0.00413353473984395	0.00934584843263966	0.079185773527137	0.222778868684279	0.290245129617487	0.0100357222764905	0.300762158388944
S13717	0.0173464554183402	0.0623357850473793	4.94036774415395e-09	5.87737405828572e-06	0.0102532892246701	0.0930861975737838	0.233012741559845	0.289009525111632	0.00355596455118832	0.291394159198736
S13725	0.0197946349500977	0.060163006625465	9.23714331880916e-08	0.0014239503709813	0.00910793106123552	0.0719965684534696	0.247629807613499	0.274270864820227	0.0104521893323365	0.305160954401255
S1373	0.0227014588816704	0.0605803714969892	1.18833421664694e-07	0.00372525217750544	0.00894000280745335	0.0781125228039465	0.247439278912043	0.264210170364331	0.00863369323231456	0.305657130490325
S13749	0.0168496965066929	0.0680237260504892	4.88179843772172e-07	0.00724324763873877	0.00492764837044159	0.0821248684469068	0.232730215403496	0.2692076428776	0.0103600341682034	0.308532432357587
S13751	0.00984540990982741	0.0727810921457271	6.78462151123621e-09	0.00694262849035423	0.00825733970887951	0.0797731538016604	0.230783371119579	0.268174487800772	0.0107081396291709	0.312734370609408
S13759	0.0227574389240538	0.0586059558518203	1.88344167518755e-08	0.00522187027123321	0.0059529618271172	0.0887244419159769	0.239847838787177	0.266817122318163	0.00998751207587177	0.30208483919417
S13761	0.0197822262770293	0.055760571753352	1.43194418342234e-06	0.000584144710439353	0.00887140788494783	0.079494497309779	0.238487742248781	0.290646616052676	0.00486190739905196	0.301509454419761
S13766	0.0163087511333327	0.0652684170859277	1.44235081815094e-08	0.00203320537849894	0.0107437722294789	0.0765260685128914	0.226039875478429	0.288014017033514	0.00748131787674081	0.307584560847678
S13778	0.00419184663496085	0.0733279679424587	7.47041854295836e-08	0.0020384214223735	0.00770272896957006	0.0774130405480596	0.238928579541718	0.289402336055953	0.00791902923848316	0.299075974942237
S1378	0.020526068631066	0.0638272409081172	6.69568259867734e-09	0.00692873255047857	0.00162240610003642	0.0685418361205684	0.215679855851423	0.296662723999393	0.0109594681385985	0.315251661004636
S13780	0.0324960285455649	0.0531837507538846	3.10225882835329e-08	0.00671816209773632	0.00555516109674487	0.0799096117982831	0.231589183185882	0.280521213850199	0.0108140023894774	0.29921285525964
S13785	0.0261525264368124	0.0602287278743189	1.49480626545773e-07	0.0114343133739061	0.000235398694159124	0.0748257418858175	0.228428536075319	0.277008031717745	0.0115692741404464	0.31011730032085
S13789	0.0221891841522229	0.058071537296511	1.3371292700638e-07	1.65845471904699e-08	0.00824042008319932	0.080632694718775	0.251172529554973	0.270570683013229	0.00889074800686219	0.300232052876754
S13791	0.0203778891919369	0.0635707444590187	1.83248811201585e-07	0.0078045647765036	0.000684950367832898	0.0788437558572826	0.230628058934466	0.271549454974061	0.00752806940199928	0.319012328788088
S13794	0.0204894953732913	0.0608038796138942	5.88836346312703e-08	0.00679842465929193	6.78822326888586e-05	0.0788216966292146	0.241565544438897	0.27268404644986	0.0110997906804371	0.30766918103879
S13795	0.0278166429491562	0.0590949552203705	1.23592213626504e-08	0.00410867963177174	0.00518348796814436	0.0807514179163395	0.233233583202099	0.282649031240779	0.0091962304629755	0.297965959049143
S13796	0.021511164218043	0.0616521519835091	7.08490790548112e-08	0.00469666110827598	0.00299354762012315	0.0729047420951118	0.241441458216077	0.275114309732987	0.0105280654305449	0.309157828746249
S13824	0.0334403361200221	0.045248009479251	1.23774744421597e-07	0.00469187900511387	0.00545413833491062	0.0780906108498405	0.239917190530235	0.28532080223194	0.00705171949380336	0.300785190180139
S13827	0.018375190123324	0.064163922091445	1.698799809209e-07	0.00294597567590328	0.00749167857812364	0.0800407989428514	0.230478605343822	0.295290863825204	0.00648149881111492	0.294731296728231
S13834	0.0203352709354705	0.0626008754035297	8.89683379883323e-09	0.00509010160110216	0.00602848193300469	0.0874570272038721	0.232357677917194	0.26841850514454	0.00752993533288953	0.310182115631563
S13837	0.0310557615829772	0.0511147408181665	1.88467243165254e-08	0.00292360131072347	0.00202169980906489	0.0795491577826411	0.245790143241796	0.274610230839413	0.00803050945843512	0.304904136310059
S13846	0.0258691073386298	0.0554775515107669	2.09657113371262e-08	0.0058880586872994	0.0129682104862672	0.0958133002043697	0.234309231712116	0.262172031935818	0.00530134328524007	0.302201143873781
S1385	0.0232030498763034	0.0579754681668039	1.26703800426431e-08	0.00227712203110752	0.00891377196309439	0.0728985436182278	0.24025029697107	0.283174606374158	0.00848813341277255	0.302818994916082
S13851	0.017410813500581	0.0593472969733556	1.93596983901608e-08	1.29369877624224e-08	0.0128186214135639	0.0810109699684492	0.236494485698538	0.288405111081336	0.00552156796032392	0.298991101107165
S13856	0.0143717326778491	0.0688104433483368	1.87606373282678e-09	0.0014870711937337	0.0105745211589453	0.0790904544135915	0.231393632093268	0.276210682757422	0.00662984325372115	0.311431617227068
S13858	0.0261252680803568	0.0575730798144884	1.53140997207869e-07	0.00394915626143648	0.00271898175768704	0.084747303982847	0.216539522660337	0.301461359346911	0.0120927369237428	0.294792438031197
S13866	0.0267358285544797	0.052016466509058	3.20258729044382e-08	0.00195973249491687	0.00386481787009434	0.0865366017545725	0.240925781053966	0.277699901683158	0.010859479452268	0.299401358601614
S13877	0.0333878310724065	0.0480480669052509	3.36102546011868e-08	2.77268074229602e-07	0.0027283682270114	0.0850330901748954	0.236864829234066	0.289217067857791	0.00949478933458538	0.295225646315665
S13881	0.0191108500312975	0.0596682139076096	2.24342074640718e-08	0.00505449688706438	0.00503984322595079	0.087159904562651	0.240182844485017	0.271283870604989	0.0077665747690809	0.304733379092132
S13883	0.00962454681394728	0.0665889711216262	1.93551678613459e-06	2.47299879829361e-05	0.0104914978209316	0.08805619264735	0.233857545118925	0.292821408012842	0.00632734749194734	0.292205825467661
S13903	0.0276333425356652	0.0526641080876566	1.30952845607583e-07	0.0079915552394556	1.45705023758035e-07	0.056968741761961	0.249682153584313	0.269197441141403	0.0157658025152891	0.320096578476387
S13904	0.0326709469277234	0.0481316648837098	1.35041015838829e-08	0.000489504410041611	0.0126167278727068	0.0866076623596759	0.2412520797589	0.269017446152655	0.00833790060956081	0.300876053520925
S13920	0.0286786840189799	0.0523048615502556	6.40225039214338e-08	0.00515138945906653	2.41105426508226e-07	0.0717945742370236	0.242495810947788	0.273301739945386	0.013699344607101	0.312573290106469
S13925	0.0236024844805384	0.0595710877133324	3.29665638127468e-08	0.00738954872298582	0.00334235556643409	0.0723247359807175	0.237189449628772	0.273209866206509	0.0106521261118726	0.312718312622274
S13926	0.0244206388584893	0.0548026062905667	2.93601450759849e-08	2.74855958115054e-07	0.00790888014182495	0.0896455908789957	0.236558303003998	0.282777456168893	0.00585054277377196	0.298035677667358
S1393	0.0304302345807274	0.0541281342079192	3.39190944231062e-08	0.00388063486932217	0.00521365704479344	0.0752288614556639	0.217156881436671	0.293654323733876	0.0103095459687079	0.309997692783224
S13936	0.0326692224369397	0.0518767593522047	9.09032769982855e-09	0.00589234816075494	0.00159166628959185	0.0764481777857244	0.233284155065876	0.284908099844678	0.0105106364781453	0.302818925495757
S13938	0.0301795610011074	0.0555895539986443	9.70539231117755e-10	0.00369056775881035	0.00256340580210533	0.0781169246228403	0.235740975997885	0.27155951734362	0.011653716803625	0.310905775700823
S13948	0.0114300771190316	0.072949289185915	1.39782455558214e-08	0.000812462488589133	0.00577187464329695	0.0915394620005217	0.233152429681376	0.284464108549326	0.00841272462557801	0.291467557728119
S13952	0.0271866576605643	0.0560426574271473	3.11764374833342e-07	0.00461692895121287	0.00547173378162694	0.0861162929025313	0.220971089291675	0.29528764237601	0.00568926484012032	0.298617421004736
S13955	0.0263331654382603	0.0573784799507864	3.02518239050595e-09	0.00435538260242393	0.00573623623000459	0.0762572795562159	0.233268522340856	0.283403590966573	0.011668238965949	0.301599100923748
S13956	0.0277044188263467	0.0567470428074986	1.8211267300057e-08	0.0101883551529365	6.87059106913568e-07	0.0840866446371952	0.233891436534638	0.255151871652858	0.0109101230447875	0.321319402073366
S13959	0.0408019016491955	0.0434007598296725	3.94637612674163e-08	0.000105270433905352	0.00428834887657857	0.0881947612124454	0.23331192004221	0.289356723122206	0.00559708630668859	0.294943189063337
S13972	0.0210327125048215	0.0609548505049306	5.04958955696961e-09	0.00627703948856251	0.00479064876203361	0.086335588581063	0.226799605243176	0.277333173783964	0.0101728794221587	0.306303496659701
S13980	0.0241926375479076	0.05819496607637	3.30307430643838e-10	0.0077475589702871	0.00222299174046198	0.0787207213047931	0.248139711128667	0.258057615161646	0.00672145460660365	0.316002343132956
S13982	0.0120810680623618	0.068858968518674	6.12342912259043e-09	0.00891184732369093	0.00340771611008706	0.0888150343837215	0.217082897386516	0.276620268608916	0.0119925520583244	0.31222964142428
S13988	0.0225533036879346	0.0577046008141652	6.57720647177594e-08	7.94536384045923e-08	0.0101183484224388	0.0559792929167357	0.250079233973259	0.28607141922544	0.0110643608092115	0.306429294925111
S14012	0.0454549609719485	0.0395908253317389	1.15176823698529e-08	0.00767932420507227	0.00447282415049472	0.0739408828729308	0.238139120250691	0.27504025387844	0.0094739128927655	0.306207883928236
S14014	0.020433221781336	0.0559922429803577	1.17019709212885e-06	7.08854578938728e-07	0.0104575646169703	0.0861577686493685	0.240081214756141	0.282619399522398	0.00422423238319863	0.300032476258559
S14022	0.0171628460762442	0.0616180226954322	2.02514119149441e-07	0.000306374824432846	0.0132419130808071	0.0766324692721823	0.240686184370238	0.286327519162462	0.0063870314330843	0.297637436570998
S14028	0.0322530390032112	0.0538381355974719	5.7909473320745e-08	0.00949735246468856	3.51104983272905e-07	0.0717803039990228	0.229767567581926	0.277477268969117	0.0100801301348253	0.31530579323528
S14030	0.0156519996998466	0.0676399545524339	1.48754060601964e-09	0.00643374884770258	0.00987551960788676	0.0792392434233259	0.232834134794532	0.268959062009317	0.00759887417228916	0.311767461405126
S14035	0.0315397641098627	0.0494208582054232	1.23563867573504e-08	0.00390719085891618	0.00326589495006195	0.0779065426872114	0.229701789801384	0.296489560664512	0.0101239328167228	0.297644453549519
