B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S6001	0	0	0.0821	0.0356	0	0.682	0.1368	0	0	0.0635
S6011	0	0	0.1907	0.1151	0.0159	0.2495	0.1957	0	0	0.2331
S6014	0	0	0.1774	0.0161	0.0388	0.3411	0.2461	0	0	0.1804
S6019	0	0	0.1645	0.0914	0.0018	0.3302	0.171	0.026	0	0.2151
S6021	0	0	0.3304	0.017	0	0.4701	0.148	0	0	0.0344
S6022	0	0	0.2387	1e-04	0.0233	0.3436	0.2307	0.0516	0	0.112
S6028	0	0	0.1951	0.0099	0	0.4734	0.1827	0	0	0.139
S603	0	0	0.1493	0.0421	0	0.4021	0.2135	0.0384	0.0031	0.1516
S6033	0	0	0.157	0.0449	0	0.4147	0.1733	0.025	0.013	0.172
S6034	0	0	0.2146	0.1399	0	0.4162	0.0855	0	0	0.1437
S6041	0	0	0.169	0.0509	0	0.4799	0.2084	0.0012	0	0.0905
S6047	0	0	0.1829	0.0754	0.0064	0.4594	0.0998	0	0	0.176
S6049	0	0	0.1416	0.1068	0	0.3802	0.1731	0.0354	0	0.1628
S6051	0	0	0.1698	0.0754	0	0.4293	0.1277	0	0	0.1979
S6058	0	0	0.2317	0.0544	0	0.5231	0.0774	0	0	0.1134
S6063	0	0	0.1687	0.1137	0.0107	0.3603	0.1003	0.0356	0	0.2106
S6065	0	0	0.1485	0.0433	0	0.5658	0.1152	0	0	0.1272
S6068	0	0	0.1584	0.0699	0	0.5349	0.1356	0	0	0.1013
S6099	0.1251	0.189	0.1578	0.0379	0.0012	0.214	0.192	0	0.0831	0
S6104	0	0	0.1463	0	0	0.447	0.2847	0	0	0.122
S6105	0	0	0.298	0.1139	0.0314	0.4179	0.0542	0	0	0.0845
S6106	0	0	0.2212	0.0849	0	0.4727	0.0458	0	0	0.1754
S6107	0	0	0.2114	0	0	0.6659	0.0985	0	0	0.0242
S6114	0	0	0.1964	0.1542	0	0.4137	0.0178	0	0	0.2179
S613	0	0	0.2053	0	0	0.6019	0.1302	0	0	0.0626
S6131	0	0	0.2264	0.0056	0.004	0.4467	0.2022	0	0	0.1151
S6134	0	0	0.188	0.0393	0	0.4719	0.1567	0	0.0075	0.1366
S6140	0	0	0.2207	0	0	0.455	0.2239	0	0	0.1004
S6156	0	0	0.2033	0.0333	0	0.4609	0.1766	0	0	0.126
S6164	0	0	0.1454	0.048	0	0.4214	0.2457	0	0	0.1395
S6173	0	0	0.1917	0.0188	0	0.4749	0.1762	0	0.0135	0.125
S618	0	0	0.2932	0.1088	0	0.3385	0.1609	0	0	0.0987
S6195	0	0	0.2312	0.1349	0	0.4225	0.1963	0	0.0038	0.0113
S6198	0	0	0.1958	0.0371	0	0.4661	0.1649	0	0	0.1362
S620	0	0	0.232	0.0845	0	0.4291	0.1067	0	0	0.1478
S6200	0	0	0.2209	0.1779	0.0827	0.3453	0.1067	0	0	0.0665
S6203	0	0	0.1744	0.0484	0.0067	0.4095	0.216	0	0	0.145
S6205	0.4848	0.1445	0.0704	0.0054	0	0.0075	0.2369	0	0.0504	0
S6210	0	0	0.1362	0.0761	0	0.403	0.1469	0	0	0.2379
S6214	0	0	0.1869	0.134	0.0205	0.3931	0.1448	0	0	0.1207
S6216	0	0	0.2096	0.0693	0	0.5543	0.0982	0	0	0.0685
S6219	0	0	0.1874	0.0567	0.0234	0.3422	0.173	0.018	0	0.1994
S6225	0.0158	0	0.2138	0.0591	0.0819	0.2398	0.1712	0.0582	0.0116	0.1487
S6227	0	0	0.1639	0.0909	0.0369	0.4686	0.068	0	0	0.1717
S6234	0	0	0.2041	0.0121	0	0.4246	0.2524	0	0.0289	0.0779
S624	0	0	0.2347	0	0	0.3525	0.2795	0	0	0.1333
S6240	0	0	0.2715	0	0	0.4888	0.1662	0	0	0.0735
S6244	0	0	0.1642	0	0	0.5109	0.18	0	0	0.1449
S6250	0	0	0.3274	0.0269	0	0.5095	0.1363	0	0	0
S6255	0	0	0.405	0.0862	0	0.344	0.1411	0	0	0.0238
S6256	0	0	0.1799	0.136	0.016	0.376	0.1266	0	0	0.1655
S626	0	0	0.2352	0.0579	0	0.4134	0.1934	0	0.0071	0.093
S6260	0	0	0.1141	0.0127	0.0358	0.4298	0.2528	0	0	0.1547
S6263	0	0	0.1935	0.0705	0.0165	0.3982	0.198	0	0	0.1233
S6284	0	0	0.2601	0.0522	0.0165	0.3512	0.2244	0	0.0378	0.0578
S6302	0	0	0.1614	0.0688	0.0447	0.4605	0.1544	0	0	0.1102
S6310	0	0	0.1038	0.1333	0.0266	0.4011	0.1241	0	0	0.2112
S6321	0	0	0.2192	0	0	0.5284	0.1797	0	0	0.0726
S6324	0	0	0.1615	0.0039	0	0.5412	0.1492	0	0	0.1442
S6330	0	0	0.1597	0.0315	0	0.4183	0.1795	0.0199	0	0.191
S6331	0	0	0.2358	0.0491	0	0.605	0.0749	0	0	0.0353
S6333	0	0	0.1282	0.0366	0	0.4637	0.2009	0	0	0.1706
S6336	0	0	0.2059	0.1604	0.0592	0.276	0.1723	0.0139	0	0.1124
S6337	0	0	0.1904	0.0192	0	0.6745	0.0766	0	0	0.0394
S6351	0	0	0.2114	0.056	0.0112	0.3979	0.1788	0	0.0155	0.1293
S6355	0	0	0.1782	0.0067	0	0.6505	0.1184	0	0	0.0462
S6356	0	0	0.2279	0	0	0.6022	0.1415	0	0	0.0283
S6358	0	0	0.1623	0	0	0.4934	0.202	0	0	0.1422
S6360	0	0	0.2764	0.0477	0	0.4989	0.0945	0	0	0.0824
S6364	0	0	0.2023	0.1005	0.0242	0.3707	0.1624	0	0	0.1398
S6367	0	0	0.2031	0.0108	0	0.4144	0.219	0	0.0062	0.1466
S6370	0	0	0.2106	0.0337	0.006	0.4952	0.1853	0	0	0.0692
S6388	0	0	0.2614	0.0026	0	0.4632	0.1776	0	0	0.0952
S6391	0	0	0.1623	0	0	0.428	0.1986	0.0512	0	0.16
S6395	0	0	0.1566	0.0226	0	0.5186	0.1628	0	0	0.1394
S6399	0	0	0.2029	0.0936	0.026	0.3609	0.1206	0	0	0.1959
S64	0	0	0.1907	0.039	0.057	0.3472	0.1988	0	0.0096	0.1578
S6410	0	0	0.3449	0.0786	0	0.4341	0.0772	0	0	0.0652
S6415	0	0	0.218	0.0422	0	0.5106	0.1356	0	0	0.0935
S6416	0	0	0.223	0.1254	0	0.45	0.0937	0	0	0.1079
S6432	0	0	0.1632	0.0099	0	0.5349	0.1782	0	0	0.1138
S6440	0	0.023	0.2392	0.1587	0.0512	0.2876	0.2283	0	0.0085	0.0034
S6452	0	0	0.2447	0.0289	0	0.4692	0.1636	0	0	0.0937
S6458	0	0	0.2114	0.087	0	0.3895	0.1243	0	0	0.1878
S6470	0	0	0.2276	0.0118	0	0.3974	0.209	0	0.0039	0.1504
S6471	0	0	0.176	0	0	0.5576	0.19	0	0	0.0765
S6474	0	0	0.2147	0	0	0.4256	0.2076	0	0	0.1522
S6480	0	0	0.1948	0	0	0.5036	0.1744	0	0	0.1271
S6492	0	0	0.2397	0	0	0.3584	0.2362	0	0	0.1657
S6495	0	0	0.142	0	0	0.6446	0.1472	0	0	0.0661
S6498	0	0	0.2279	0.0736	0	0.5324	0.0454	0	0	0.1207
S65	0	0	0.2282	0.068	0.0512	0.3304	0.24	0	0	0.0822
S6512	0	0	0.1923	0.1147	0	0.4062	0.0765	0	0	0.2104
S6516	0	0	0.225	0.0725	0.0066	0.4538	0.1535	0	0	0.0886
S6521	0	0	0.3396	0.0247	0	0.5154	0.0949	0	0	0.0253
S6548	0	0	0.325	0.1233	4e-04	0.2556	0.0678	0	0	0.2278
S6554	0	0	0.3186	0.0154	0	0.5671	0.0787	0	0	0.0201
S6560	0	0	0.1432	0.0638	0.0058	0.4258	0.231	0	0	0.1305
S6562	0	0	0.1842	0.0266	0	0.4029	0.2126	0	0	0.1736
S6566	0	0	0.3472	0.0687	0	0.3612	0.1755	0	0	0.0474
S6569	0	0	0.3978	0.0411	0	0.436	0.1251	0	0	0
S6581	0	0	0.2652	0	0	0.4963	0.174	0	0	0.0645
S6586	0	0	0.2522	0.0689	0	0.5619	0.1055	0	0	0.0115
S6588	0	0	0.2049	0.1438	0.0204	0.4785	0.088	0	0	0.0644
S6590	0	0	0.1423	0	0	0.5297	0.2229	0	0	0.1051
S66	0	0	0.1728	0.0014	0	0.5778	0.1574	0	0	0.0906
S6600	0	0	0.2511	0.0705	0	0.5664	0.0306	0	0	0.0814
S6601	0	0	0.1731	0.0583	0	0.4609	0.163	0	0	0.1447
S6609	0	0	0.2542	0	0	0.4321	0.2109	0	0	0.1028
S6614	0	0	0.1735	0.0552	0.0106	0.4813	0.1355	0	0	0.1439
S6615	0	0	0.1266	0	0	0.5362	0.2064	0	0	0.1307
S6616	0	0	0.187	0	0	0.466	0.1434	0	0	0.2036
S662	0	0	0.2005	0.0194	0	0.4326	0.1765	0	0	0.171
S6634	0	0	0.157	0.0521	0	0.4981	0.2031	0	0.0083	0.0813
S6636	0	0	0.32	0.0525	0	0.4942	0.1143	0	0	0.0189
S6643	0	0	0.3204	0.0991	0	0.3187	0.084	0	0	0.1778
S6662	0	0	0.1898	0.0644	0	0.332	0.2126	0.0304	0	0.1708
S6665	0	0	0.1854	0.09	0	0.334	0.1666	0.0449	0.0421	0.137
S6666	0	0	0.207	0	0	0.44	0.2088	0	0	0.1442
S6670	0	0	0.2134	0.1287	0.0184	0.3063	0.0909	0.0498	0	0.1926
S6675	0	0	0.1877	0	0	0.3119	0.2589	0.0237	0	0.2178
S6682	0	0	0.1935	0.0253	0	0.4653	0.1668	0	0	0.1491
S6687	0	0	0.1972	0.0516	0	0.4462	0.1921	0	0.0142	0.0986
S6694	0	0	0.2068	0.0507	0.0239	0.4169	0.2246	0	0	0.0772
S6695	0	0	0.2883	0.017	0.0209	0.3789	0.1782	0	0	0.1166
S6696	0	0	0.1436	0.0063	0	0.4691	0.2211	0	0	0.1599
S6700	0	0	0.1796	0	0.012	0.4315	0.2403	0	0	0.1366
S6709	0	0	0.1147	0	0.0294	0.3871	0.2476	0.0422	0.002	0.1769
S671	0	0	0.1886	0.1853	0.0022	0.4117	0.1129	0	0	0.0993
S6714	0	0	0.127	0.0905	0	0.3823	0.069	0	0	0.3312
S6716	0	0	0.2332	0.0268	0	0.5138	0.1633	0	0	0.0629
S6717	0	0	0.2468	0.1187	0	0.3763	0.1643	0	0.0146	0.0793
S6723	0	0	0.2425	0.0443	0	0.3703	0.2221	0	0	0.1208
S6724	0	0	0.2289	0.032	0	0.5444	0.1236	0	0	0.0711
S6725	0	0	0.1671	0.1479	0.0178	0.4396	0.0683	0	0	0.1593
S6731	0	0	0.234	0.04	0.0489	0.4609	0.1387	0	0	0.0774
S6735	0	0	0.3303	0	0	0.4217	0.1825	0	0	0.0655
S6736	0	0	0.1827	0.0773	0.0487	0.4185	0.1628	0	0	0.11
S6737	0	0	0.2005	0	0	0.4294	0.2403	0	0	0.1298
S6741	0	0	0.2477	0.0629	0	0.4205	0.0982	0	0	0.1707
S6742	0	0	0.1713	0.0395	0.0117	0.3838	0.2669	0.0014	0	0.1253
S6746	0	0	0.2151	0.1271	0	0.3718	0.1456	0	0	0.1404
S6750	0	0	0.1666	0	0	0.4711	0.2471	0	0	0.1152
S6757	0	0	0.2057	0.043	0	0.3858	0.223	0	0	0.1424
S6762	0	0	0.2572	0	0	0.56	0.1593	0	0	0.0236
S6766	0	0	0.2122	0.0133	0.0095	0.4835	0.1981	0	0	0.0834
S6770	0	0	0.2106	0.0721	0	0.4722	0.1272	0	0	0.1179
S6776	0	0	0.2496	0.0398	0	0.3977	0.176	0	0	0.137
S6777	0	0	0.1347	0.0186	0	0.4695	0.205	0	0	0.1721
S6778	0	0	0.1887	0	0	0.6565	0.1	0	0	0.0547
S6784	0	0	0.1892	0.1081	0	0.3707	0.1946	0	0	0.1375
S6785	0	0	0.2575	0.0687	0.0088	0.2271	0.2015	0.091	0	0.1455
S6789	0	0	0.2245	0.023	0	0.5134	0.1731	0	0.0116	0.0544
S6790	0	0	0.2299	0.0158	0	0.4343	0.2082	0	0	0.112
S6792	0	0	0.1847	0.159	0.0176	0.274	0.0959	0	0	0.2688
S6793	0	0	0.2864	0.098	0	0.3667	0.1573	0	0	0.0917
S68	0	0	0.145	0	0	0.5106	0.1578	0	0	0.1866
S6803	0	0	0.4261	0.0662	0.0012	0.3308	0.1256	0	0	0.0501
S6805	0	0	0.2423	0.0549	0	0.4127	0.1438	0	0	0.1463
S6813	0	0	0.2377	0.0905	0	0.2994	0.1079	0.0575	0.0011	0.2059
S6819	0	0	0.2504	0.0382	0	0.411	0.2384	0	0.0153	0.0468
S6821	0	0	0.1139	0.1025	0	0.5714	0	0	0	0.2122
S6822	0	0	0.1599	0.0897	0	0.4452	0.1672	0	0	0.1381
S6825	0	0	0.2329	0.1012	0.0062	0.2395	0.1472	0	0	0.2729
S6828	0	0	0.1963	0.019	0	0.5202	0.093	0	0	0.1714
S6831	0	0	0.2079	0	0	0.4565	0.191	0	0	0.1446
S6832	0	0	0.3291	0.0672	0	0.4114	0.1204	0	0	0.0718
S6836	0	0	0.1681	0.0748	0.02	0.3839	0.1395	0.0072	0	0.2064
S684	0	0	0.2059	0.0844	0.0314	0.3503	0.1709	0	0	0.1572
S6841	0	0	0.141	0.0895	0	0.4316	0.1322	0	0	0.2057
S6843	0	0	0.1729	0.0287	0	0.6095	0.1158	0	0	0.0731
S6844	0	0	0.3284	0.0463	0	0.4334	0.1123	0	0	0.0796
S6845	0	0	0.1824	0.046	0	0.5449	0.1427	0	0.0106	0.0734
S6861	0	0	0.2185	0.0983	0.0087	0.3316	0.1433	0	0	0.1997
S6871	0	0	0.1459	0	0	0.5211	0.2105	0	0	0.1225
S6886	0	0	0.2828	0.0215	0	0.3413	0.189	0	0	0.1654
S6889	0	0	0.2392	0.0569	0	0.4424	0.1862	0	0.0139	0.0614
S6893	0	0	0.1931	0.0606	0.0091	0.4214	0.1977	0.0015	0	0.1166
S6907	0	0	0.1937	0.05	0	0.455	0.1963	0	0.0365	0.0686
S6909	0	0	0.2778	0.03	0	0.5246	0.1676	0	0	0
S6916	0	0	0.2339	0.1782	0	0.4112	0.0864	0	0	0.0904
S692	0	0	0.1763	0.0677	0	0.4841	0.1872	0	0	0.0848
S6922	0	0	0.1977	0.0761	0.0304	0.3672	0.1523	0.0087	0.013	0.1546
S6926	0	0	0.2366	0.0228	0.0381	0.402	0.0658	0.0152	0	0.2195
S6929	0	0	0.2334	0.0367	0	0.4371	0.1946	0	0	0.0982
S6938	0	0	0.2268	0.0622	0	0.491	0.1289	0	0	0.0911
S6941	0	0	0.1136	0	0	0.6767	0.1748	0	0	0.0349
S6943	0	0	0.1727	0.0209	0	0.5334	0.1706	0	0	0.1024
S6950	0	0	0.1626	0.0154	0	0.4232	0.2472	0.0155	0.0034	0.1327
S6952	0	0	0.2193	0.0568	0	0.4637	0.1454	0	0	0.1148
S6960	0	0	0.1808	0.0333	0	0.4406	0.207	0	0	0.1384
S6969	0	0	0.0614	0.0336	0	0.6831	0.105	0	0	0.117
S6973	0	0	0.1594	0.029	0	0.3292	0.2075	0.0744	0	0.2006
S6979	0	0	0.2252	0.0273	0	0.4906	0.1124	0	0	0.1446
S6983	0	0	0.1008	0	0	0.6267	0.1601	0	0	0.1123
S6991	0	0	0.2108	0.0557	0	0.6096	0.1042	0	0	0.0197
S700	0	0	0.144	0.0247	0	0.5275	0.098	0	0	0.2058
S7001	0	0	0.3074	0.0308	0	0.3585	0.1945	0	0	0.1088
S7009	0	0	0.216	0.0753	0	0.5052	0.1731	0	0.0304	0
S7018	0	0	0.2051	0.0066	0	0.4557	0.1972	0	0	0.1355
S7027	0	0	0.2429	0.0897	0	0.4558	0.1438	0	0	0.0678
S7031	0	0	0.2045	0.0621	0.0034	0.4051	0.2003	0	0.0023	0.1222
S7048	0	0	0.1673	0.0291	0.0188	0.4439	0.1062	0.0547	0.0219	0.1581
S7050	0	0	0.2522	0	0	0.4043	0.251	0	0	0.0924
S7059	0	0	0.2327	0.1066	0	0.361	0.1413	0	0	0.1584
S7061	0	0	0.2462	0.0201	0	0.3622	0.2086	0.0231	0	0.1398
S7066	0	0	0.2292	0.0326	0	0.4065	0.1919	0.008	0	0.1317
S7067	0	0	0.2449	0.0105	0	0.425	0.2357	0	0	0.0839
S7071	0	0	0.2689	0.007	0	0.4508	0.1732	0	0.0021	0.098
S7089	0	0	0.223	0.059	0	0.4588	0.1017	0	0	0.1575
S7092	0	0	0.1449	0.1347	0	0.4796	0.0598	0	0	0.1811
S7093	0	0	0.2894	0	0	0.5479	0.1344	0	0	0.0283
S7098	0	0	0.1823	0.1604	0.0076	0.482	0.069	0	0	0.0986
S7104	0	0	0.1965	0.0196	0	0.4678	0.2334	0	0.0095	0.0733
S7115	0	0	0.1337	0.2232	0.0189	0.352	0.034	0	0	0.2383
S7120	0	0	0.2112	0.0182	0	0.3823	0.2067	0	0	0.1816
S7123	0	0	0.1862	0.0325	0.0354	0.3995	0.2238	0	0	0.1227
S7126	0	0	0.0738	0.1226	0.0184	0.2879	0.0467	0.0906	0	0.3601
S7128	0	0	0.2632	0.0752	0	0.388	0.1198	0	0	0.1538
S7132	0	0	0.1546	0.0709	0	0.5822	0.0801	0	0	0.1122
S7136	0	0	0.211	0.0208	0	0.5495	0.1701	0	0	0.0487
S7153	0	0	0.1901	0.1512	0.0483	0.3549	0.1587	0	0	0.0969
S7155	0	0	0.376	0	0	0.4548	0.1693	0	0	0
S7158	0	0	0.1924	0	0	0.4813	0.2713	0	0.0116	0.0435
S7167	0	0	0.172	0.0506	0	0.5557	0.0679	0	0	0.1538
S7171	0	0	0.2102	0.1044	0	0.4896	0.1344	0	0	0.0613
S7174	0	0	0.1385	0.0938	0.0053	0.3634	0.1486	0	0	0.2504
S7175	0	0	0.1364	0	0	0.3504	0.2922	0.0414	0	0.1796
S7178	0	0	0.1909	0	0	0.4658	0.2041	0	0	0.1392
S7179	0	0	0.1343	0.0511	0	0.3997	0.2439	0	0	0.171
S7181	0	0	0.1876	0.0222	0	0.5117	0.1979	0	0	0.0806
S7189	0	0	0.2481	0.1242	0	0.36	0.1749	0	0	0.0929
S7197	0	0	0.2413	0.1264	0.0038	0.359	0.0744	0	0	0.1951
S7198	0	0	0.2399	0.1057	0.005	0.3402	0.1187	0	0	0.1905
S7201	0	0	0.2018	0.0817	0	0.4834	0.1124	0	0	0.1207
S7204	0	0	0.1906	0.0264	0	0.3663	0.2349	0.0237	0	0.1579
S7206	0	0	0.2371	0.0559	0.0375	0.3045	0.2005	0	0	0.1646
S7207	0	0	0.1621	0.0746	0	0.4542	0.1	0.0285	0	0.1806
S7212	0	0	0.1504	0	0	0.4607	0.2422	0	0	0.1467
S7219	0	0	0.1923	0.081	0	0.4476	0.1267	0	0	0.1524
S7221	0	0	0.3097	0.0814	2e-04	0.3686	0.1276	0	0	0.1125
S7226	0	0	0.1616	0	0	0.197	0.3665	0.1585	0	0.1163
S7231	0	0	0.2131	0.0137	0	0.4817	0.1854	0	0	0.1061
S7247	0	0	0.2183	0.0396	0	0.4893	0.1743	0	0	0.0785
S7249	0	0	0.2185	0.0088	0	0.5124	0.1552	0	0	0.1051
S7251	0	0	0.1818	0.0156	0	0.4205	0.1558	0.0874	0	0.139
S726	0	0	0.2356	0.0862	0.0284	0.3038	0.214	0	0	0.132
S7260	0	0	0.1632	0.1373	0.0205	0.3745	0.1574	0	0	0.1472
S7261	0	0	0.1373	0	0	0.6341	0.185	0	0	0.0436
S7270	0	0	0.2607	0.0874	0.0493	0.3826	0.102	0	0	0.1181
S7277	0	0	0.1796	0.0638	0	0.4309	0.1825	0	0	0.1433
S7280	0	0	0.1845	0	0	0.3642	0.2141	0.0156	0	0.2216
S7284	0	0	0.1823	0.0125	0.0077	0.4204	0.1983	0	0	0.1789
S7288	0	0	0.183	0.0513	0	0.5161	0.0947	0	0	0.1549
S7300	0	0	0.1408	0.1298	0	0.4673	0.0792	0	0	0.183
S7309	0	0	0.1471	0.1085	0	0.3864	0.1649	0	0	0.1931
S7312	0	0	0.2394	0.0393	0.0067	0.507	0.1552	0	0	0.0524
S7315	0	0	0.1627	0	0	0.4854	0.1844	0.0212	0	0.1463
S7326	0	0	0.1876	0.0771	0.0372	0.5106	0.135	0	0	0.0525
S7327	0	0	0.2335	0.0529	0.0019	0.317	0.2024	0.0338	0	0.1586
S7344	0	0	0.2336	0.0218	0	0.4178	0.1984	0	0	0.1282
S7360	0	0	0.1973	0.1017	0	0.411	0.1349	0	0	0.1551
S7376	0	0	0.222	0.0463	0.0107	0.327	0.2338	0	0	0.1602
S7378	0	0	0.2411	0.0874	0.0064	0.4517	0.1436	0	0	0.0698
S7379	0	0	0.1878	0.0861	0.032	0.3623	0.175	0	0	0.1567
S7383	0	0	0.1824	0.0041	0	0.426	0.232	0.0465	0	0.109
S7389	0	0	0.1699	0	0	0.4346	0.2556	0	0	0.1399
S7390	0	0	0.2149	0.0441	0	0.478	0.1897	0	0	0.0733
S7395	0	0	0.1542	0.0904	0	0.6604	0.095	0	0	0
S7396	0	0	0.1436	0.0195	0	0.5231	0.1771	0	0.0091	0.1276
S7408	0	0	0.233	0	0	0.534	0.1237	0	0	0.1092
S7433	0	0	0.194	0.0439	0	0.5105	0.1839	0	0	0.0677
S7439	0	0	0.055	0.0824	0	0.3614	0.2631	0.0323	0	0.2058
S744	0	0	0.1536	0.1176	0.0088	0.3271	0.1635	0.0248	0	0.2046
S7468	0	0	0.3025	0.0449	0	0.3145	0.2432	0	0.0023	0.0926
S7469	0	0	0.2546	0.0831	0.0192	0.4211	0.1233	0	0	0.0988
S747	0	0	0.164	0.0239	0	0.3785	0.2401	0.0201	0	0.1734
S7470	0	0	0.2237	0.0664	0	0.5027	0.1255	0	0	0.0817
S7474	0	0	0.2127	0	0	0.5158	0.1493	0	0	0.1221
S7475	0	0	0.1672	0.1419	0	0.4084	0.0548	0	0	0.2276
S75	0	0	0.2128	0.036	0	0.5738	0.1564	0	0.021	0
S7502	0	0	0.1457	0.0674	0.0575	0.4649	0.1564	0	0	0.1081
S7505	0	0	0.1997	0.0649	0.0339	0.3563	0.1032	0.0424	0.0054	0.1942
S7509	0	0	0.207	0.0221	0	0.4744	0.2155	0	0.0158	0.0653
S7513	0	0	0.1167	0	0	0.5288	0.1829	0	0	0.1716
S7514	0	0	0.2373	0.0317	0	0.3028	0.2365	0	0	0.1918
S7520	0	0	0.2157	0.0337	0	0.221	0.3029	0.0819	0.0319	0.1129
S7524	0	0	0.2185	0.0456	0	0.5519	0.1008	0	0	0.0832
S7531	0	0	0.2832	0.0338	0	0.4801	0.1303	0	0.022	0.0505
S7543	0	0	0.1572	0	0	0.6321	0.1382	0	0	0.0725
S7544	0	0	0.225	0.0389	0	0.5434	0.161	0	0	0.0316
S7548	0	0	0.1977	0.0476	0	0.4918	0.1194	0	0	0.1434
S7557	0	0	0.1757	0.0608	0	0.4035	0.2172	0	0	0.1427
S7559	0	0	0.0956	0	0.0088	0.4233	0.2611	0	0	0.2112
S7560	0	0	0.1318	0	0	0.4084	0.2702	0	0	0.1897
S7562	0	0	0.3103	0.085	0	0.337	0.1241	0	0	0.1437
S7573	0	0	0.2264	0.0635	0	0.4009	0.1594	0	0	0.1498
S7576	0	0	0.1956	0.1222	0	0.4677	0.1132	0	0	0.1012
S7581	0	0	0.226	0	0	0.4459	0.2006	0.0173	0	0.1102
S7584	0	0	0.3194	0.0069	0	0.3797	0.2045	0	0	0.0895
S7585	0	0	0.2473	0.1334	0	0.2432	0.0849	0	0	0.2912
S7595	0	0	0.3012	0.0598	0.0164	0.3941	0.1663	0	0.0048	0.0574
S7600	0	0	0.2302	0.0529	0.0248	0.324	0.2074	0	0	0.1606
S7602	0	0	0.218	0.1019	0	0.3451	0.1012	0.0048	0	0.229
S7605	0	0	0.1763	0.0571	0	0.4808	0.1678	0	0	0.118
S7606	0	0	0.2228	0.0858	0	0.4627	0.1148	0	0	0.1139
S761	0	0	0.2039	0	0	0.5347	0.1557	0	0	0.1057
S7622	0	0	0.2247	0.0372	0	0.5131	0.1842	0	0	0.0408
S7627	0	0	0.2336	0.0409	0	0.5409	0.0761	0	0	0.1085
S7630	0	0	0.3062	0.0946	0	0.408	0.1057	0	0	0.0856
S7635	0	0	0.193	0	0	0.4951	0.2009	0	0	0.111
S7639	0	0	0.18	0	0	0.4387	0.2191	0	0	0.1622
S7644	0	0	0.1398	0.0588	0.0483	0.0577	0.3122	0.1749	0	0.2084
S7652	0	0	0.192	0.0929	0	0.4596	0.1446	0	0	0.1109
S7653	0	0	0.2157	0	0	0.7174	0.0669	0	0	0
S7655	0	0	0.1573	0.0766	0	0.4783	0.1653	0	0.0209	0.1016
S7659	0	0	0.2292	0.0538	0	0.2648	0.2634	0	0.0119	0.1769
S7660	0	0	0.182	0	0	0.4834	0.2149	0	0	0.1198
S7668	0	0	0.1618	0	0	0.4912	0.1361	0	0	0.2109
S7670	0	0	0.1722	0.0792	0.0394	0.3497	0.1712	0	0	0.1883
S7671	0	0	0.2903	0.0177	0.0118	0.4489	0.1417	0	0	0.0896
S7673	0	0	0.26	0.0258	0	0.4101	0.1593	0	0	0.1448
S7674	0	0	0.2336	0.0113	0	0.5197	0.112	0	0	0.1234
S7678	0	0	0.1602	0.0393	0.0319	0.3503	0.2531	0	0.0152	0.15
S7691	0	0	0.1044	0.068	0.0253	0.4825	0.151	0	0	0.1688
S7693	0	0	0.1785	0	0	0.5469	0.1711	0	0	0.1034
S7694	0	0	0.1765	0.0562	0	0.3448	0.1116	0.0516	0	0.2592
S7699	0	0	0.2301	0.0205	0.0067	0.3965	0.2127	0	0.0267	0.1068
S7703	0	0	0.3043	0.0739	0	0.319	0.1818	0	0	0.1211
S7711	0	0	0.2148	0.0476	0	0.3943	0.2144	0	0	0.1288
S7712	0	0	0.2316	0.0947	0	0.478	0.1284	0	0	0.0672
S7714	0	0	0.3455	0.0294	0	0.4978	0.1249	0	0	0.0024
S7717	0	0	0.2466	0.0773	0.0299	0.4187	0.0518	0	0	0.1756
S7723	0	0	0.1733	0.0221	0	0.4749	0.1736	0	0	0.1561
S7741	0	0	0.1752	0.1096	0	0.3681	0.1401	0.0036	0.0347	0.1687
S7743	0	0	0.2138	0.0747	0.0179	0.442	0.1792	0	0	0.0724
S7746	0	0	0.2673	0.0978	0	0.4198	0.1661	0	0	0.049
S7747	0	0	0.2145	0.0095	0	0.4015	0.2207	0	0	0.1538
S7764	0	0	0.2188	0	0.0093	0.3055	0.2301	0.0527	0	0.1835
S7781	0	0	0.1948	0.0911	0	0.4848	0.0984	0	0	0.131
S7784	0	0	0.2558	0.0206	0	0.5256	0.145	0	0	0.0532
S7795	0	0	0.2994	0.0536	0	0.4283	0.1741	0	0	0.0445
S7800	0	0	0.1971	0.0422	0	0.4371	0.2164	0	0.0413	0.0659
S7803	0	0	0.1468	0.1056	0	0.4341	0.1587	0	0	0.1548
S7805	0	0	0.2725	0.112	0.0356	0.358	0.1222	0	0	0.0997
S7806	0	0	0.158	0.0352	0	0.5263	0.1959	0	0	0.0846
S7807	0	0	0.165	0.0786	0.0348	0.4674	0.0794	0	0	0.1749
S7823	0	0	0.305	0.1262	0	0.3035	0.1804	0	0.0128	0.072
S7824	0	0	0.2188	0.0762	0	0.4582	0.202	0	0	0.0447
S7827	0	0	0.1812	0.0651	0	0.4944	0.1557	0	0.0165	0.0871
S7829	0	0	0.1791	0.0717	0	0.46	0.1722	0	0	0.1171
S7831	0	0	0.1769	0	0	0.673	0.1283	0	0	0.0218
