B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
S13980	0	0.1633	0.1342	0.0019	0.0306	0.0255	0.1587	0.1457	0.182	0.0737	0.0843
S13982	0	0.0792	0.1293	0.0258	0.0519	0.2746	0.0947	0.0921	0.1387	0.0613	0.0523
S13988	0	0.1275	0.2638	0.07	0.0658	0.0017	0.1784	0.0498	0.1557	0.0257	0.0616
S14012	0.0622	0.1268	0.2392	0.0161	0.0631	0.0885	0.1065	0.0612	0.1778	0.0175	0.0411
S14014	0.0395	0.0706	0.1753	0.0468	0.0879	0.0723	0.1128	0.014	0.2514	0.106	0.0234
S14022	0	0.1291	0.1411	0.1125	0.0771	0.0503	0.1319	0.043	0.1956	0.0507	0.0686
S14028	0	0.1078	0.2279	0.0648	0.0414	0.1727	0.0772	0.0701	0.1577	0.0149	0.0656
S14030	0	0.147	0.1614	0	0.0875	0.1137	0.1335	0.0704	0.1929	0.0169	0.0767
S14035	0.018	0.0778	0.2472	0.1506	0.0309	0.1688	0.0991	0.0656	0.118	0.0214	0.0025
S14037	0	0.1074	0.1765	0.0165	0.0752	0.1885	0.1068	0.0689	0.1624	0.0281	0.0696
S14038	0	0.085	0.1662	0.0154	0.0357	0.172	0.1775	0.061	0.1836	0.071	0.0328
S14049	0	0.1247	0.201	0.094	0.0317	0.0824	0.1316	0.0825	0.1803	0.0531	0.0185
S14051	0	0.1075	0.1187	0	0.0617	0.2145	0.1432	0.0597	0.1955	0.0444	0.0548
S14056	0	0.0929	0.2374	0.0907	0.0651	0.1203	0.1152	0.0692	0.1403	0.0447	0.0241
S14070	0	0.1232	0.1394	0.0034	0.0559	0.1943	0.1392	0.0657	0.1741	0.0431	0.0616
S1408	0.0246	0.1188	0.1673	0.0176	0.0652	0.0208	0.2165	0.0398	0.2142	0.0955	0.0197
S14089	0	0.143	0.1633	0.049	0.0739	0.0317	0.1433	0.049	0.2089	0.0828	0.0551
S14090	0	0.0696	0.2048	0.0113	0.0733	0.2102	0.1242	0.0488	0.1666	0.0396	0.0517
S14121	0	0.1201	0.1131	0.0148	0.0528	0.0996	0.1874	0.0604	0.2098	0.07	0.0719
S14122	0.097	0.0439	0.2557	0.1177	0.0586	0.0182	0.0994	0.0642	0.1466	0.0539	0.0448
S14129	0	0.0934	0.07	0	0.0446	0.3764	0.1152	0.0488	0.141	0.0498	0.0607
S14133	0.0802	0.0355	0.0544	0.0413	0.0429	0.2582	0.1279	0.0544	0.188	0.0685	0.0489
S14138	0.0142	0.091	0.2217	0.1141	0.0493	0.0691	0.1594	0.0751	0.1232	0.0574	0.0254
S14141	0	0.2199	0.1922	0.0284	0.0514	0.0656	0.1418	0.056	0.1482	0.0637	0.0329
S14151	0	0.0918	0.2202	0.0453	0.0704	0.1185	0.155	0.0707	0.1528	0.0141	0.0614
S14154	0.04	0.0977	0.2049	0.1326	0.0782	0.0658	0.1093	0.0509	0.1526	0.0465	0.0214
S14157	0.0036	0.1318	0.2178	0.0408	0.0558	0.2332	0.0744	0.0493	0.1206	0.0623	0.0104
S14161	0.0124	0.0974	0.1693	0.0837	0.0642	0.0846	0.1498	0.0527	0.1729	0.063	0.05
S14167	0	0.0875	0.1199	0.0698	0.086	0.2124	0.1082	0.043	0.1765	0.0591	0.0377
S14185	0.0014	0.0942	0.1792	0.0917	0.0134	0.1625	0.1635	0.0626	0.1623	0.0263	0.0428
S1419	0	0.1247	0.1412	0	0.0378	0.1543	0.128	0.0338	0.2387	0.1047	0.0368
S14193	0.0132	0.0859	0.1384	0.1255	0.0414	0.14	0.1124	0.0492	0.203	0.0517	0.0394
S14197	0	0.1062	0.0632	0.014	0.1108	0.2468	0.0983	0.0277	0.2028	0.03	0.1
S142	0	0.1369	0.2061	0.0323	0.0626	0.1323	0.1413	0.067	0.1392	0.0307	0.0518
S14206	0	0.0758	0.3302	0.1881	0.0294	0.1549	0.0412	0.0721	0.0752	0	0.0331
S14215	0.0514	0.0801	0.2172	0.0669	0.0713	0.0362	0.157	0.0563	0.1866	0.0562	0.0207
S14220	0	0.1312	0.0869	0	0.0357	0.2307	0.1423	0.0627	0.1837	0.0727	0.0542
S14222	0	0.0698	0.1761	0.0704	0.0468	0.2279	0.1083	0.0383	0.1814	0.0519	0.0291
S14225	0	0.1375	0.1761	0.0985	0.092	0.0564	0.1033	0.0459	0.1621	0.0782	0.05
S1423	0.0175	0.1122	0.1801	0.0044	0.0551	0.0914	0.1823	0.048	0.1873	0.0661	0.0556
S14233	0	0.141	0.2193	0.0416	0.0095	0.1287	0.1033	0.0742	0.1925	0.0277	0.0623
S14251	0.0016	0.0998	0.1406	0.1022	0.0527	0.1253	0.1396	0.0702	0.162	0.0401	0.0659
S14260	0	0.0944	0.247	0.1731	0.0767	0.0372	0.151	0.0355	0.1279	0.047	0.0102
S14266	0	0.0907	0.1652	0.045	0.0515	0.2654	0.0871	0.0273	0.2019	0.0491	0.0168
S14278	0	0.1235	0.1323	6e-04	0.0804	0.0562	0.1573	0.0431	0.247	0.1054	0.0542
S14280	0	0.1163	0.1712	0.0402	0.068	0.1138	0.1557	0.056	0.1737	0.0323	0.0729
S14286	0	0.1704	0.3107	0.115	0.0276	0.1463	0.0345	0.0716	0.0912	0.0107	0.0221
S14287	0	0.1346	0.0821	0.106	0.0803	0.1062	0.1295	0.0497	0.2026	0.0886	0.0205
S14290	0	0.1358	0.2141	0.1024	0.0543	0.0654	0.1258	0.0569	0.1558	0.0341	0.0554
S14297	0	0.1178	0.2109	0.0847	0.0655	0.12	0.1099	0.0532	0.1622	0.0332	0.0426
S14303	0	0.0962	0.2525	0.101	0.0326	0.1165	0.1458	0.0717	0.0981	0.0205	0.0649
S14305	0	0.1257	0.1655	0.0273	0.0483	0.1303	0.1507	0.0564	0.1874	0.0631	0.0453
S1432	0	0.1393	0.1393	0.1373	0.0496	0.2077	0.0739	0.047	0.1361	0	0.0698
S14320	0	0.1127	0.2009	0.0142	0.0554	0.1943	0.1192	0.0483	0.1372	0.055	0.0628
S14332	0	0.1227	0.3082	0.1174	0.0599	0.1017	0.0787	0.0616	0.1022	0.0027	0.0449
S14339	0	0.079	0.1454	0	0.058	0.23	0.1262	0.0542	0.196	0.0475	0.0638
S14340	0.024	0.0405	0.0866	0.0769	0.098	0.274	0.091	0.033	0.1897	0.0702	0.0159
S14342	0	0.0995	0.1243	0.1347	0.0205	0.1423	0.129	0.0265	0.1975	0.0454	0.0803
S14346	0.024	0.1174	0.225	0.0163	0.0541	0.0451	0.1636	0.0666	0.1889	0.0539	0.045
S14348	0.0936	0.0246	0.1601	0.1073	0.0415	0.1657	0.1084	0.0426	0.1882	0.0251	0.0429
S14354	0.0896	0.0367	0.249	0.1665	0.0683	0.0623	0.127	0.0637	0.0987	0.0334	0.0047
S14358	0	0.1289	0.2183	0.0271	0.0491	0.1054	0.1491	0.0791	0.1352	0.0119	0.0958
S1436	0	0.128	0.2076	0.0298	0.0458	0.2427	0.1124	0.0683	0.1201	0.0113	0.034
S1437	0	0.1136	0.1239	0.0589	0.0682	0.1338	0.154	0.0331	0.2101	0.0704	0.0339
S14372	0.0018	0.1786	0.1951	0.0281	0.0573	0.0523	0.1116	0.0742	0.1937	0.0425	0.0649
S14379	0	0.0848	0.1965	0.1028	0.0545	0.2089	0.1041	0.0539	0.1254	0.0206	0.0486
S14381	0	0.1098	0.1031	0.1195	0.0768	0.1597	0.0655	0.0586	0.1939	0	0.113
S14389	0.039	0.0958	0.2588	0.1227	0.051	0.0608	0.1314	0.0436	0.1396	0.0238	0.0335
S14392	0.0317	0.1002	0.1723	0.0467	0.0496	0.115	0.1312	0.0489	0.2095	0.0592	0.0357
S14393	0	0.1253	0.151	0.0926	0.0536	0.1932	0.0985	0.05	0.1618	0.0439	0.03
S14395	0	0.1335	0.1519	0.0101	0.0945	0.0192	0.1729	0.0474	0.2362	0.0545	0.0797
S14397	0.079	0.534	0.1162	0	0.046	0.0157	0.0034	0.0564	0.099	0.0061	0.0441
S144	0	0.0965	0.1906	0.0746	0.0445	0.122	0.1128	0.0678	0.1682	0.0303	0.0926
S14402	0	0.1141	0.146	0.0982	0.06	0.1513	0.1009	0.0503	0.2047	0.065	0.0096
S14405	0	0.1525	0.2086	0	0.0669	0.1196	0.1397	0.0727	0.1408	0.0532	0.0459
S14409	0	0.1349	0.1764	0.0042	0.085	0.0807	0.1725	0.0494	0.1797	0.0497	0.0675
S1441	0.1027	0.1061	0.1764	0.0912	0.0553	0.0967	0.107	0.0621	0.118	0.0562	0.0282
S14414	0	0.0943	0.1646	0.0724	0.0737	0.1574	0.1187	0.0408	0.1969	0.0374	0.0437
S14415	0	0.1326	0.2052	0.0247	0.0962	0	0.1714	0.0669	0.1898	0.0343	0.0789
S14416	0	0.1228	0.1826	0.0759	0.0752	0.082	0.1375	0.0426	0.1969	0.0681	0.0164
S14417	0.0676	0.0698	0.1071	0.131	0.0788	0.068	0.1181	0.0376	0.1785	0.076	0.0674
S14428	0	0.1095	0.1669	0.0839	0.0525	0.0842	0.1515	0.0614	0.1972	0.0432	0.0496
S14432	0	0.107	0.1485	0	0.0654	0.1725	0.1475	0.061	0.2012	0.0469	0.05
S14433	0.0102	0.1195	0.1191	0.0458	0.0365	0.2268	0.1161	0.0565	0.1243	0.0829	0.0623
S14434	0	0.099	0.1	0.1032	0.0666	0.1973	0.0681	0.0324	0.1974	0.0468	0.0891
S14437	0.0504	0.0375	0.0904	0.0543	0.0721	0.1494	0.1199	0.013	0.2606	0.1063	0.0461
S14438	0	0.1208	0.1815	0.0471	0.053	0.1404	0.1279	0.0477	0.1898	0.0695	0.0223
S14440	0.0231	0.0964	0.1635	0.0293	0.045	0.2481	0.1194	0.0584	0.1463	0.0567	0.0138
S14462	0	0.1048	0.1337	0.0232	0.0491	0.1278	0.1497	0.0675	0.2033	0.0635	0.0774
S14467	0	0.1505	0.2592	0.1038	0.0601	0.0546	0.0898	0.0686	0.1499	0.0179	0.0455
S14469	0.0282	0.0918	0.2326	0.126	0.0573	0.1062	0.1003	0.0606	0.1447	0.019	0.0334
S14488	0	0.0859	0.2056	0.1314	0.0395	0.1135	0.1572	0.0763	0.137	0.0079	0.0458
S14492	0.032	0.0598	0.127	0.1091	0.0412	0.1182	0.1642	0.0447	0.2012	0.0406	0.0622
S14493	0	0.1306	0.235	0.0552	0.0331	0.0624	0.1669	0.0799	0.1531	0.0127	0.0711
S14495	0.0487	0.0601	0.1388	0.0991	0.0332	0.2098	0.1078	0.0436	0.1725	0.0864	0
S14502	0.002	0.0847	0.234	0.0726	0.0489	0.11	0.1228	0.0741	0.1558	0.048	0.0472
S14507	0	0.1474	0.102	0.0583	0.0265	0.0945	0.107	0.1808	0.1293	0.1291	0.025
S14513	0.0223	0.1096	0.1803	0.067	0.0402	0.1208	0.1214	0.0575	0.1776	0.049	0.0541
S14522	0	0.0873	0.2295	0.0438	0.0729	0.1248	0.1417	0.0628	0.1513	0.0533	0.0324
S14532	0	0.1075	0.1816	0	0.0176	0.0952	0.2273	0.0337	0.2042	0.072	0.0609
S14533	0.0658	0	0.1427	0.1423	0.106	0.2829	0.0206	0.0475	0.1479	0.0391	0.0052
S14534	0	0.1048	0.1974	0	0.0317	0.1057	0.2225	0.082	0.1804	0.0437	0.0316
S14538	0.0334	0.0573	0.1305	0	0.1011	0.3031	0.0821	0.0324	0.1819	0.0604	0.0176
S1454	0.0492	0.0372	0.1853	0.1336	0.045	0.0752	0.1433	0.0649	0.1906	0.0539	0.0219
S14549	0	0.1337	0.0842	0	0.0235	0.2156	0.1277	0.0634	0.2083	0.0533	0.0902
S14554	0	0.1572	0.1812	0	0.0438	0.024	0.1882	0.0955	0.1919	0.0367	0.0815
S14562	0	0.0924	0.2257	0.0188	0.0436	0.1696	0.1399	0.0764	0.1523	0.0229	0.0584
S14564	0	0.0862	0.2098	0.001	0.0394	0.2988	0.0627	0.0557	0.1684	0.0522	0.0259
S1457	0.0333	0.0862	0.0876	0.0482	0.0522	0.2103	0.1085	0.0753	0.1894	0.0841	0.0249
S14570	0.0171	0.083	0.1923	0.0444	0.0394	0.1397	0.1609	0.0583	0.1673	0.0332	0.0644
S14571	0	0.0833	0.1515	0.0391	0.0268	0.1502	0.1766	0.0576	0.1735	0.0999	0.0415
S14579	0.0155	0.07	0.1522	0.0164	0.0484	0.1875	0.1521	0.0692	0.185	0.0588	0.0449
S1458	0	0.1388	0.189	4e-04	0.05	0.0661	0.1788	0.0642	0.1888	0.0791	0.0448
S1459	0	0.1009	0.0889	0	0.06	0.2156	0.164	0.0376	0.2279	0.0919	0.0131
S14594	0.0395	0.0711	0.2345	0.1053	0.0586	0.0521	0.1423	0.0576	0.1722	0.0533	0.0135
S14595	0	0.0857	0.1398	0.002	0.0705	0.1579	0.1612	0.0621	0.2036	0.0857	0.0314
S14599	0	0.1346	0.2664	0.1279	0.0451	0.1258	0.0597	0.0695	0.12	0.0078	0.0432
S14608	0	0.0957	0.1986	0.1112	0.0345	0.1678	0.1098	0.0648	0.1341	0.0188	0.0646
S14614	0	0.1316	0.2215	0.0587	0.0604	0.0519	0.152	0.061	0.1772	0.025	0.0606
S14619	0	0.0862	0.1446	0.0831	0.0517	0.1416	0.1588	0.0499	0.195	0.044	0.0451
S14640	0	0.143	0.1665	0.0566	0.0357	0	0.2287	0.0725	0.1921	0.0339	0.0709
S14641	0	0.1154	0.173	0.152	0.0828	0.0769	0.1147	0.0605	0.1548	0.0653	0.0045
S14644	0.0188	0.059	0.1244	0.1019	0.0358	0.2797	0.1016	0.0694	0.1118	0.0623	0.0353
S14647	0	0.1044	0.2398	0.0216	0.0282	0.1837	0.1499	0.0688	0.125	0.0541	0.0243
S1465	0	0.1095	0.1659	0.0634	0.079	0.1464	0.0548	0.0211	0.2304	0.079	0.0503
S14650	0.0357	0.0681	0.2062	0.1327	0.0761	0.0544	0.1454	0.0558	0.1499	0.0076	0.0681
S14653	0	0.1562	0.2716	0.0442	0.0727	0.0256	0.1309	0.06	0.147	0.0194	0.0724
S14660	0	0.1111	0.1614	0.0176	0.0694	0.1329	0.1356	0.0638	0.1898	0.0614	0.0569
S14663	0	0.1335	0.2397	0.0164	0.0548	0.1376	0.125	0.054	0.1674	0.0255	0.0461
S14664	0	0.1448	0.1845	0.0407	0.0632	0.0954	0.173	0.0696	0.1462	0.025	0.0576
S14674	0	0.1205	0.1997	0.0299	0.0418	0.0838	0.1449	0.0598	0.2018	0.0386	0.0793
S14676	0.0067	0.1032	0.2088	0.1144	0.0584	0.1104	0.1231	0.0732	0.1225	0.0247	0.0545
S14678	0	0.1249	0.2197	0.0392	0.034	0.1425	0.1375	0.062	0.1586	0.0327	0.0489
S14682	0	0.1149	0.2295	0.0513	0.0581	0.0844	0.1388	0.07	0.1504	0.0624	0.0402
S14683	0	0.1385	0.227	0.0437	0.067	0.0606	0.1571	0.0543	0.1685	0.0399	0.0433
S14685	0	0.1234	0.1492	0	0.0701	0.0775	0.2182	0.0702	0.1863	0.0424	0.0627
S14694	0.0061	0.164	0.2033	0.0694	0.0634	0.0541	0.1245	0.0636	0.1497	0.0444	0.0576
S14696	0.0476	0.0762	0.214	0.0781	0.0442	0.0395	0.1923	0.0634	0.1807	0.0386	0.0253
S14705	0.0772	0.098	0.0826	0.0695	0.0916	0.0959	0.0896	0.0344	0.2745	0.0662	0.0205
S14707	0.0572	0.0627	0.1773	0.091	0.0392	0.0766	0.1508	0.0526	0.2059	0.0508	0.036
S14714	0.1105	0.0282	0.1488	0.1725	0.0696	0.1373	0.0613	0.0426	0.1449	0.0223	0.062
S14729	0	0.1177	0.2176	0.0377	0.0474	0.1857	0.0996	0.0562	0.1406	0.0563	0.0414
S14733	0.0371	0.0539	0.0965	0.0343	0.0705	0.3027	0.0791	0.0578	0.1511	0.093	0.0239
S14735	0.061	0.05	0.2134	0.0784	0.0902	0.0751	0.128	0.041	0.164	0.068	0.0308
S14749	0	0.0862	0.2723	0.1331	0.0623	0.0941	0.1337	0.061	0.107	0	0.0503
S14761	0	0.1023	0.21	0.01	0.1094	0.0787	0.1019	0.0811	0.179	0	0.1277
S14762	0	0.095	0.2972	0.06	0.0393	0.1278	0.1259	0.0702	0.0723	0.0479	0.0644
S14766	0	0.093	0.1524	0.176	0.0851	0.0685	0.1153	0.0376	0.1898	0.0352	0.0473
S14767	0	0.1144	0.2232	0.0351	0.0249	0.1107	0.1594	0.0631	0.1714	0.0449	0.0528
S14769	0	0.1418	0.3197	0	0.0713	0.1137	0.085	0.071	0.1099	0.0202	0.0676
S14770	0.3399	0.2939	0.1294	0	0.0898	0	0	0.106	0.0022	0	0.0388
S14774	0	0.0932	0.1199	0	0.0841	0.2278	0.1513	0.05	0.1713	0.0719	0.0305
S14780	0	0.1072	0.219	0.0677	0.0558	0.205	0.0798	0.0805	0.137	0.0062	0.0419
S14793	0	0.1042	0.1763	0.0321	0.0627	0.1205	0.1527	0.0564	0.182	0.0505	0.0626
S14796	0.0146	0.1149	0.202	0.1274	0.047	0.1175	0.1065	0.0461	0.1829	0.0399	0.0012
S14803	0	0.1242	0.1885	0.0344	0.0582	0.2626	0.0673	0.0608	0.1195	0.0072	0.0774
S14804	0	0.0652	0.1217	0.1389	0.0231	0.2547	0.1086	0.0628	0.1635	0.0236	0.0379
S14805	0	0.1052	0.1902	0.013	0.0263	0.1993	0.1348	0.077	0.1492	0.0405	0.0645
S14814	0	0.0678	0.0951	0.1067	0.0354	0.3179	0.1075	0.0649	0.1421	0.0399	0.0226
S14816	0	0.1453	0.1943	0.0141	0.0655	0.067	0.1617	0.0546	0.1733	0.0288	0.0954
S1482	0	0.1106	0.2622	0.1317	0.0792	0.0408	0.1058	0.0708	0.1194	0.0251	0.0544
S14823	0	0.1388	0.1967	0.0311	0.0597	0.0485	0.1479	0.0492	0.2223	0.042	0.0639
S14824	0	0.0518	0.1434	0.0596	0.0627	0.3816	0.053	0.0465	0.1505	0.0366	0.0141
S14829	0	0.1148	0.2656	0.0532	0.0604	0.167	0.1044	0.0747	0.0882	0.0193	0.0524
S14838	0	0.1256	0.1842	0.0356	0.0848	0.044	0.1715	0.0454	0.2127	0.0589	0.0376
S14841	0	0.0981	0.1924	0.0606	0.0804	0.1159	0.1286	0.0556	0.1795	0.0575	0.0315
S14848	0	0.1245	0.167	0	0.0594	0.217	0.108	0.0722	0.15	0.0498	0.0522
S14853	0	0.0975	0.1917	0.1084	0.0299	0.1074	0.1336	0.0706	0.1827	0.0411	0.0371
S1486	0	0.1268	0.1924	0.0171	0.0763	0.1394	0.1397	0.073	0.1376	0.0205	0.0772
S14862	0	0.1182	0.2301	0.0518	0.0384	0.1051	0.1454	0.0551	0.1786	0.0346	0.0426
S14873	0	0.0732	0.188	0	0.0236	0.3769	0.0749	0.056	0.1276	0.0572	0.0226
S14885	0.0058	0.0833	0.2574	0.1226	0.0132	0.1452	0.1181	0.0751	0.1277	0.033	0.0186
S14888	0.0216	0.0678	0.316	0.1798	0.0171	0.0834	0.1027	0.0603	0.1098	0.0173	0.0241
S14890	0	0.1215	0.2227	0.0313	0.0701	0.0786	0.1492	0.0553	0.1634	0.0294	0.0785
S14895	0	0.1384	0.1875	0	0.0718	0.1778	0.1184	0.0684	0.1518	0.0261	0.0598
S14896	0	0.101	0.1564	0.0887	0.0455	0.0887	0.146	0.0676	0.2022	0.0812	0.0227
S14900	0	0.0842	0.1018	0.1225	0.0479	0.1802	0.1426	0.0549	0.183	0.0203	0.0626
S14906	0	0.1125	0.1584	0.0774	0.0495	0.1598	0.1268	0.0524	0.1642	0.0482	0.0507
S14909	1e-04	0.1119	0.1666	0.1201	0.112	0.0356	0.1117	0.0287	0.2181	0.0783	0.0169
S1491	0	0.1009	0.1603	0.0725	0.0099	0.1694	0.1303	0.0889	0.1719	0.035	0.061
S14913	0.0109	0.1054	0.1893	0.0911	0.0643	0.1343	0.1099	0.0562	0.1372	0.0474	0.0539
S14914	0	0.1084	0.1605	0.0365	0.0304	0.0983	0.2091	0.0513	0.2149	0.0505	0.0403
S14916	0.08	0.0296	0.2267	0.3542	0.0651	0.0553	0.023	0.0679	0.0909	0.005	0.0022
S14919	0.0016	0.1066	0.1593	0.0292	0.0394	0.1129	0.2049	0.0725	0.1715	0.0422	0.0599
S14949	0.0648	0.042	0.2565	0.1263	0.066	0.0955	0.0922	0.06	0.143	0.0376	0.016
S1495	0	0.1011	0.2822	0.159	6e-04	0.1098	0.067	0.0745	0.1085	0	0.0973
S14954	0.0392	0.0615	0.2629	0.1306	0.0563	0.0382	0.1268	0.0411	0.1548	0.0547	0.0341
S14956	0	0.0797	0.1485	0.0642	0.0617	0.1766	0.1496	0.0495	0.1842	0.0513	0.0346
S14961	0.225	0.1543	0.1945	0	0.0965	0.0845	0.0292	0.0928	0.0676	0.0028	0.0528
S14976	0	0.1651	0.2183	0.0249	0.0856	0.058	0.1369	0.046	0.1633	0.0532	0.0486
S14978	0	0.1134	0.2221	0.0307	0.0278	0.1868	0.1091	0.0631	0.1768	0.0268	0.0435
S14980	0.0553	0.0378	0.1682	0.1524	0.0718	0.0257	0.14	0.056	0.1902	0.0284	0.0743
S14983	0.0244	0.0923	0.2093	0.0589	0.0497	0.0664	0.1435	0.0552	0.1828	0.0629	0.0547
S14989	0	0.1057	0.1881	0.0409	0.063	0.0904	0.1771	0.0565	0.1838	0.0492	0.0452
S14991	0.0067	0.18	0.141	0	0.0226	0.0602	0.1401	0.0414	0.1605	0.074	0.1735
S14999	0	0.1254	0.1819	0.1135	0.0534	0.1441	0.1056	0.0798	0.1459	0.0263	0.0242
S15000	0.0121	0.0931	0.0844	0.1679	0.1174	0.0716	0.1221	0.0068	0.2236	0.101	0
S15012	0	0.1157	0.1927	0	0.0642	0.1382	0.1493	0.0676	0.179	0.034	0.0595
S15013	0	0.1184	0.1737	0.0535	0.0721	0.0742	0.1659	0.0586	0.1683	0.0766	0.0387
S1502	0.0439	0.0492	0.2422	0.1631	0.0336	0.1629	0.0866	0.0911	0.085	0.0425	0
S15023	0	0.1484	0.2464	0.1081	0.0625	0.0306	0.1296	0.0608	0.1619	0.0208	0.0308
S15024	0	0.1206	0.1285	0.0337	0.0528	0.0949	0.1761	0.0471	0.2405	0.0625	0.0434
S15025	0.0263	0.0942	0.1371	0.0648	0.0323	0.1559	0.1437	0.0366	0.2035	0.0378	0.0677
S15032	0.0338	0.0682	0.1595	0.0537	0.0413	0.1518	0.1569	0.0433	0.2082	0.0511	0.0324
S15033	0	0.0983	0.077	0.0086	0.0902	0.265	0.1119	0.0294	0.2121	0.0533	0.0541
S15041	0.0799	0.0582	0.201	0.1116	0.0726	0.0595	0.1454	0.0261	0.1502	0.0956	0
S1505	0	0.1329	0.1432	0	0.0447	0.068	0.2164	0.0466	0.197	0.0744	0.0768
S15054	0.0232	0.1287	0.1555	0.0584	0.033	0.0441	0.1848	0.0291	0.2651	0.0329	0.0453
S15061	0	0.1164	0.2304	0.0816	0.0503	0.0991	0.1181	0.0598	0.1604	0.0384	0.0456
S15063	0	0.1113	0.1855	0.0553	0.0422	0.1873	0.1095	0.0679	0.1693	0.0504	0.0213
S15065	0	0.0897	0.2013	0	0.0474	0.3812	0.0642	0.0492	0.1156	0.0489	0.0026
S15069	7e-04	0.1158	0.1842	0.0795	0.0454	0.1057	0.1161	0.0736	0.18	0.0653	0.0337
S15070	0	0.129	0.1657	0.0586	0.03	0.1164	0.1661	0.05	0.1796	0.0464	0.0583
S15071	0.0068	0.1328	0.2284	0.1039	0.0495	0.0462	0.1263	0.0532	0.1999	0.0304	0.0225
S15077	0	0.1082	0.173	0.0082	0.1036	0.1617	0.112	0.0425	0.1766	0.0606	0.0536
S15078	0.0019	0.1471	0.2398	0.0657	0.047	0.1875	0.1123	0.0386	0.1121	0.0131	0.0351
S1508	0.0052	0.1149	0.2117	0.1372	0.0664	0.1197	0.0772	0.073	0.1121	0.0395	0.0431
S15080	0	0.089	0.2339	0.1116	0.0776	0.0792	0.1532	0.0428	0.1459	0.0484	0.0185
S15085	0.0429	0.037	0.1376	0.0237	0.0396	0.2279	0.1439	0.0696	0.1758	0.0579	0.0441
S15089	0	0.1112	0.175	0.1382	0.0702	0.1234	0.1063	0.0504	0.1572	0.0656	0.0026
S15092	0	0.1265	0.131	0.0169	0.0344	0.2304	0.128	0.0687	0.1455	0.0632	0.0553
S15093	0	0.1487	0.2265	0.0359	0.0351	0.1749	0.1001	0.0594	0.1653	0.0095	0.0446
S15099	0	0.1615	0.2176	0.0691	0.0517	0.1286	0.0767	0.0769	0.1253	0.0107	0.0819
S1510	0	0.0735	0.2821	0.1296	0.0713	0.0852	0.0821	0.0619	0.161	0.0254	0.0279
S15100	0	0.1101	0.2405	0.0918	0.0503	0.1985	0.0881	0.0592	0.1077	0.0281	0.0257
S15107	0	0.1318	0.2106	0	0.0518	0.149	0.1532	0.0742	0.1256	0.0361	0.0678
S15108	0	0.0949	0.1164	0	0.0281	0.3211	0.114	0.0571	0.1678	0.0582	0.0425
S1511	0.0028	0.0722	0.1155	0.0942	0.0639	0.1689	0.1428	0.0424	0.2116	0.0549	0.0308
S15110	0	0.092	0.2153	0.0164	0.0524	0.2381	0.1092	0.0805	0.1279	0	0.0682
S15111	0	0.1258	0.1471	0.053	0.0781	0.1267	0.1438	0.063	0.152	0.0388	0.0717
S15113	0	0.1473	0.2106	0.0102	0.0561	0.08	0.1627	0.0686	0.1606	0.0461	0.0578
S15115	0	0.1437	0.1348	0.0103	0.0791	0.2312	0.0669	0.0525	0.1756	0.0472	0.0586
S15120	0.0295	0.089	0.2031	0.0846	0.0612	0.0741	0.1365	0.0558	0.1764	0.0547	0.0351
S15121	0.0397	0.134	0.2174	0.0577	0.0489	0.201	0.0542	0.0504	0.136	0.0074	0.0535
S15124	0.0096	0.115	0.1563	0.0771	0.0585	0.151	0.1221	0.0691	0.1572	0.0544	0.0297
S15126	0	0.1185	0.2131	0.0129	0.0791	0.1652	0.0968	0.064	0.163	0.0489	0.0384
S15129	0	0.131	0.1743	0	0.071	0.1608	0.1575	0.0451	0.1613	0.0386	0.0603
S15130	0	0.0611	0.1258	0.1151	0.0755	0.2054	0.1157	0.0499	0.1598	0.0514	0.0401
S15153	0	0.0851	0.1274	0	0.0673	0.222	0.1484	0.0526	0.174	0.0893	0.034
S15160	0	0.0719	0.1331	0.0252	0.0659	0.2012	0.1568	0.0434	0.2076	0.0414	0.0535
S15167	0	0.1307	0.1805	0.0241	0.0579	0.1441	0.154	0.0772	0.1611	0	0.0704
S1517	0	0.1156	0.1783	0.0333	0.0461	0.1279	0.1427	0.0511	0.1987	0.0719	0.0343
S15179	0	0.175	0.1866	0.0038	0.063	0.1423	0.1349	0.0691	0.1397	0.0389	0.0468
S15184	0.0409	0.1138	0.217	0.075	0.053	0.0607	0.1208	0.0571	0.1776	0.0581	0.0261
S15192	0.0169	0.127	0.1447	0.0318	0.0539	0.2142	0.0814	0.0392	0.2149	0.0514	0.0246
S15193	0	0.1106	0.1644	0.0781	0.0512	0.1185	0.1305	0.0609	0.1961	0.067	0.0228
S15198	0	0.1465	0.1171	0.0305	0.0651	0.0925	0.1405	0.0751	0.1531	0.0404	0.1393
S1520	0	0.1298	0.22	0.0091	0.079	0.0741	0.1358	0.0559	0.2067	0.0594	0.0302
S15208	0	0.0861	0.1265	0.1228	0.056	0.1577	0.0991	0.0463	0.2138	0	0.0916
S1521	0	0.1317	0.2084	0.0442	0.0767	0.063	0.1366	0.0795	0.162	0.0133	0.0847
S15216	0	0.1255	0.1722	0.0817	0.0577	0.1118	0.1462	0.0654	0.1394	0.0377	0.0625
